frame_number,frame_timestamp,node0.is_heartrate_valid,node0.is_spo2_valid,node0.heartrate,node0.spo2
0,0,0,0,99,0
1,562,0,0,106,0
2,1140,0,0,103,0
3,1766,0,0,95,0
4,2314,0,0,109,0
5,2878,0,0,106,0
6,3435,0,0,107,0
7,3970,0,0,112,0
8,4542,0,0,104,0
9,4595,1,0,89,0
10,5311,0,0,83,0
11,5932,0,0,96,0
12,6550,1,0,84,0
