frame_number,frame_timestamp,mean_rr,sdnn,sdsd,rmssd,sd1,sd2,lf_hf
0,0,603.019592,88.349190,105.524796,104.535576,74.617302,113.257614,1.033523
1,505,600.843140,89.384209,105.779419,104.768372,74.797340,114.811813,1.027127
