frame_number,frame_timestamp,node0.proximity,node0.ambient_light_COFV,node0.red_data,node0.ir_data,node0.green_data,node0.blue_data
0,0,2,2,130282,295262,309509,231467
1,5,2,2,130263,295228,309461,231403
2,10,2,2,130249,295169,309429,231406
3,15,2,2,130226,295189,309407,231411
4,20,2,2,130206,295140,309387,231394
5,25,2,2,130189,295094,309358,231372
6,30,2,2,130176,295069,309337,231368
7,35,2,2,130152,295029,309327,231364
8,40,2,2,130155,295009,309313,231351
9,45,2,2,130139,295020,309287,231336
10,50,2,2,130125,294952,309285,231337
11,55,2,2,130086,294949,309264,231337
12,60,2,2,130102,294925,309244,231314
13,65,2,2,130087,294908,309245,231302
14,70,2,2,130078,294895,309211,231291
15,75,2,2,130067,294897,309197,231292
16,80,2,2,130062,294871,309185,231285
17,85,2,2,130029,294889,309188,231280
18,90,2,2,130042,294816,309203,231257
19,95,2,2,130038,294855,309142,231252
20,100,2,2,130037,294834,309157,231264
21,105,2,2,130063,294835,309142,231244
22,110,2,2,130036,294831,309120,231253
23,115,2,2,130037,294830,309107,231237
24,120,2,2,130032,294805,309118,231264
25,125,2,2,130036,294794,309114,231229
26,130,2,2,130036,294821,309090,231227
27,135,2,2,130026,294829,309063,231248
28,140,2,2,130038,294829,309083,231245
29,145,2,2,130036,294827,309061,231239
30,150,2,2,130039,294867,309058,231222
31,155,2,2,130038,294860,309095,231244
32,159,2,2,130051,294870,309059,231233
33,164,2,2,130053,294888,309052,231222
34,169,2,2,130045,294876,309051,231209
35,174,2,2,130039,294885,309053,231220
36,179,2,2,130038,294884,309025,231219
37,184,2,2,130024,294859,309001,231224
38,189,2,2,130030,294814,308988,231195
39,194,2,2,130023,294837,308977,231185
40,199,2,2,130032,294804,308956,231195
41,204,2,2,129993,294801,308943,231182
42,209,2,2,130006,294760,308929,231181
43,214,2,2,129993,294734,308927,231149
44,219,2,2,129976,294729,308911,231154
45,224,2,2,129961,294675,308899,231154
46,229,2,2,129945,294661,308877,231134
47,234,2,2,129920,294638,308839,231122
48,239,2,2,129901,294589,308845,231112
49,244,2,2,129900,294579,308822,231104
50,249,2,2,129878,294509,308783,231102
51,254,2,2,129867,294510,308789,231098
52,259,2,2,129856,294498,308761,231096
53,264,2,2,129859,294460,308750,231076
54,269,2,2,129801,294444,308725,231079
55,274,2,2,129805,294384,308696,231081
56,279,2,2,129789,294316,308688,231057
57,284,2,2,129767,294279,308635,231057
58,289,2,2,129763,294285,308636,231052
59,294,2,2,129746,294229,308642,231057
60,299,2,2,129712,294176,308615,231031
61,304,2,2,129687,294126,308595,231020
62,309,2,2,129691,294092,308558,231010
63,314,2,2,129661,294060,308538,231011
64,320,2,2,129647,294023,308532,230982
65,325,2,2,129635,293987,308506,230970
66,330,2,2,129612,293972,308505,230975
67,335,2,2,129607,293944,308482,230960
68,340,2,2,129603,293909,308495,230979
69,345,2,2,129593,293893,308467,230945
70,350,2,2,129566,293849,308444,230936
71,355,2,2,129566,293827,308437,230921
72,360,2,2,129543,293815,308435,230939
73,365,2,2,129531,293812,308428,230922
74,370,2,2,129515,293776,308375,230920
75,375,2,2,129519,293711,308361,230911
76,380,2,2,129498,293729,308348,230913
77,385,2,2,129491,293708,308346,230893
78,390,2,2,129487,293665,308313,230902
79,395,2,2,129468,293636,308328,230897
80,400,2,2,129441,293609,308298,230899
81,405,2,2,129434,293583,308289,230888
82,410,2,2,129416,293563,308294,230891
83,415,2,2,129397,293541,308259,230878
84,420,2,2,129394,293535,308247,230895
85,425,2,2,129377,293495,308235,230872
86,430,2,2,129347,293440,308247,230880
87,435,2,2,129351,293448,308203,230873
88,440,2,2,129341,293425,308194,230878
89,445,2,2,129332,293406,308190,230882
90,450,2,2,129324,293379,308163,230893
91,455,2,2,129312,293392,308174,230858
92,460,2,2,129314,293378,308151,230852
93,465,2,2,129310,293341,308141,230855
94,470,2,2,129293,293379,308152,230856
95,475,2,2,129308,293367,308178,230861
96,478,2,2,129307,293385,308155,230846
97,483,2,2,129293,293367,308158,230854
98,488,2,2,129298,293379,308143,230858
99,493,2,2,129293,293345,308133,230868
100,498,2,2,129290,293376,308146,230849
101,503,2,2,129309,293360,308131,230862
102,508,2,2,129288,293374,308164,230858
103,513,2,2,129300,293403,308143,230848
104,518,2,2,129298,293396,308157,230844
105,523,2,2,129305,293395,308129,230840
106,528,2,2,129301,293396,308137,230860
