frame_number,frame_timestamp,node0.proximity,node0.ambient_light_COFV,node0.red_data,node0.ir_data,node0.green_data,node0.blue_data
0,0,2,2,94486,257081,166727,103908
1,5,2,2,94490,257071,166734,103899
2,10,2,2,94493,257069,166736,103911
3,15,2,2,94489,257081,166725,103906
4,20,2,2,94480,257076,166738,103915
5,25,2,2,94479,257037,166757,103909
6,30,2,2,94489,257036,166725,103925
7,35,2,2,94470,257040,166734,103906
8,40,2,2,94475,257053,166728,103913
9,45,2,2,94476,257051,166736,103906
10,50,2,2,94481,257053,166730,103906
11,55,2,2,94480,257041,166727,103908
12,60,2,2,94481,257040,166733,103911
13,65,2,2,94492,257074,166731,103904
14,70,2,2,94480,257037,166729,103907
15,75,2,2,94495,257051,166731,103911
16,80,2,2,94475,257059,166735,103907
17,85,2,2,94494,257065,166731,103908
18,90,2,2,94485,257038,166734,103915
19,95,2,2,94472,257078,166733,103906
20,100,2,2,94482,257047,166739,103907
21,105,2,2,94480,257056,166740,103923
22,110,2,2,94481,257050,166755,103942
23,115,2,2,94473,257044,166737,103916
24,120,2,2,94465,257063,166741,103918
25,125,2,2,94483,257065,166732,103916
26,130,2,2,94478,257036,166739,103912
27,135,2,2,94474,257057,166740,103916
28,140,2,2,94483,257060,166733,103928
29,145,2,2,94479,257053,166739,103916
30,150,2,2,94481,257061,166737,103917
31,155,2,2,94484,257053,166747,103921
32,161,2,2,94479,257068,166756,103919
33,166,2,2,94457,257056,166760,103906
34,171,2,2,94480,257044,166751,103920
35,176,2,2,94477,257032,166747,103923
36,181,2,2,94474,257049,166740,103916
37,186,2,2,94476,257027,166758,103914
38,191,2,2,94467,257028,166758,103913
39,196,2,2,94471,257030,166753,103912
40,201,2,2,94465,257027,166766,103926
41,206,2,2,94475,257037,166747,103920
42,211,2,2,94474,257040,166750,103920
43,216,2,2,94483,257058,166747,103922
44,221,2,2,94474,257054,166756,103924
45,226,2,2,94473,257022,166745,103918
46,231,2,2,94471,257046,166771,103919
47,236,2,2,94471,257055,166754,103928
