frame_number,frame_timestamp,node0.proximity,node0.ambient_light_COFV,node0.red_data,node0.ir_data,node0.green_data,node0.blue_data
0,0,2,2,158851,293601,256287,161135
1,5,2,2,158863,293620,256308,161169
2,10,2,2,158867,293650,256359,161185
3,15,2,2,158868,293650,256363,161212
4,20,2,2,158898,293672,256393,161234
5,25,2,2,158909,293709,256412,161271
6,30,2,2,158919,293702,256453,161286
7,35,2,2,158956,293725,256457,161302
8,40,2,2,158954,293723,256491,161313
9,45,2,2,158970,293763,256502,161325
10,50,2,2,158974,293738,256540,161345
11,55,2,2,159017,293743,256550,161362
12,60,2,2,159006,293728,256595,161404
13,65,2,2,159015,293820,256597,161423
14,70,2,2,159023,293784,256618,161432
15,75,2,2,159036,293789,256627,161446
16,80,2,2,159025,293790,256663,161450
17,85,2,2,159049,293794,256686,161506
18,90,2,2,159052,293817,256694,161490
19,95,2,2,159073,293812,256716,161519
20,100,2,2,159080,293813,256725,161543
21,105,2,2,159060,293785,256749,161550
22,110,2,2,159081,293827,256771,161557
23,115,2,2,159121,293819,256806,161580
24,120,2,2,159110,293815,256792,161622
25,125,2,2,159122,293809,256823,161616
26,130,2,2,159105,293809,256844,161616
27,135,2,2,159137,293865,256853,161637
28,140,2,2,159153,293877,256865,161654
29,145,2,2,159158,293861,256868,161662
30,150,2,2,159163,293853,256911,161688
31,155,2,2,159174,293897,256918,161702
32,164,2,2,159178,293867,256912,161719
33,169,2,2,159177,293873,256923,161722
34,174,2,2,159192,293907,256947,161748
35,179,2,2,159180,293902,256970,161740
36,184,2,2,159206,293897,256964,161779
37,189,2,2,159213,293885,256994,161774
38,194,2,2,159211,293911,257016,161806
39,199,2,2,159232,293897,257006,161799
40,204,2,2,159219,293906,257032,161817
41,209,2,2,159220,293927,257074,161848
42,214,2,2,159233,293925,257075,161857
43,219,2,2,159230,293921,257075,161852
44,224,2,2,159248,293927,257063,161869
45,229,2,2,159239,293937,257075,161867
46,234,2,2,159249,293928,257115,161889
47,239,2,2,159239,293936,257146,161933
48,244,2,2,159251,293939,257123,161920
49,249,2,2,159255,293957,257156,161923
50,254,2,2,159256,293956,257173,161938
51,259,2,2,159261,293958,257179,161942
52,264,2,2,159266,293980,257177,161948
53,269,2,2,159280,293979,257186,161978
54,274,2,2,159276,294003,257215,161977
55,279,2,2,159288,293967,257214,161987
56,284,2,2,159280,293992,257219,162005
57,289,2,2,159305,293975,257258,162020
58,294,2,2,159315,293998,257245,162020
59,299,2,2,159322,294009,257288,162052
60,304,2,2,159318,294020,257281,162069
61,309,2,2,159326,294026,257297,162077
62,314,2,2,159322,293992,257378,162132
63,319,2,2,159323,294031,257333,162110
64,324,2,2,159333,294027,257354,162106
65,329,2,2,159336,294010,257346,162135
66,334,2,2,159342,294034,257368,162142
67,339,2,2,159347,294021,257368,162142
68,344,2,2,159344,294022,257394,162160
69,349,2,2,159364,294065,257409,162172
70,348,2,2,159359,294026,257463,162217
71,353,2,2,159357,294061,257407,162187
72,358,2,2,159387,294042,257427,162214
73,363,2,2,159375,294048,257457,162216
74,368,2,2,159385,294048,257450,162236
75,373,2,2,159386,294057,257476,162236
76,378,2,2,159399,294073,257478,162254
77,383,2,2,159387,294070,257485,162252
78,388,2,2,159379,294042,257501,162260
79,393,2,2,159398,294075,257509,162271
80,398,2,2,159412,294059,257517,162298
81,403,2,2,159412,294050,257564,162281
82,408,2,2,159425,294071,257550,162300
83,413,2,2,159431,294082,257566,162315
84,418,2,2,159422,294080,257573,162309
85,423,2,2,159428,294077,257593,162330
86,428,2,2,159432,294104,257603,162331
87,433,2,2,159428,294068,257609,162347
88,438,2,2,159425,294083,257650,162365
89,443,2,2,159433,294091,257599,162375
90,448,2,2,159446,294068,257633,162368
91,453,2,2,159461,294069,257635,162386
92,458,2,2,159451,294092,257647,162399
93,463,2,2,159467,294101,257655,162394
94,468,2,2,159458,294086,257666,162409
95,473,2,2,159466,294084,257678,162424
96,478,2,2,159470,294114,257729,162436
97,483,2,2,159467,294102,257752,162437
98,488,2,2,159477,294123,257712,162436
99,493,2,2,159506,294134,257729,162460
100,498,2,2,159498,294136,257740,162472
101,503,2,2,159509,294147,257738,162478
102,513,2,2,159515,294159,257754,162497
103,518,2,2,159521,294149,257761,162523
104,523,2,2,159532,294169,257779,162499
105,528,2,2,159513,294152,257803,162507
106,533,2,2,159521,294184,257796,162529
107,538,2,2,159536,294164,257766,162522
108,543,2,2,159527,294139,257805,162541
109,548,2,2,159541,294185,257804,162532
110,553,2,2,159553,294167,257819,162548
111,558,2,2,159542,294178,257821,162542
112,563,2,2,159552,294168,257821,162545
113,568,2,2,159544,294180,257837,162547
114,573,2,2,159555,294174,257834,162568
115,578,2,2,159564,294195,257838,162568
116,583,2,2,159579,294203,257846,162572
117,588,2,2,159579,294186,257861,162584
118,593,2,2,159578,294190,257865,162591
119,598,2,2,159580,294187,257856,162611
120,603,2,2,159586,294174,257903,162603
121,608,2,2,159592,294188,257890,162624
122,613,2,2,159600,294238,257900,162615
123,618,2,2,159603,294226,257904,162633
124,623,2,2,159600,294211,257939,162646
125,628,2,2,159612,294246,257921,162643
126,633,2,2,159607,294229,257918,162660
127,638,2,2,159617,294220,257922,162660
128,643,2,2,159614,294253,257953,162673
129,648,2,2,159615,294242,257982,162669
130,653,2,2,159615,294245,257963,162695
131,658,2,2,159617,294231,257966,162683
132,663,2,2,159630,294255,257956,162685
133,668,2,2,159615,294250,257989,162691
134,668,2,2,159636,294266,257984,162718
135,673,2,2,159650,294277,258013,162714
136,678,2,2,159658,294270,258014,162720
137,683,2,2,159675,294302,258025,162735
138,688,2,2,159667,294283,258033,162751
139,693,2,2,159678,294313,258035,162758
140,698,2,2,159665,294315,258066,162769
141,703,2,2,159679,294306,258131,162778
142,708,2,2,159686,294342,258148,162772
143,713,2,2,159683,294289,258146,162779
144,718,2,2,159689,294335,258170,162797
145,723,2,2,159687,294356,258169,162794
146,728,2,2,159700,294351,258194,162806
147,733,2,2,159708,294326,258181,162830
148,738,2,2,159724,294367,258192,162822
149,743,2,2,159731,294381,258226,162831
150,748,2,2,159735,294368,258229,162855
151,753,2,2,159728,294382,258241,162855
152,758,2,2,159743,294391,258235,162857
153,763,2,2,159762,294416,258252,162873
154,768,2,2,159881,294416,258286,162883
155,773,2,2,159873,294419,258280,162878
156,778,2,2,159892,294442,258299,162887
157,783,2,2,159899,294471,258317,162919
158,788,2,2,159904,294459,258336,162945
159,793,2,2,159911,294473,258333,162943
160,798,2,2,159928,294489,258329,162949
161,803,2,2,159927,294483,258345,162928
162,808,2,2,159925,294485,258357,162966
163,813,2,2,159925,294450,258379,162977
164,818,2,2,159943,294500,258397,162971
165,823,2,2,159955,294507,258400,162979
166,831,2,2,159959,294504,258406,163000
167,836,2,2,159946,294514,258418,163000
168,841,2,2,159967,294501,258440,163009
169,846,2,2,159965,294522,258444,163013
170,851,2,2,159972,294536,258473,163036
171,856,2,2,159972,294534,258481,163055
172,861,2,2,159992,294556,258499,163066
173,866,2,2,160000,294533,258519,163068
174,871,2,2,160002,294569,258531,163101
175,876,2,2,160020,294558,258552,163107
176,881,2,2,160012,294589,258558,163095
177,886,2,2,159996,294575,258577,163097
178,891,2,2,160018,294583,258602,163128
179,896,2,2,160002,294594,258599,163123
180,901,2,2,160030,294590,258602,163142
181,906,2,2,160034,294603,258639,163150
182,911,2,2,160049,294597,258652,163155
183,916,2,2,160033,294603,258655,163157
184,921,2,2,160049,294604,258671,163181
185,926,2,2,160051,294645,258685,163176
186,931,2,2,160056,294629,258720,163196
187,936,2,2,160065,294643,258713,163196
188,941,2,2,160063,294617,258723,163213
189,946,2,2,160089,294646,258712,163224
190,951,2,2,160077,294608,258738,163243
191,956,2,2,160078,294671,258766,163240
192,961,2,2,160086,294643,258768,163255
193,966,2,2,160102,294677,258771,163265
194,971,2,2,160100,294677,258807,163288
195,976,2,2,160104,294691,258821,163292
196,981,2,2,160122,294704,258826,163299
197,986,2,2,160117,294718,258829,163296
198,994,2,2,160139,294710,258855,163319
199,999,2,2,160135,294722,258844,163325
200,1004,2,2,160155,294741,258894,163340
201,1009,2,2,160163,294715,258888,163347
202,1014,2,2,160158,294740,258903,163378
203,1019,2,2,160174,294729,258935,163360
204,1024,2,2,160160,294752,258920,163379
205,1029,2,2,160167,294728,258923,163368
206,1034,2,2,160168,294747,258945,163394
207,1039,2,2,160172,294738,258959,163401
208,1044,2,2,160170,294711,258977,163409
209,1049,2,2,160180,294766,258996,163432
210,1054,2,2,160186,294724,258977,163423
211,1059,2,2,160174,294751,258995,163443
212,1064,2,2,160171,294737,259018,163449
213,1069,2,2,160195,294717,259032,163444
214,1074,2,2,160170,294766,259033,163453
215,1079,2,2,160186,294756,259055,163466
216,1084,2,2,160192,294764,259067,163487
217,1089,2,2,160193,294763,259109,163499
218,1094,2,2,160201,294739,259099,163501
219,1099,2,2,160206,294775,259106,163508
220,1104,2,2,160202,294758,259123,163518
221,1109,2,2,160207,294777,259144,163542
222,1114,2,2,160205,294776,259154,163546
223,1119,2,2,160206,294809,259168,163551
224,1124,2,2,160212,294792,259196,163562
225,1129,2,2,160195,294798,259232,163585
226,1134,2,2,160216,294799,259204,163593
227,1139,2,2,160222,294782,259224,163597
228,1144,2,2,160223,294806,259253,163617
229,1149,2,2,160229,294807,259298,163627
230,1151,2,2,160230,294835,259291,163654
231,1156,2,2,160225,294828,259302,163659
232,1161,2,2,160214,294805,259336,163673
233,1166,2,2,160212,294818,259328,163672
234,1171,2,2,160213,294799,259367,163731
235,1176,2,2,160197,294823,259420,163713
236,1181,2,2,160196,294816,259429,163723
237,1186,2,2,160215,294816,259425,163728
238,1191,2,2,160202,294831,259457,163748
239,1196,2,2,160207,294815,259472,163750
240,1201,2,2,160191,294803,259492,163776
241,1206,2,2,160205,294808,259518,163790
242,1211,2,2,160195,294801,259522,163814
243,1216,2,2,160200,294830,259515,163813
244,1221,2,2,160210,294827,259580,163825
245,1226,2,2,160209,294833,259563,163852
246,1231,2,2,160205,294831,259590,163870
247,1236,2,2,160213,294852,259646,163868
248,1241,2,2,160214,294849,259635,163881
249,1246,2,2,160216,294891,259649,163912
250,1251,2,2,160239,294871,259666,163916
251,1256,2,2,160234,294862,259690,163930
252,1261,2,2,160244,294932,259724,163948
253,1266,2,2,160260,294920,259727,163963
254,1271,2,2,160266,294936,259753,163976
255,1276,2,2,160287,294955,259766,164020
256,1281,2,2,160279,294961,259788,164033
257,1286,2,2,160294,294981,259792,164052
258,1291,2,2,160314,294948,259827,164070
259,1296,2,2,160313,295016,259828,164089
260,1301,2,2,160346,295018,259857,164104
261,1306,2,2,160351,295020,259877,164139
262,1312,2,2,160345,295028,259899,164170
263,1317,2,2,160337,295023,259935,164209
264,1322,2,2,160334,294993,259932,164207
265,1327,2,2,160325,295003,259947,164217
266,1332,2,2,160311,294961,259962,164257
267,1337,2,2,160304,294919,259978,164267
268,1342,2,2,160294,294917,259983,164284
269,1347,2,2,160276,294895,259995,164301
270,1352,2,2,160255,294845,260007,164318
271,1357,2,2,160229,294762,260012,164354
272,1362,2,2,160168,294710,260019,164383
273,1367,2,2,160138,294636,259988,164355
274,1372,2,2,160102,294579,260000,164370
275,1377,2,2,160063,294535,260006,164379
276,1382,2,2,160021,294471,260041,164385
277,1387,2,2,159952,294433,259991,164380
278,1392,2,2,159908,294327,259977,164373
279,1397,2,2,159871,294311,259988,164375
280,1402,2,2,159824,294224,259971,164413
281,1407,2,2,159800,294185,260015,164386
282,1412,2,2,159784,294180,259943,164385
283,1417,2,2,159770,294173,259933,164393
284,1422,2,2,159722,294131,259924,164396
285,1427,2,2,159727,294086,259964,164384
286,1432,2,2,159693,294092,259935,164390
287,1437,2,2,159662,294059,259937,164398
288,1442,2,2,159638,294049,259938,164416
289,1447,2,2,159610,294040,259910,164406
290,1452,2,2,159588,294013,259927,164415
291,1457,2,2,159557,294012,259943,164423
292,1462,2,2,159524,294034,259937,164439
293,1467,2,2,159494,294034,259959,164449
294,1479,2,2,159495,294000,259981,164457
295,1484,2,2,159481,294030,259993,164489
296,1489,2,2,159488,294086,260029,164506
297,1494,2,2,159479,294127,260094,164533
298,1499,2,2,159499,294210,260099,164571
299,1504,2,2,159519,294306,260205,164597
300,1509,2,2,159546,294378,260206,164641
301,1514,2,2,159534,294445,260263,164675
302,1519,2,2,159510,294495,260260,164689
303,1524,2,2,159458,294489,260288,164729
304,1529,2,2,159415,294480,260300,164731
305,1534,2,2,159358,294486,260308,164741
306,1539,2,2,159283,294455,260285,164757
307,1544,2,2,159241,294511,260266,164790
308,1549,2,2,159184,294569,260220,164798
309,1554,2,2,159179,294704,260172,164791
310,1559,2,2,159198,294828,260120,164781
311,1564,2,2,159211,294996,260037,164776
312,1569,2,2,159247,295118,259909,164741
313,1574,2,2,159281,295251,259853,164691
314,1579,2,2,159342,295341,259678,164635
315,1584,2,2,159396,295363,259565,164575
316,1589,2,2,159431,295394,259448,164526
317,1594,2,2,159448,295325,259324,164461
318,1599,2,2,159436,295158,259205,164386
319,1604,2,2,159386,294971,259074,164279
320,1609,2,2,159344,294683,258929,164207
321,1614,2,2,159354,294494,258848,164124
322,1619,2,2,159403,294352,258722,164021
323,1624,2,2,159544,294310,258648,163936
324,1629,2,2,159754,294418,258534,163877
325,1634,2,2,159949,294593,258479,163826
326,1639,2,2,160126,294723,258404,163794
327,1644,2,2,160216,294810,258328,163742
328,1649,2,2,160285,294882,258218,163705
329,1654,2,2,160339,294934,258146,163671
330,1659,2,2,160328,294951,258042,163632
331,1664,2,2,160267,294874,257884,163612
332,1669,2,2,160154,294706,257730,163555
333,1674,2,2,159974,294395,257486,163542
334,1679,2,2,159734,294029,257268,163488
335,1684,2,2,159512,293647,257011,163438
336,1689,2,2,159248,293245,256816,163397
337,1694,2,2,158971,292780,256611,163372
338,1699,2,2,158707,292362,256427,163345
339,1704,2,2,158465,291967,256264,163327
340,1709,2,2,158253,291632,256139,163301
341,1706,2,2,158064,291321,256088,163308
342,1711,2,2,157915,291108,255961,163269
343,1716,2,2,157798,290928,255831,163231
344,1721,2,2,157705,290765,255742,163194
345,1726,2,2,157652,290640,255647,163160
346,1731,2,2,157591,290559,255537,163137
347,1736,2,2,157539,290430,255423,163104
348,1741,2,2,157471,290293,255319,163083
349,1746,2,2,157432,290133,255202,163024
350,1751,2,2,157393,290056,255089,162986
351,1756,2,2,157383,289957,254969,162952
352,1761,2,2,157364,289935,254830,162895
353,1766,2,2,157336,289833,254696,162841
354,1771,2,2,157273,289760,254558,162796
355,1776,2,2,157204,289666,254428,162733
356,1781,2,2,157130,289594,254291,162657
357,1786,2,2,157058,289461,254156,162611
358,1791,2,2,156968,289328,254020,162534
359,1796,2,2,156885,289223,253883,162513
360,1801,2,2,156837,289126,253764,162445
361,1806,2,2,156748,289003,253631,162374
362,1811,2,2,156708,288958,253507,162307
363,1816,2,2,156660,288860,253346,162243
364,1821,2,2,156616,288791,253236,162184
365,1826,2,2,156590,288726,253105,162141
366,1831,2,2,156570,288735,252967,162066
367,1836,2,2,156564,288686,252826,162003
368,1841,2,2,156547,288632,252686,161940
369,1846,2,2,156506,288554,252526,161854
370,1851,2,2,156468,288521,252379,161786
371,1856,2,2,156447,288432,252246,161725
372,1861,2,2,156376,288344,252099,161668
373,1866,2,2,156346,288293,251973,161599
374,1874,2,2,156297,288207,251829,161523
375,1879,2,2,156259,288097,251719,161467
376,1884,2,2,156238,288093,251589,161378
377,1889,2,2,156198,288069,251475,161338
378,1894,2,2,156205,288036,251368,161272
379,1899,2,2,156224,288003,251241,161210
380,1904,2,2,156222,288061,251124,161145
381,1909,2,2,156242,288075,251012,161088
382,1914,2,2,156246,288062,250893,161031
383,1919,2,2,156252,288050,250762,160974
384,1924,2,2,156232,288059,250643,160892
385,1929,2,2,156231,288036,250566,160842
386,1934,2,2,156201,287953,250396,160797
387,1939,2,2,156150,287899,250272,160725
388,1944,2,2,156127,287820,250165,160664
389,1949,2,2,156088,287765,250034,160593
390,1954,2,2,156074,287767,249931,160550
391,1959,2,2,156052,287712,249840,160470
392,1964,2,2,156047,287706,249732,160429
393,1969,2,2,156059,287725,249621,160394
394,1974,2,2,156087,287738,249512,160308
395,1979,2,2,156095,287752,249419,160262
396,1984,2,2,156091,287758,249297,160218
397,1989,2,2,156098,287730,249191,160134
398,1994,2,2,156079,287734,249069,160079
399,1999,2,2,156072,287703,248953,160030
400,2004,2,2,156043,287667,248832,159973
401,2009,2,2,156007,287563,248753,159904
402,2014,2,2,155960,287537,248638,159842
403,2019,2,2,155936,287451,248543,159779
404,2024,2,2,155892,287424,248433,159724
405,2029,2,2,155878,287401,248335,159674
406,2036,2,2,155869,287324,248215,159612
407,2041,2,2,155850,287256,248121,159541
408,2046,2,2,155816,287250,248002,159486
409,2051,2,2,155788,287222,247897,159440
410,2056,2,2,155780,287206,247807,159385
411,2061,2,2,155754,287192,247707,159320
412,2066,2,2,155742,287203,247617,159279
413,2071,2,2,155749,287199,247530,159214
414,2076,2,2,155766,287201,247433,159169
415,2081,2,2,155765,287202,247339,159113
416,2086,2,2,155782,287219,247246,159063
417,2091,2,2,155794,287222,247133,159006
418,2096,2,2,155814,287262,247038,158965
419,2101,2,2,155845,287257,246932,158904
420,2106,2,2,155834,287247,246868,158843
421,2111,2,2,155826,287219,246736,158794
422,2116,2,2,155820,287192,246657,158736
423,2121,2,2,155776,287171,246554,158686
424,2126,2,2,155783,287113,246452,158618
425,2131,2,2,155743,287087,246344,158564
426,2136,2,2,155720,287018,246271,158524
427,2141,2,2,155720,286995,246140,158460
428,2146,2,2,155694,286936,246032,158400
429,2151,2,2,155644,286855,245948,158357
430,2156,2,2,155609,286790,245840,158290
431,2161,2,2,155583,286742,245737,158239
432,2166,2,2,155561,286697,245654,158190
433,2171,2,2,155565,286724,245567,158135
434,2176,2,2,155566,286732,245525,158124
435,2181,2,2,155573,286711,245378,158045
436,2186,2,2,155581,286749,245307,157994
437,2191,2,2,155587,286756,245208,157935
438,2192,2,2,155606,286782,245162,157912
439,2197,2,2,155630,286795,245035,157858
440,2202,2,2,155635,286812,244941,157795
441,2207,2,2,155657,286834,244848,157753
442,2212,2,2,155660,286823,244747,157696
443,2217,2,2,155649,286803,244667,157647
444,2222,2,2,155647,286775,244566,157592
445,2227,2,2,155629,286771,244486,157538
