frame_number,frame_timestamp,node0.proximity,node0.ambient_light_COFV,node0.red_data,node0.ir_data,node0.green_data,node0.blue_data
0,0,2,2,77533,251069,126389,96773
1,5,2,2,77576,251118,126394,96779
2,10,2,2,77605,251141,126394,96770
3,15,2,2,77638,251173,126406,96770
4,20,2,2,77691,251259,126398,96775
5,25,2,2,77735,251334,126405,96776
6,30,2,2,77780,251389,126413,96779
7,35,2,2,77831,251480,126418,96782
8,40,2,2,77886,251513,126425,96784
9,45,2,2,77938,251595,126440,96785
10,50,2,2,77969,251645,126440,96789
11,55,2,2,77993,251684,126442,96777
12,60,2,2,78023,251719,126457,96794
13,65,2,2,78052,251753,126454,96792
14,70,2,2,78073,251778,126452,96782
15,75,2,2,78111,251815,126463,96805
16,80,2,2,78140,251850,126476,96793
17,85,2,2,78164,251873,126478,96792
18,90,2,2,78166,251868,126476,96786
19,95,2,2,78176,251887,126487,96783
20,100,2,2,78167,251873,126486,96785
21,105,2,2,78159,251881,126501,96790
22,110,2,2,78157,251867,126504,96785
23,115,2,2,78159,251896,126505,96788
24,120,2,2,78163,251852,126494,96791
25,125,2,2,78162,251818,126502,96790
26,130,2,2,78135,251794,126508,96782
27,135,2,2,78150,251811,126515,96783
28,140,2,2,78150,251833,126507,96783
29,145,2,2,78167,251834,126520,96789
30,150,2,2,78166,251838,126518,96780
31,155,2,2,78167,251822,126543,96785
32,158,2,2,78166,251814,126547,96775
33,163,2,2,78156,251840,126533,96773
34,168,2,2,78168,251849,126547,96773
35,173,2,2,78175,251879,126547,96767
36,178,2,2,78178,251876,126562,96759
37,183,2,2,78189,251923,126547,96768
38,188,2,2,78201,251941,126564,96762
39,193,2,2,78187,251923,126552,96760
40,198,2,2,78190,251892,126578,96757
41,203,2,2,78177,251881,126569,96747
42,208,2,2,78182,251887,126575,96756
43,213,2,2,78184,251878,126584,96746
44,218,2,2,78189,251893,126597,96761
45,223,2,2,78199,251912,126602,96755
46,228,2,2,78213,251943,126598,96757
47,233,2,2,78212,251979,126590,96751
48,238,2,2,78214,251994,126606,96753
49,243,2,2,78239,252041,126619,96757
50,248,2,2,78246,252030,126613,96752
51,253,2,2,78242,252039,126622,96753
52,258,2,2,78235,252033,126631,96754
53,263,2,2,78232,252000,126632,96750
54,268,2,2,78224,252005,126643,96749
55,273,2,2,78215,251965,126651,96766
56,278,2,2,78231,252013,126636,96751
57,283,2,2,78235,251986,126623,96753
58,288,2,2,78237,252004,126630,96756
59,293,2,2,78237,252022,126636,96749
60,298,2,2,78249,252045,126636,96739
61,303,2,2,78254,252053,126640,96745
62,308,2,2,78261,252064,126650,96741
63,313,2,2,78266,252099,126635,96745
64,318,2,2,78279,252094,126640,96746
65,324,2,2,78282,252118,126644,96736
66,329,2,2,78291,252082,126660,96735
67,334,2,2,78298,252141,126645,96736
68,339,2,2,78303,252139,126667,96741
69,344,2,2,78309,252161,126660,96734
70,349,2,2,78317,252180,126654,96743
71,354,2,2,78331,252189,126657,96730
72,359,2,2,78349,252219,126670,96735
73,364,2,2,78341,252254,126676,96757
74,369,2,2,78348,252247,126682,96731
75,374,2,2,78353,252266,126681,96741
76,379,2,2,78345,252234,126688,96732
77,384,2,2,78346,252250,126694,96728
78,389,2,2,78344,252252,126711,96725
79,394,2,2,78340,252243,126711,96729
80,399,2,2,78336,252255,126719,96738
81,404,2,2,78336,252209,126703,96720
82,409,2,2,78337,252201,126698,96718
83,414,2,2,78333,252195,126694,96714
84,419,2,2,78329,252207,126704,96711
85,424,2,2,78329,252184,126690,96707
86,429,2,2,78322,252163,126707,96699
87,434,2,2,78318,252168,126707,96714
88,439,2,2,78313,252175,126709,96698
89,444,2,2,78317,252158,126710,96705
90,449,2,2,78314,252198,126713,96699
91,454,2,2,78307,252181,126711,96698
92,459,2,2,78299,252170,126718,96701
93,464,2,2,78306,252182,126734,96695
94,469,2,2,78299,252164,126708,96704
95,474,2,2,78305,252180,126709,96683
96,479,2,2,78306,252192,126708,96674
97,484,2,2,78305,252176,126710,96684
98,489,2,2,78306,252191,126707,96674
99,494,2,2,78307,252194,126710,96669
100,499,2,2,78310,252176,126707,96670
101,504,2,2,78298,252182,126696,96667
102,509,2,2,78299,252161,126701,96662
103,514,2,2,78307,252154,126703,96654
104,519,2,2,78300,252171,126695,96663
105,524,2,2,78296,252177,126702,96663
106,529,2,2,78304,252183,126718,96655
107,534,2,2,78311,252201,126717,96657
108,539,2,2,78304,252185,126713,96650
109,544,2,2,78306,252178,126709,96653
110,549,2,2,78293,252171,126712,96641
111,554,2,2,78285,252113,126711,96638
112,559,2,2,78279,252093,126724,96644
113,564,2,2,78275,252130,126699,96648
114,569,2,2,78276,252127,126711,96643
115,574,2,2,78286,252154,126722,96640
116,579,2,2,78285,252157,126719,96639
117,584,2,2,78285,252135,126715,96639
118,589,2,2,78277,252138,126746,96631
119,594,2,2,78276,252116,126724,96631
120,599,2,2,78274,252149,126731,96629
121,604,2,2,78284,252138,126730,96633
122,609,2,2,78280,252132,126726,96631
123,614,2,2,78271,252135,126729,96623
124,619,2,2,78271,252140,126738,96633
125,624,2,2,78257,252130,126750,96634
126,629,2,2,78251,252100,126742,96619
127,634,2,2,78245,252117,126738,96617
128,639,2,2,78253,252089,126757,96623
129,645,2,2,78249,252065,126750,96616
130,650,2,2,78239,252037,126747,96617
131,655,2,2,78227,252016,126743,96615
132,660,2,2,78229,252039,126759,96615
133,665,2,2,78228,252047,126758,96621
134,670,2,2,78219,252084,126755,96614
135,675,2,2,78222,252056,126760,96617
136,680,2,2,78222,252054,126768,96623
137,685,2,2,78219,252011,126771,96619
138,690,2,2,78206,252018,126771,96610
139,695,2,2,78214,252038,126783,96607
140,700,2,2,78210,252018,126770,96612
141,705,2,2,78210,252053,126788,96613
142,710,2,2,78213,252050,126791,96608
143,715,2,2,78206,252024,126782,96604
144,720,2,2,78188,251998,126786,96612
145,725,2,2,78183,251984,126798,96620
146,730,2,2,78182,251953,126781,96601
147,735,2,2,78183,251951,126782,96597
148,740,2,2,78177,251933,126791,96608
149,745,2,2,78170,251968,126792,96599
150,750,2,2,78165,251983,126803,96611
151,755,2,2,78180,251948,126783,96603
152,760,2,2,78159,251922,126807,96597
153,765,2,2,78148,251906,126781,96601
154,770,2,2,78167,251932,126785,96597
155,775,2,2,78162,251912,126793,96595
156,780,2,2,78162,251919,126790,96593
157,785,2,2,78166,251927,126787,96595
158,790,2,2,78159,251916,126787,96591
159,795,2,2,78153,251925,126794,96593
160,800,2,2,78156,251913,126805,96596
161,811,2,2,78145,251884,126792,96596
162,816,2,2,78140,251898,126796,96587
163,821,2,2,78142,251889,126781,96593
164,826,2,2,78151,251889,126786,96590
165,831,2,2,78163,251902,126800,96594
166,836,2,2,78156,251904,126798,96584
167,841,2,2,78150,251931,126821,96592
168,846,2,2,78159,251949,126816,96601
169,851,2,2,78166,251967,126813,96595
170,856,2,2,78165,252005,126820,96588
171,861,2,2,78176,252016,126837,96602
172,866,2,2,78188,252055,126848,96579
173,871,2,2,78184,252078,126857,96579
174,876,2,2,78200,252101,126863,96581
175,881,2,2,78189,252109,126872,96583
176,886,2,2,78202,252123,126875,96582
177,891,2,2,78219,252138,126884,96581
178,896,2,2,78217,252163,126887,96592
179,901,2,2,78215,252162,126884,96572
180,906,2,2,78213,252174,126894,96566
181,911,2,2,78228,252171,126895,96561
182,916,2,2,78232,252191,126891,96566
183,921,2,2,78231,252144,126903,96559
184,926,2,2,78229,252131,126893,96560
185,931,2,2,78224,252105,126888,96563
186,936,2,2,78223,252118,126883,96553
187,941,2,2,78227,252114,126889,96554
188,946,2,2,78226,252115,126891,96558
189,951,2,2,78243,252123,126883,96559
190,956,2,2,78237,252140,126890,96555
191,961,2,2,78240,252134,126901,96556
192,966,2,2,78249,252163,126909,96559
193,971,2,2,78253,252169,126920,96561
194,976,2,2,78262,252183,126920,96563
195,981,2,2,78268,252192,126927,96569
196,986,2,2,78268,252243,126927,96559
197,991,2,2,78274,252249,126940,96573
198,996,2,2,78277,252263,126967,96572
199,1001,2,2,78287,252273,126961,96568
200,1006,2,2,78298,252325,126970,96569
201,1011,2,2,78309,252329,126982,96568
202,1016,2,2,78310,252331,126978,96573
203,1019,2,2,78304,252340,127007,96587
204,1024,2,2,78320,252355,126984,96563
205,1029,2,2,78332,252394,126987,96555
206,1034,2,2,78337,252406,126990,96560
207,1039,2,2,78340,252398,126999,96559
208,1044,2,2,78328,252382,126991,96554
209,1049,2,2,78330,252392,126987,96539
210,1054,2,2,78324,252357,126986,96534
211,1059,2,2,78331,252368,126992,96542
212,1064,2,2,78325,252386,126981,96541
213,1069,2,2,78333,252374,126977,96540
214,1074,2,2,78347,252376,126974,96527
215,1079,2,2,78349,252376,126960,96528
216,1084,2,2,78356,252373,126965,96536
217,1089,2,2,78367,252391,126962,96525
218,1094,2,2,78374,252410,126949,96527
219,1099,2,2,78398,252410,126959,96515
220,1104,2,2,78418,252468,126969,96526
221,1109,2,2,78427,252481,126967,96523
222,1114,2,2,78452,252499,126967,96518
223,1119,2,2,78479,252551,126976,96520
224,1124,2,2,78480,252584,126974,96520
225,1129,2,2,78508,252595,126972,96517
226,1134,2,2,78518,252623,126978,96523
227,1139,2,2,78549,252666,126972,96517
228,1144,2,2,78573,252669,126983,96513
229,1149,2,2,78604,252726,126977,96504
230,1154,2,2,78627,252738,126990,96519
231,1159,2,2,78662,252795,126993,96509
232,1164,2,2,78702,252836,126992,96503
233,1169,2,2,78734,252872,127011,96505
234,1174,2,2,78759,252941,127018,96508
235,1179,2,2,78808,253011,127025,96501
236,1184,2,2,78841,253070,127034,96513
237,1186,2,2,78880,253138,127086,96526
238,1191,2,2,78930,253208,127075,96499
239,1196,2,2,78955,253228,127085,96499
240,1201,2,2,78981,253275,127094,96489
241,1206,2,2,79002,253301,127098,96493
242,1211,2,2,79029,253317,127113,96491
243,1216,2,2,79038,253381,127138,96490
244,1221,2,2,79048,253379,127161,96501
245,1226,2,2,79046,253392,127168,96473
246,1231,2,2,79039,253401,127159,96471
247,1236,2,2,79055,253414,127172,96463
248,1241,2,2,79049,253439,127180,96445
249,1246,2,2,79055,253436,127189,96440
250,1251,2,2,79064,253467,127189,96428
251,1256,2,2,79080,253470,127198,96426
252,1261,2,2,79082,253496,127198,96406
253,1266,2,2,79091,253514,127202,96391
254,1271,2,2,79099,253536,127211,96389
255,1276,2,2,79114,253555,127212,96386
256,1281,2,2,79143,253590,127216,96394
257,1286,2,2,79152,253597,127219,96367
258,1291,2,2,79155,253623,127226,96362
259,1296,2,2,79186,253670,127230,96355
260,1301,2,2,79213,253680,127226,96344
261,1306,2,2,79242,253726,127226,96337
262,1311,2,2,79273,253775,127258,96343
263,1316,2,2,79303,253785,127249,96346
264,1321,2,2,79330,253833,127251,96342
265,1326,2,2,79362,253877,127260,96351
266,1331,2,2,79396,253960,127260,96343
267,1336,2,2,79439,253975,127275,96330
268,1341,2,2,79496,254075,127281,96340
269,1346,2,2,79555,254162,127305,96344
270,1351,2,2,79612,254278,127298,96161
271,1356,2,2,79688,254381,127307,96112
272,1361,2,2,79781,254498,127312,96076
273,1366,2,2,79874,254663,127350,96049
274,1371,2,2,79979,254816,127336,96018
275,1376,2,2,80082,255007,127377,95998
276,1381,2,2,80200,255182,127381,95961
277,1386,2,2,80344,255382,127404,95934
278,1391,2,2,80466,255564,127434,95919
279,1396,2,2,80629,255795,127462,95923
280,1401,2,2,80777,256017,127478,95936
281,1406,2,2,80935,256275,127529,95932
282,1411,2,2,81102,256522,127541,95919
283,1416,2,2,81261,256748,127573,95898
284,1421,2,2,81439,257040,127602,95878
285,1426,2,2,81594,257302,127646,95876
286,1431,2,2,81749,257554,127688,95855
287,1436,2,2,81885,257764,127723,95830
288,1441,2,2,82018,258001,127764,95766
289,1446,2,2,82137,258184,127803,95708
290,1451,2,2,82238,258349,127830,95696
291,1456,2,2,82357,258507,127859,95689
292,1461,2,2,82444,258652,127896,95662
293,1466,2,2,82548,258805,127936,95648
294,1471,2,2,82643,258914,127970,95624
295,1476,2,2,82752,259073,128035,95582
296,1481,2,2,82862,259218,128076,95537
