frame_number,frame_timestamp,node0.proximity,node0.ambient_light_COFV,node0.red_data,node0.ir_data,node0.green_data,node0.blue_data
0,0,2,2,175856,312042,250281,164586
1,5,2,2,175869,312027,250297,164575
2,10,2,2,175873,312053,250267,164590
3,15,2,2,175864,312052,250304,164573
4,20,2,2,175865,312065,250311,164580
5,25,2,2,175876,312065,250309,164599
6,30,2,2,175873,312083,250339,164608
7,35,2,2,175867,312049,250326,164598
8,40,2,2,175876,312069,250332,164616
9,45,2,2,175881,312085,250338,164597
10,50,2,2,175856,312085,250368,164598
11,55,2,2,175861,312080,250345,164608
12,60,2,2,175856,312084,250352,164611
13,65,2,2,175884,312084,250396,164613
14,70,2,2,175853,312050,250381,164617
15,75,2,2,175851,312049,250371,164609
16,80,2,2,175839,312068,250401,164610
17,85,2,2,175860,312046,250380,164624
18,90,2,2,175854,312075,250416,164619
19,95,2,2,175837,312040,250401,164631
20,100,2,2,175850,312048,250404,164639
21,105,2,2,175837,312024,250409,164625
22,110,2,2,175845,312061,250444,164651
23,115,2,2,175829,312010,250440,164640
24,120,2,2,175819,312032,250434,164657
25,125,2,2,175832,312051,250433,164643
26,130,2,2,175837,312014,250443,164643
27,135,2,2,175821,312007,250453,164661
28,140,2,2,175838,312007,250452,164672
29,145,2,2,175827,312035,250493,164666
30,150,2,2,175827,312009,250473,164673
31,155,2,2,175815,312023,250479,164659
32,161,2,2,175832,312027,250493,164682
33,166,2,2,175844,312022,250496,164678
34,171,2,2,175849,312021,250509,164680
35,176,2,2,175823,312023,250538,164713
36,181,2,2,175844,312021,250532,164679
37,186,2,2,175820,312043,250546,164696
38,191,2,2,175824,311984,250521,164700
39,196,2,2,175836,312050,250542,164694
40,201,2,2,175842,312028,250549,164713
41,206,2,2,175829,312030,250558,164713
42,211,2,2,175847,312054,250572,164728
43,216,2,2,175852,312027,250580,164731
44,221,2,2,175852,312043,250588,164741
45,226,2,2,175837,312049,250582,164727
46,231,2,2,175858,312066,250604,164757
47,236,2,2,175862,312061,250608,164743
48,241,2,2,175852,311988,250611,164740
49,246,2,2,175861,312071,250618,164754
50,251,2,2,175869,312063,250630,164749
51,256,2,2,175866,312077,250630,164766
52,261,2,2,175878,312076,250636,164772
53,266,2,2,175882,312064,250681,164789
54,271,2,2,175878,312030,250664,164770
55,276,2,2,175870,312045,250652,164769
56,281,2,2,175865,312095,250681,164779
57,286,2,2,175873,312072,250685,164800
58,291,2,2,175870,312068,250709,164784
59,296,2,2,175876,312059,250708,164814
60,301,2,2,175877,312071,250715,164797
61,306,2,2,175885,312094,250704,164801
62,311,2,2,175893,312072,250724,164819
63,316,2,2,175861,312075,250738,164817
64,322,2,2,175864,312067,250735,164819
65,327,2,2,175871,312104,250746,164819
66,332,2,2,175873,312061,250757,164819
67,337,2,2,175869,312086,250740,164833
68,342,2,2,175857,312097,250793,164821
69,347,2,2,175878,312094,250777,164843
70,352,2,2,175870,312081,250789,164824
71,357,2,2,175894,312085,250794,164840
72,362,2,2,175907,312126,250796,164847
73,367,2,2,175911,312120,250797,164831
74,372,2,2,175908,312144,250824,164864
75,377,2,2,175917,312122,250817,164868
76,382,2,2,175908,312138,250876,164861
77,387,2,2,175911,312093,250855,164865
78,392,2,2,175901,312164,250874,164854
79,397,2,2,175903,312153,250843,164864
80,402,2,2,175891,312144,250871,164869
81,407,2,2,175900,312082,250884,164869
82,412,2,2,175904,312099,250884,164881
83,417,2,2,175863,312083,250889,164878
84,422,2,2,175885,312081,250917,164897
85,427,2,2,175883,312106,250895,164895
86,432,2,2,175888,312089,250894,164896
87,437,2,2,175900,312099,250915,164921
88,442,2,2,175888,312083,250933,164910
89,447,2,2,175908,312102,250938,164908
90,452,2,2,175904,312107,250934,164909
91,457,2,2,175906,312095,250957,164937
92,462,2,2,175906,312106,250989,164935
93,467,2,2,175869,312081,251014,164936
94,472,2,2,175900,312082,250970,164938
95,477,2,2,175897,312087,250997,164952
96,479,2,2,175911,312097,250998,164948
97,484,2,2,175893,312095,251005,164949
98,489,2,2,175881,312091,251013,164953
99,494,2,2,175897,312087,251016,164966
100,499,2,2,175917,312104,251026,164977
101,504,2,2,175893,312101,251049,164984
102,509,2,2,175909,312091,251053,165000
103,514,2,2,175875,312065,251056,164979
104,519,2,2,175892,312059,251060,164970
105,524,2,2,175894,312069,251061,164995
106,529,2,2,175875,312065,251069,164994
107,534,2,2,175886,312065,251077,165027
108,539,2,2,175872,312064,251080,165010
109,544,2,2,175877,312045,251069,165002
110,549,2,2,175864,312039,251117,165008
111,554,2,2,175883,312021,251104,165001
112,559,2,2,175864,312051,251121,165025
113,564,2,2,175883,312058,251115,165029
114,569,2,2,175880,312061,251127,165035
115,574,2,2,175894,312065,251137,165027
116,579,2,2,175898,312079,251162,165060
117,584,2,2,175896,312051,251144,165028
118,589,2,2,175880,312071,251171,165037
119,594,2,2,175872,312032,251154,165052
120,599,2,2,175895,312092,251176,165047
121,604,2,2,175922,312073,251178,165046
122,609,2,2,175918,312077,251202,165062
123,614,2,2,175921,312097,251205,165076
124,619,2,2,175900,312090,251221,165099
125,624,2,2,175920,312095,251251,165072
126,629,2,2,175942,312101,251226,165084
127,634,2,2,175961,312100,251234,165094
128,642,2,2,175947,312136,251262,165067
129,647,2,2,175940,312128,251260,165094
130,652,2,2,175941,312112,251286,165087
131,657,2,2,175947,312131,251282,165111
132,662,2,2,175933,312119,251281,165096
133,667,2,2,175940,312109,251297,165108
134,672,2,2,175948,312126,251316,165112
135,677,2,2,175936,312135,251307,165109
136,682,2,2,175945,312122,251332,165131
137,687,2,2,175921,312108,251337,165119
138,692,2,2,175953,312148,251341,165133
139,697,2,2,175955,312127,251339,165142
140,702,2,2,175946,312111,251337,165136
141,707,2,2,175964,312164,251341,165151
142,712,2,2,175947,312122,251365,165164
143,717,2,2,175956,312137,251377,165133
144,722,2,2,175965,312139,251362,165148
145,727,2,2,175972,312156,251382,165152
146,732,2,2,175950,312154,251384,165140
147,737,2,2,175948,312168,251383,165154
148,742,2,2,175952,312157,251391,165155
149,747,2,2,175949,312116,251388,165178
150,752,2,2,175964,312137,251425,165186
151,757,2,2,175950,312117,251423,165177
152,762,2,2,175966,312117,251429,165179
153,767,2,2,175955,312098,251455,165191
154,772,2,2,175979,312137,251444,165184
155,777,2,2,175953,312150,251458,165176
156,782,2,2,175963,312131,251464,165214
157,787,2,2,175974,312126,251499,165217
