frame_number,frame_timestamp,node0.proximity,node0.ambient_light_COFV,node0.red_data,node0.ir_data,node0.green_data,node0.blue_data
0,0,2,2,124903,290908,311906,239977
1,5,2,2,124889,290889,311875,240002
2,10,2,2,124897,290920,311832,239975
3,15,2,2,124887,290911,311864,239978
4,20,2,2,124889,290934,311835,239959
5,25,2,2,124885,290896,311848,239974
6,30,2,2,124888,290908,311833,239948
7,35,2,2,124878,290910,311867,239947
8,40,2,2,124877,290910,311819,239950
9,45,2,2,124881,290935,311819,239965
10,50,2,2,124889,290930,311824,239940
11,55,2,2,124884,290901,311802,239950
12,60,2,2,124898,290935,311795,239938
13,65,2,2,124895,290936,311778,239931
14,70,2,2,124875,290924,311786,239940
15,75,2,2,124890,290933,311803,239953
16,80,2,2,124901,290941,311778,239951
17,85,2,2,124890,290931,311806,239982
18,90,2,2,124900,290936,311802,239938
19,95,2,2,124885,290945,311778,239936
20,100,2,2,124890,290953,311776,239927
21,105,2,2,124888,290938,311777,239940
22,110,2,2,124872,290946,311756,239925
23,115,2,2,124867,290940,311738,239926
24,120,2,2,124890,290931,311815,239936
25,125,2,2,124885,290924,311762,239929
26,130,2,2,124881,290920,311760,239932
27,135,2,2,124885,290935,311760,239936
28,140,2,2,124881,290964,311744,239915
29,145,2,2,124880,290959,311751,239921
30,150,2,2,124894,290956,311717,239935
31,155,2,2,124885,290986,311774,239913
32,158,2,2,124905,290957,311717,239916
33,163,2,2,124906,290955,311689,239911
34,168,2,2,124873,290961,311706,239914
35,173,2,2,124886,290978,311722,239918
36,178,2,2,124904,290982,311682,239924
37,183,2,2,124900,291011,311681,239906
38,188,2,2,124910,291009,311712,239922
39,193,2,2,124902,291023,311684,239910
40,198,2,2,124907,291017,311670,239901
41,203,2,2,124914,291016,311700,239903
42,208,2,2,124897,291022,311678,239906
43,213,2,2,124919,291027,311660,239905
44,218,2,2,124925,291048,311663,239905
45,223,2,2,124912,291069,311667,239902
46,228,2,2,124927,291026,311660,239892
47,233,2,2,124935,291048,311658,239888
48,238,2,2,124944,291061,311678,239921
49,243,2,2,124935,291071,311664,239926
50,248,2,2,124936,291073,311644,239900
51,253,2,2,124940,291084,311635,239907
52,258,2,2,124938,291077,311625,239901
53,263,2,2,124938,291104,311651,239911
54,268,2,2,124941,291101,311620,239901
55,273,2,2,124941,291143,311633,239894
56,278,2,2,124955,291129,311645,239916
57,283,2,2,124979,291125,311637,239915
58,288,2,2,124985,291169,311627,239915
59,293,2,2,124981,291151,311617,239907
60,298,2,2,124976,291183,311622,239898
61,303,2,2,125009,291232,311628,239908
62,308,2,2,125019,291257,311673,239910
63,313,2,2,125028,291292,311604,239925
64,326,2,2,125042,291306,311618,239923
65,331,2,2,125045,291333,311645,239983
66,336,2,2,125057,291355,311617,239904
67,341,2,2,125082,291386,311625,239914
68,346,2,2,125092,291428,311613,239914
69,351,2,2,125096,291438,311625,239917
70,356,2,2,125127,291458,311629,239921
71,361,2,2,125107,291498,311603,239918
72,366,2,2,125117,291516,311613,239945
73,371,2,2,125147,291522,311587,239918
74,376,2,2,125140,291522,311598,239910
75,381,2,2,125131,291541,311567,239926
76,386,2,2,125160,291526,311591,239901
77,391,2,2,125145,291511,311547,239893
78,396,2,2,125161,291553,311559,239900
79,401,2,2,125152,291547,311538,239883
80,406,2,2,125154,291515,311546,239886
81,411,2,2,125165,291533,311520,239865
82,416,2,2,125152,291474,311491,239877
83,421,2,2,125136,291507,311495,239863
84,426,2,2,125146,291471,311455,239862
85,431,2,2,125137,291420,311439,239857
86,436,2,2,125123,291406,311420,239845
87,441,2,2,125095,291362,311391,239827
88,446,2,2,125093,291310,311367,239815
89,451,2,2,125058,291278,311338,239816
90,456,2,2,125046,291218,311351,239808
91,461,2,2,125055,291199,311305,239765
92,466,2,2,125029,291171,311285,239767
93,471,2,2,125018,291106,311262,239745
94,476,2,2,125014,291110,311252,239755
95,481,2,2,124990,291045,311245,239745
96,486,2,2,124984,290995,311227,239749
97,491,2,2,124976,290974,311217,239733
98,496,2,2,124969,290954,311186,239737
99,501,2,2,124941,290880,311192,239721
100,506,2,2,124954,290881,311166,239691
101,511,2,2,124944,290869,311147,239676
102,516,2,2,124929,290844,311126,239701
103,521,2,2,124928,290853,311124,239693
104,526,2,2,124925,290833,311109,239684
105,531,2,2,124918,290783,311086,239668
106,536,2,2,124908,290787,311072,239678
107,541,2,2,124910,290786,311060,239662
108,546,2,2,124902,290773,311061,239666
109,551,2,2,124904,290765,311049,239653
110,556,2,2,124909,290781,311048,239646
111,561,2,2,124910,290751,311029,239658
112,562,2,2,124884,290746,311093,239714
113,567,2,2,124908,290767,310985,239649
114,572,2,2,124922,290772,311003,239632
115,577,2,2,124916,290707,310970,239631
116,582,2,2,124913,290749,310986,239630
117,587,2,2,124911,290783,310988,239630
118,592,2,2,124908,290703,311018,239668
119,597,2,2,124901,290723,310959,239598
120,602,2,2,124913,290706,310959,239606
121,607,2,2,124895,290673,310920,239590
122,612,2,2,124903,290691,310900,239573
123,617,2,2,124907,290701,310873,239588
124,622,2,2,124920,290716,310873,239565
125,627,2,2,124931,290684,310828,239571
126,632,2,2,124939,290711,310818,239569
127,637,2,2,124996,290734,310787,239566
128,642,2,2,125045,290767,310768,239597
129,647,2,2,125068,290794,310753,239621
130,652,2,2,125125,290850,310743,239671
131,657,2,2,125175,290878,310728,239668
132,662,2,2,125254,290927,310714,239687
133,667,2,2,125319,291060,310724,239709
134,672,2,2,125355,291093,310710,239746
135,677,2,2,125398,291170,310716,239762
136,682,2,2,125466,291237,310702,239797
137,687,2,2,125519,291295,310730,239789
138,692,2,2,125562,291353,310743,239813
139,697,2,2,125607,291461,310750,239811
140,702,2,2,125685,291529,310760,239823
141,707,2,2,125730,291589,310771,239852
142,712,2,2,125774,291638,310744,239880
143,717,2,2,125817,291707,310725,239895
144,720,2,2,125855,291774,310731,239886
145,725,2,2,125943,291824,310771,239876
146,730,2,2,125983,291895,310731,239910
147,735,2,2,126034,291952,310706,239908
148,740,2,2,126110,292026,310694,239946
149,745,2,2,126175,292118,310712,239942
150,750,2,2,126250,292238,310707,239933
151,755,2,2,126317,292294,310685,239941
152,760,2,2,126375,292371,310686,239965
153,765,2,2,126433,292464,310674,240003
154,770,2,2,126477,292517,310684,240044
155,775,2,2,126490,292579,310689,240011
156,780,2,2,126519,292626,310697,239991
157,785,2,2,126572,292699,310692,239988
158,790,2,2,126640,292757,310712,240011
159,795,2,2,126675,292845,310700,240020
160,800,2,2,126733,292950,310732,240038
161,805,2,2,126804,293077,310748,240027
162,810,2,2,126854,293149,310794,240076
163,815,2,2,126901,293246,310754,240080
164,820,2,2,126945,293323,310761,240050
165,825,2,2,126988,293423,310738,240043
166,830,2,2,127057,293544,310760,240072
167,835,2,2,127119,293606,310721,240110
168,840,2,2,127173,293727,310757,240109
169,845,2,2,127212,293821,310733,240114
170,850,2,2,127299,293941,310733,240158
171,855,2,2,127344,294009,310740,240148
172,860,2,2,127376,294046,310765,240198
173,865,2,2,127413,294158,310763,240222
174,870,2,2,127439,294173,310813,240268
175,875,2,2,127485,294259,310757,240266
176,883,2,2,127507,294297,310754,240299
177,888,2,2,127559,294416,310739,240300
178,893,2,2,127628,294479,310796,240344
179,898,2,2,127696,294630,310737,240353
180,903,2,2,127801,294746,310750,240378
181,908,2,2,127915,294930,310799,240471
182,913,2,2,128038,295131,310885,240529
183,918,2,2,128198,295365,310931,240577
