frame_number,frame_timestamp,node0.proximity,node0.ambient_light_COFV,node0.red_data,node0.ir_data,node0.green_data,node0.blue_data
0,0,2,2,61271,281645,126075,102872
1,5,2,2,61276,281652,126087,102873
2,10,2,2,61266,281600,126077,102870
3,15,2,2,61259,281623,126075,102873
4,20,2,2,61270,281600,126062,102873
5,25,2,2,61270,281609,126072,102868
6,30,2,2,61255,281593,126058,102872
7,35,2,2,61276,281608,126056,102873
8,40,2,2,61275,281625,126055,102871
9,45,2,2,61274,281619,126060,102864
10,50,2,2,61278,281606,126058,102870
11,55,2,2,61276,281622,126059,102864
12,60,2,2,61283,281629,126055,102862
13,65,2,2,61276,281636,126064,102868
14,70,2,2,61276,281615,126053,102860
15,75,2,2,61274,281611,126063,102865
16,80,2,2,61269,281597,126052,102865
17,85,2,2,61264,281582,126052,102872
18,90,2,2,61260,281588,126049,102869
19,95,2,2,61255,281560,126047,102859
20,100,2,2,61256,281572,126036,102872
21,105,2,2,61257,281581,126041,102853
22,110,2,2,61255,281588,126031,102856
23,115,2,2,61256,281588,126034,102863
24,120,2,2,61259,281587,126037,102858
25,125,2,2,61261,281580,126044,102849
26,130,2,2,61256,281586,126044,102855
27,135,2,2,61264,281561,126043,102857
28,140,2,2,61264,281588,126035,102848
29,145,2,2,61261,281593,126035,102865
30,150,2,2,61266,281581,126025,102852
31,155,2,2,61257,281608,126029,102849
32,160,2,2,61261,281598,126027,102854
33,165,2,2,61261,281603,126039,102845
34,170,2,2,61265,281594,126021,102848
35,175,2,2,61262,281585,126022,102845
36,180,2,2,61256,281588,126025,102846
37,185,2,2,61257,281548,126021,102840
38,190,2,2,61260,281576,126023,102850
39,195,2,2,61267,281610,126013,102849
40,200,2,2,61261,281581,126022,102844
41,205,2,2,61260,281576,126025,102846
42,210,2,2,61252,281581,126009,102846
43,215,2,2,61254,281575,126038,102854
44,220,2,2,61261,281573,126008,102844
45,225,2,2,61258,281566,126010,102848
46,230,2,2,61257,281580,126003,102848
47,235,2,2,61263,281594,126016,102848
48,240,2,2,61259,281593,126024,102852
49,245,2,2,61261,281575,126000,102845
50,250,2,2,61259,281608,125999,102839
51,255,2,2,61257,281605,125995,102850
52,260,2,2,61256,281572,125992,102850
53,265,2,2,61252,281570,126004,102841
54,270,2,2,61254,281561,125998,102841
55,275,2,2,61259,281565,125992,102835
56,280,2,2,61256,281563,126001,102830
57,285,2,2,61251,281561,125984,102830
58,290,2,2,61256,281580,125999,102841
59,295,2,2,61253,281548,125987,102836
60,300,2,2,61246,281543,125990,102836
61,305,2,2,61228,281529,125987,102838
62,310,2,2,61250,281544,125991,102830
63,315,2,2,61249,281511,125987,102831
64,322,2,2,61249,281529,125977,102838
65,327,2,2,61246,281549,125993,102822
66,332,2,2,61241,281561,125985,102822
67,337,2,2,61245,281547,125983,102845
68,342,2,2,61248,281540,126000,102839
69,347,2,2,61240,281542,125972,102831
70,352,2,2,61225,281531,125979,102832
71,357,2,2,61235,281517,125971,102833
72,362,2,2,61240,281540,125984,102827
73,367,2,2,61239,281503,125979,102832
74,372,2,2,61232,281532,125992,102828
75,377,2,2,61244,281513,125968,102831
76,382,2,2,61239,281493,125972,102825
77,387,2,2,61230,281539,125967,102819
78,392,2,2,61235,281484,125970,102828
79,397,2,2,61238,281495,125962,102835
80,402,2,2,61236,281518,125968,102830
81,407,2,2,61242,281504,125967,102825
82,412,2,2,61233,281536,125963,102846
83,417,2,2,61235,281510,125968,102820
84,422,2,2,61243,281491,125959,102813
85,427,2,2,61236,281515,125960,102828
86,432,2,2,61238,281497,125954,102834
87,437,2,2,61243,281518,125953,102830
88,442,2,2,61240,281507,125959,102824
89,447,2,2,61236,281491,125949,102819
90,452,2,2,61243,281518,125950,102828
91,457,2,2,61240,281550,125955,102820
92,462,2,2,61240,281526,125965,102818
93,467,2,2,61236,281499,125961,102827
94,472,2,2,61240,281492,125948,102832
95,477,2,2,61231,281464,125949,102820
96,479,2,2,61236,281463,125956,102825
97,484,2,2,61225,281494,125947,102806
