frame_number,frame_timestamp,node0.proximity,node0.ambient_light_COFV,node0.red_data,node0.ir_data,node0.green_data,node0.blue_data
0,0,2,2,132864,300390,332593,246659
1,5,2,2,132857,300384,332572,246632
2,10,2,2,132856,300371,332577,246658
3,15,2,2,132850,300366,332565,246646
4,20,2,2,132857,300392,332563,246646
5,25,2,2,132824,300354,332572,246681
6,30,2,2,132837,300337,332536,246637
7,35,2,2,132836,300319,332547,246633
8,40,2,2,132839,300323,332500,246621
9,45,2,2,132824,300276,332542,246630
10,50,2,2,132814,300316,332519,246624
11,55,2,2,132816,300303,332498,246634
12,60,2,2,132811,300294,332516,246635
13,65,2,2,132818,300298,332481,246603
14,70,2,2,132807,300266,332461,246599
15,75,2,2,132791,300272,332456,246584
16,80,2,2,132798,300248,332434,246573
17,85,2,2,132794,300237,332440,246565
18,90,2,2,132787,300225,332407,246586
19,95,2,2,132783,300187,332401,246599
20,100,2,2,132783,300200,332400,246591
21,105,2,2,132778,300189,332432,246550
22,110,2,2,132763,300161,332361,246546
23,115,2,2,132741,300154,332357,246581
24,120,2,2,132744,300148,332325,246527
25,125,2,2,132738,300144,332304,246520
26,130,2,2,132736,300123,332296,246512
27,135,2,2,132729,300123,332284,246505
28,140,2,2,132719,300072,332257,246475
29,145,2,2,132703,300076,332225,246481
30,150,2,2,132698,300042,332211,246474
31,155,2,2,132687,300057,332212,246465
32,159,2,2,132675,300019,332203,246461
33,164,2,2,132655,300004,332191,246449
34,169,2,2,132661,299969,332179,246423
35,174,2,2,132653,299952,332169,246447
36,179,2,2,132636,299935,332140,246434
37,184,2,2,132616,299922,332176,246424
38,189,2,2,132623,299921,332095,246389
39,194,2,2,132597,299886,332097,246374
40,199,2,2,132599,299862,332071,246384
41,204,2,2,132590,299858,332067,246382
42,209,2,2,132584,299848,332033,246368
43,214,2,2,132570,299806,332035,246348
44,219,2,2,132556,299779,332053,246405
45,224,2,2,132547,299774,331992,246329
46,229,2,2,132543,299749,331989,246357
47,234,2,2,132536,299759,331997,246338
48,239,2,2,132532,299730,331977,246303
49,244,2,2,132535,299702,331995,246324
50,249,2,2,132504,299710,331971,246307
51,254,2,2,132501,299692,331948,246306
52,259,2,2,132499,299703,331962,246334
53,264,2,2,132508,299687,331946,246336
54,269,2,2,132507,299626,331924,246315
55,274,2,2,132501,299676,331935,246333
56,279,2,2,132508,299691,331939,246306
57,284,2,2,132496,299656,331945,246305
58,289,2,2,132495,299662,331923,246296
59,294,2,2,132491,299670,331919,246289
60,299,2,2,132497,299661,331907,246301
61,304,2,2,132480,299650,331919,246289
62,309,2,2,132501,299669,331918,246290
63,314,2,2,132487,299659,331919,246290
64,319,2,2,132482,299653,331946,246294
65,324,2,2,132494,299672,331905,246298
66,329,2,2,132510,299655,331919,246306
67,334,2,2,132489,299679,331888,246275
68,339,2,2,132497,299657,331893,246286
69,344,2,2,132492,299666,331925,246289
70,349,2,2,132502,299669,331893,246276
71,354,2,2,132477,299694,331957,246292
72,359,2,2,132507,299708,331898,246286
73,364,2,2,132500,299696,331911,246281
74,369,2,2,132511,299731,331897,246286
75,374,2,2,132496,299723,331906,246290
