frame_number,frame_timestamp,node0.proximity,node0.ambient_light_COFV,node0.red_data,node0.ir_data,node0.green_data,node0.blue_data
0,0,2,2,54618,229732,76460,44293
1,5,2,2,54617,229728,76446,44281
2,10,2,2,54619,229716,76449,44282
3,15,2,2,54614,229679,76438,44281
4,20,2,2,54612,229698,76434,44279
5,25,2,2,54607,229701,76437,44276
6,30,2,2,54599,229640,76452,44283
7,35,2,2,54612,229670,76430,44278
8,40,2,2,54614,229704,76429,44272
9,45,2,2,54619,229674,76427,44274
10,50,2,2,54617,229686,76428,44277
11,55,2,2,54628,229665,76429,44272
12,60,2,2,54621,229676,76427,44278
13,65,2,2,54623,229678,76434,44280
14,70,2,2,54625,229676,76436,44271
15,75,2,2,54634,229672,76435,44274
16,80,2,2,54640,229694,76435,44274
17,85,2,2,54655,229697,76440,44279
18,90,2,2,54655,229718,76446,44278
19,95,2,2,54669,229742,76445,44282
20,100,2,2,54660,229701,76445,44279
21,105,2,2,54660,229710,76444,44272
22,110,2,2,54640,229667,76436,44277
23,115,2,2,54633,229619,76447,44270
24,120,2,2,54620,229580,76448,44267
25,125,2,2,54598,229526,76446,44267
26,130,2,2,54587,229522,76445,44274
27,135,2,2,54586,229513,76440,44270
28,140,2,2,54590,229523,76442,44270
29,145,2,2,54598,229540,76449,44265
30,150,2,2,54613,229591,76454,44261
31,155,2,2,54622,229623,76458,44269
32,161,2,2,54628,229636,76468,44269
33,166,2,2,54640,229654,76467,44272
34,171,2,2,54657,229713,76470,44267
35,176,2,2,54671,229739,76486,44278
36,181,2,2,54678,229788,76489,44283
37,186,2,2,54690,229816,76489,44281
38,191,2,2,54696,229871,76497,44294
39,196,2,2,54704,229859,76507,44288
40,201,2,2,54715,229883,76521,44283
41,206,2,2,54713,229893,76504,44282
42,211,2,2,54727,229874,76508,44284
43,216,2,2,54702,229867,76511,44288
44,221,2,2,54698,229807,76511,44290
45,226,2,2,54676,229765,76517,44285
46,231,2,2,54660,229720,76528,44290
47,236,2,2,54656,229655,76524,44292
48,241,2,2,54641,229626,76532,44291
49,246,2,2,54639,229597,76529,44290
50,251,2,2,54632,229616,76537,44297
51,256,2,2,54637,229615,76546,44296
52,261,2,2,54637,229611,76555,44297
53,266,2,2,54653,229596,76548,44298
54,271,2,2,54651,229663,76554,44297
55,276,2,2,54650,229649,76551,44296
56,281,2,2,54636,229616,76554,44296
57,286,2,2,54637,229605,76554,44296
58,291,2,2,54627,229569,76559,44303
59,296,2,2,54619,229536,76560,44297
60,301,2,2,54614,229498,76567,44305
61,306,2,2,54607,229392,76568,44294
62,311,2,2,54596,229430,76563,44306
63,316,2,2,54589,229413,76566,44296
64,322,2,2,54591,229410,76574,44298
65,327,2,2,54597,229434,76575,44299
66,332,2,2,54589,229449,76582,44300
67,337,2,2,54599,229478,76584,44312
68,342,2,2,54596,229475,76590,44299
69,347,2,2,54585,229457,76598,44297
70,352,2,2,54586,229439,76589,44304
71,357,2,2,54579,229424,76590,44299
72,362,2,2,54577,229399,76600,44298
73,367,2,2,54581,229361,76602,44302
74,372,2,2,54564,229348,76613,44304
75,377,2,2,54567,229314,76595,44300
76,382,2,2,54569,229307,76600,44304
77,387,2,2,54575,229310,76609,44305
78,392,2,2,54574,229303,76617,44303
79,397,2,2,54571,229299,76616,44296
80,402,2,2,54577,229306,76616,44305
81,407,2,2,54569,229309,76617,44300
82,412,2,2,54569,229298,76625,44299
83,417,2,2,54557,229299,76628,44297
84,422,2,2,54567,229290,76638,44303
85,427,2,2,54565,229318,76639,44300
86,432,2,2,54567,229308,76633,44307
87,437,2,2,54563,229288,76629,44304
88,442,2,2,54565,229265,76637,44301
89,447,2,2,54567,229243,76630,44300
90,452,2,2,54563,229238,76624,44303
91,457,2,2,54570,229242,76608,44307
92,462,2,2,54555,229225,76605,44298
93,467,2,2,54553,229214,76599,44288
94,472,2,2,54555,229189,76599,44291
95,477,2,2,54554,229186,76575,44283
96,482,2,2,54550,229192,76576,44277
97,487,2,2,54551,229212,76555,44278
98,492,2,2,54553,229185,76550,44275
99,497,2,2,54550,229165,76535,44274
100,504,2,2,54550,229168,76525,44274
101,509,2,2,54551,229176,76520,44260
102,514,2,2,54549,229161,76509,44258
103,519,2,2,54550,229145,76497,44261
104,524,2,2,54539,229132,76490,44257
105,529,2,2,54533,229093,76475,44245
106,534,2,2,54534,229052,76472,44252
107,539,2,2,54525,229027,76471,44252
108,544,2,2,54528,229033,76468,44251
109,549,2,2,54532,229039,76458,44246
110,554,2,2,54534,229049,76449,44243
111,559,2,2,54539,229057,76442,44247
112,564,2,2,54535,229093,76441,44242
113,569,2,2,54539,229099,76440,44237
114,574,2,2,54542,229092,76432,44237
115,579,2,2,54541,229070,76427,44238
116,584,2,2,54530,229077,76434,44239
117,589,2,2,54533,229081,76429,44235
118,594,2,2,54538,229069,76427,44240
119,599,2,2,54537,229077,76426,44233
120,604,2,2,54538,229093,76425,44234
121,609,2,2,54536,229108,76427,44229
122,614,2,2,54546,229128,76430,44242
123,619,2,2,54548,229110,76426,44234
124,624,2,2,54548,229144,76432,44233
125,629,2,2,54542,229131,76442,44246
126,634,2,2,54552,229162,76435,44236
127,639,2,2,54559,229149,76444,44242
128,644,2,2,54556,229189,76440,44234
129,649,2,2,54556,229164,76453,44236
130,654,2,2,54562,229184,76459,44237
131,659,2,2,54561,229189,76456,44243
132,664,2,2,54568,229195,76464,44238
133,669,2,2,54560,229204,76473,44238
134,674,2,2,54566,229240,76465,44242
135,679,2,2,54565,229251,76471,44244
136,684,2,2,54575,229258,76483,44247
137,689,2,2,54568,229295,76482,44247
138,694,2,2,54562,229267,76481,44249
139,699,2,2,54556,229265,76475,44246
140,704,2,2,54556,229248,76490,44251
141,709,2,2,54555,229274,76494,44256
142,714,2,2,54549,229255,76491,44251
143,719,2,2,54554,229280,76498,44257
144,724,2,2,54554,229283,76500,44247
145,729,2,2,54556,229295,76501,44250
146,734,2,2,54566,229315,76510,44253
147,739,2,2,54566,229305,76509,44256
148,744,2,2,54571,229373,76519,44254
149,749,2,2,54582,229362,76524,44256
150,754,2,2,54592,229378,76530,44256
151,759,2,2,54588,229398,76534,44259
152,764,2,2,54582,229402,76539,44266
153,769,2,2,54587,229390,76535,44259
154,774,2,2,54588,229407,76539,44265
155,779,2,2,54590,229417,76555,44276
156,784,2,2,54581,229421,76554,44268
157,789,2,2,54591,229424,76570,44265
158,794,2,2,54598,229471,76565,44270
159,799,2,2,54607,229470,76571,44266
160,804,2,2,54603,229507,76575,44273
161,809,2,2,54613,229523,76575,44274
162,814,2,2,54618,229531,76586,44279
163,819,2,2,54617,229544,76592,44291
164,824,2,2,54597,229575,76599,44280
165,829,2,2,54612,229580,76608,44277
166,834,2,2,54625,229568,76603,44276
167,839,2,2,54631,229610,76604,44285
168,844,2,2,54619,229600,76612,44284
169,849,2,2,54627,229615,76616,44291
170,854,2,2,54625,229626,76643,44286
171,859,2,2,54637,229622,76637,44284
172,864,2,2,54636,229661,76634,44289
173,869,2,2,54637,229694,76647,44287
174,874,2,2,54646,229724,76653,44290
175,879,2,2,54651,229743,76656,44299
176,884,2,2,54650,229761,76661,44299
177,889,2,2,54655,229754,76661,44303
178,894,2,2,54653,229734,76693,44303
179,899,2,2,54658,229740,76692,44316
180,904,2,2,54652,229728,76684,44312
181,909,2,2,54648,229725,76693,44307
182,914,2,2,54641,229714,76689,44302
183,919,2,2,54641,229751,76690,44307
184,924,2,2,54642,229764,76692,44306
185,929,2,2,54647,229782,76709,44305
186,934,2,2,54647,229791,76707,44309
