frame_number,frame_timestamp,mean_rr,sdnn,sdsd,rmssd,sd1,sd2,lf_hf
0,0,548.107117,91.901466,63.871281,63.301575,45.163815,125.983627,4.686193
1,712,552.035706,94.134521,72.365540,71.845695,51.170166,128.114883,5.345100
2,1150,551.410706,94.782768,81.363571,80.636749,57.532734,127.720551,5.315324
