frame_number,frame_timestamp,node0.proximity,node0.ambient_light_COFV,node0.red_data,node0.ir_data,node0.green_data,node0.blue_data
0,0,2,2,95667,266936,141256,118863
1,5,2,2,95659,266952,141273,118865
2,10,2,2,95647,266955,141292,118879
3,15,2,2,95646,266940,141297,118876
4,20,2,2,95654,266947,141305,118880
5,25,2,2,95660,266951,141326,118895
6,30,2,2,95654,266943,141325,118892
7,35,2,2,95650,266980,141353,118902
8,40,2,2,95649,266963,141363,118919
9,45,2,2,95656,266973,141372,118925
10,50,2,2,95660,267020,141394,118924
11,55,2,2,95659,267032,141409,118924
12,60,2,2,95667,267039,141424,118930
13,65,2,2,95667,267059,141453,118945
14,70,2,2,95643,267064,141456,118942
15,75,2,2,95650,267051,141520,118984
16,80,2,2,95639,267042,141505,118959
17,85,2,2,95628,266981,141522,118962
18,90,2,2,95624,267039,141546,118966
19,95,2,2,95621,267046,141578,118985
20,100,2,2,95609,267068,141599,118987
21,105,2,2,95626,267067,141622,118997
22,110,2,2,95620,267113,141641,119003
23,115,2,2,95624,267120,141664,119013
24,120,2,2,95627,267143,141694,119009
25,125,2,2,95636,267168,141723,119028
26,130,2,2,95645,267228,141750,119041
27,135,2,2,95661,267242,141774,119054
28,140,2,2,95671,267272,141813,119052
29,145,2,2,95676,267276,141821,119054
30,150,2,2,95696,267331,141867,119069
31,155,2,2,95702,267353,141884,119079
32,217,2,2,95707,267396,141903,119092
33,222,2,2,95728,267417,141931,119104
34,227,2,2,95740,267450,141962,119117
35,232,2,2,95749,267499,141975,119119
36,237,2,2,95774,267535,142000,119126
37,242,2,2,95780,267561,142012,119136
38,247,2,2,95793,267598,142033,119151
39,252,2,2,95803,267640,142051,119157
40,257,2,2,95822,267700,142074,119166
41,262,2,2,95842,267746,142104,119169
42,267,2,2,95858,267761,142128,119185
43,272,2,2,95857,267801,142146,119192
44,277,2,2,95875,267833,142155,119185
45,282,2,2,95893,267845,142171,119198
46,287,2,2,95898,267873,142199,119203
47,292,2,2,95909,267898,142218,119211
48,297,2,2,95912,267903,142246,119216
49,302,2,2,95937,267944,142247,119220
50,307,2,2,95938,267931,142263,119220
51,312,2,2,95954,267984,142262,119230
52,317,2,2,95965,268021,142285,119245
53,322,2,2,95976,268066,142307,119246
54,327,2,2,95986,268076,142325,119252
55,332,2,2,96005,268122,142334,119264
56,337,2,2,96015,268154,142335,119261
57,342,2,2,96040,268177,142346,119285
58,347,2,2,96041,268180,142370,119268
59,352,2,2,96054,268214,142367,119281
60,357,2,2,96058,268180,142361,119270
61,362,2,2,96056,268245,142371,119278
62,367,2,2,96065,268235,142372,119281
63,372,2,2,96083,268252,142383,119280
64,321,2,2,96084,268267,142375,119283
65,326,2,2,96094,268279,142371,119293
66,331,2,2,96098,268294,142369,119279
67,336,2,2,96115,268303,142366,119290
68,341,2,2,96127,268317,142365,119281
69,346,2,2,96130,268333,142353,119283
70,351,2,2,96139,268348,142356,119279
71,356,2,2,96160,268386,142360,119282
72,361,2,2,96175,268436,142355,119270
73,366,2,2,96194,268472,142359,119266
74,371,2,2,96208,268526,142347,119269
75,376,2,2,96223,268580,142363,119279
76,381,2,2,96251,268622,142356,119269
77,386,2,2,96255,268655,142344,119279
78,391,2,2,96275,268722,142354,119275
79,396,2,2,96299,268762,142338,119275
80,401,2,2,96316,268794,142334,119277
81,406,2,2,96337,268853,142329,119272
82,411,2,2,96354,268902,142324,119256
83,416,2,2,96354,268898,142341,119286
84,421,2,2,96387,268998,142304,119268
85,426,2,2,96409,269052,142321,119270
86,431,2,2,96436,269082,142308,119257
87,436,2,2,96464,269167,142295,119266
88,441,2,2,96484,269260,142299,119271
89,446,2,2,96515,269324,142303,119252
90,451,2,2,96532,269399,142300,119262
91,456,2,2,96564,269484,142297,119270
92,461,2,2,96579,269515,142301,119254
93,466,2,2,96595,269568,142303,119269
94,471,2,2,96619,269607,142308,119254
95,476,2,2,96631,269635,142295,119267
96,480,2,2,96632,269652,142282,119257
97,485,2,2,96633,269684,142293,119258
98,490,2,2,96659,269655,142272,119247
99,495,2,2,96638,269616,142282,119254
100,500,2,2,96659,269660,142267,119267
101,505,2,2,96640,269591,142252,119264
102,510,2,2,96631,269573,142252,119264
103,515,2,2,96640,269542,142245,119265
104,520,2,2,96619,269501,142227,119279
105,525,2,2,96606,269485,142231,119253
106,530,2,2,96606,269467,142221,119252
107,535,2,2,96600,269441,142214,119253
108,540,2,2,96594,269447,142209,119252
109,545,2,2,96600,269456,142214,119246
110,550,2,2,96606,269467,142217,119246
111,555,2,2,96602,269474,142198,119256
112,560,2,2,96612,269533,142195,119247
113,565,2,2,96610,269521,142212,119241
114,570,2,2,96577,269495,142223,119248
115,575,2,2,96528,269440,142246,119267
116,580,2,2,96504,269346,142244,119261
117,585,2,2,96464,269267,142258,119260
118,590,2,2,96416,269212,142257,119252
119,595,2,2,96384,269129,142274,119260
120,600,2,2,96352,269054,142280,119268
121,605,2,2,96308,268978,142314,119263
122,610,2,2,96251,268875,142300,119257
123,615,2,2,96212,268756,142306,119274
124,620,2,2,96177,268726,142310,119268
125,625,2,2,96126,268620,142323,119270
126,630,2,2,96078,268520,142331,119274
127,635,2,2,96024,268470,142336,119266
128,642,2,2,96009,268372,142367,119296
129,647,2,2,95964,268288,142405,119287
130,652,2,2,95945,268214,142415,119289
131,657,2,2,95908,268170,142440,119313
132,662,2,2,95884,268081,142465,119315
133,667,2,2,95872,268051,142504,119336
134,672,2,2,95855,268037,142532,119339
