frame_number,frame_timestamp,node0.proximity,node0.ambient_light_COFV,node0.red_data,node0.ir_data,node0.green_data,node0.blue_data
0,0,2,2,148371,267876,219101,147172
1,5,2,2,148364,267845,219087,147172
2,10,2,2,148378,267871,219083,147154
3,15,2,2,148362,267882,219065,147162
4,20,2,2,148367,267842,219059,147151
5,25,2,2,148377,267865,219070,147150
6,30,2,2,148369,267830,219059,147157
7,35,2,2,148378,267845,219049,147147
8,40,2,2,148373,267851,219063,147142
9,45,2,2,148359,267861,219046,147134
10,50,2,2,148363,267861,219039,147142
11,55,2,2,148365,267847,219009,147137
12,60,2,2,148357,267848,219021,147148
13,65,2,2,148355,267823,219032,147130
14,70,2,2,148356,267841,219029,147149
15,75,2,2,148341,267821,218998,147117
16,80,2,2,148310,267805,219008,147117
17,85,2,2,148348,267812,219003,147119
18,90,2,2,148357,267819,219003,147121
19,95,2,2,148342,267810,218993,147126
20,100,2,2,148341,267813,218982,147134
21,105,2,2,148340,267831,218996,147118
22,110,2,2,148348,267816,218974,147110
23,115,2,2,148340,267796,218977,147108
24,120,2,2,148341,267813,218969,147091
25,125,2,2,148333,267802,218958,147094
26,130,2,2,148328,267814,218957,147097
27,135,2,2,148329,267799,218956,147092
28,140,2,2,148313,267812,218967,147116
29,145,2,2,148330,267814,218960,147117
30,150,2,2,148323,267809,218944,147090
31,155,2,2,148323,267814,218953,147087
32,159,2,2,148306,267818,218988,147094
33,164,2,2,148327,267801,218942,147091
34,169,2,2,148320,267805,218931,147086
35,174,2,2,148318,267805,218937,147087
36,179,2,2,148326,267809,218937,147077
37,184,2,2,148332,267818,218934,147082
38,189,2,2,148318,267800,218920,147076
39,194,2,2,148326,267829,218939,147071
40,199,2,2,148338,267813,218935,147083
41,204,2,2,148316,267777,218909,147080
42,209,2,2,148323,267774,218923,147081
43,214,2,2,148322,267819,218916,147087
44,219,2,2,148322,267820,218917,147070
45,224,2,2,148318,267806,218914,147072
46,229,2,2,148312,267830,218913,147084
47,234,2,2,148316,267826,218905,147072
48,239,2,2,148336,267787,218911,147059
49,244,2,2,148322,267782,218892,147066
50,249,2,2,148301,267798,218899,147068
51,254,2,2,148306,267794,218904,147067
52,259,2,2,148296,267772,218897,147062
53,264,2,2,148319,267791,218896,147064
54,269,2,2,148310,267813,218899,147076
55,274,2,2,148309,267788,218898,147066
56,279,2,2,148278,267779,218878,147051
57,284,2,2,148298,267823,218892,147055
58,289,2,2,148302,267791,218883,147050
59,294,2,2,148294,267765,218868,147048
60,299,2,2,148289,267756,218873,147048
61,304,2,2,148302,267776,218862,147063
62,309,2,2,148292,267779,218844,147049
63,314,2,2,148290,267789,218861,147044
64,325,2,2,148286,267760,218868,147048
65,330,2,2,148284,267762,218871,147042
66,335,2,2,148283,267764,218849,147040
67,340,2,2,148288,267774,218838,147034
68,345,2,2,148281,267775,218831,147052
69,350,2,2,148297,267763,218833,147038
70,355,2,2,148264,267759,218835,147041
71,360,2,2,148280,267756,218855,147046
72,365,2,2,148295,267705,218848,147040
73,370,2,2,148279,267760,218834,147030
74,375,2,2,148285,267758,218819,147017
75,380,2,2,148280,267759,218821,147017
76,385,2,2,148280,267764,218812,147024
77,390,2,2,148280,267719,218811,147023
78,395,2,2,148269,267721,218809,147018
79,400,2,2,148280,267703,218820,147012
80,405,2,2,148289,267757,218805,147021
81,410,2,2,148272,267726,218820,147023
82,415,2,2,148263,267701,218807,147028
83,420,2,2,148272,267755,218813,147022
84,425,2,2,148272,267761,218801,147038
85,430,2,2,148274,267753,218799,147024
86,435,2,2,148261,267726,218786,147016
87,440,2,2,148270,267748,218809,147042
88,445,2,2,148269,267757,218789,147015
89,450,2,2,148267,267746,218792,147020
90,455,2,2,148260,267727,218781,147018
91,460,2,2,148265,267744,218792,147008
92,465,2,2,148252,267745,218787,147020
93,470,2,2,148250,267740,218761,146999
94,475,2,2,148272,267733,218771,147004
95,480,2,2,148247,267711,218754,146994
96,485,2,2,148243,267737,218747,147012
97,490,2,2,148245,267695,218760,147004
98,495,2,2,148255,267707,218737,146997
99,500,2,2,148250,267694,218744,146985
100,505,2,2,148256,267715,218753,146996
101,510,2,2,148240,267702,218740,146982
102,515,2,2,148231,267682,218719,146986
103,520,2,2,148251,267707,218724,146984
104,525,2,2,148236,267674,218714,146980
105,530,2,2,148226,267671,218703,146974
106,535,2,2,148236,267689,218689,146977
107,540,2,2,148247,267683,218681,146969
108,545,2,2,148228,267675,218683,146972
109,550,2,2,148224,267670,218669,146971
110,555,2,2,148233,267679,218650,146955
111,560,2,2,148218,267664,218665,146943
112,561,2,2,148205,267647,218670,146959
