frame_number,frame_timestamp,mean_rr,sdnn,sdsd,rmssd,sd1,sd2,lf_hf
0,0,778.700012,223.171799,238.967621,235.961639,168.975632,292.121429,1.343262
1,3239,787.424988,232.425430,203.330750,201.585220,143.776550,312.581696,1.208865
