frame_number,frame_timestamp,node0.proximity,node0.ambient_light_COFV,node0.red_data,node0.ir_data,node0.green_data,node0.blue_data
0,0,2,2,179054,311596,258019,167658
1,5,2,2,179016,311533,258056,167678
2,10,2,2,178977,311483,258041,167665
3,15,2,2,178995,311432,258051,167661
4,20,2,2,178929,311375,258051,167660
5,25,2,2,178926,311292,258058,167660
6,30,2,2,178898,311234,258072,167666
7,35,2,2,178858,311176,258056,167689
8,40,2,2,178853,311112,258093,167676
9,45,2,2,178782,311011,258108,167712
10,50,2,2,178776,310952,258104,167685
11,55,2,2,178737,310876,258116,167689
12,60,2,2,178696,310777,258121,167697
13,65,2,2,178668,310727,258129,167716
14,70,2,2,178637,310625,258135,167713
15,75,2,2,178614,310504,258187,167723
16,80,2,2,178568,310461,258179,167737
17,85,2,2,178521,310362,258211,167749
18,90,2,2,178501,310290,258219,167780
19,95,2,2,178463,310205,258264,167770
20,100,2,2,178419,310133,258290,167776
21,105,2,2,178405,310021,258306,167803
22,110,2,2,178364,309930,258319,167826
23,115,2,2,178328,309840,258354,167829
24,120,2,2,178277,309770,258401,167847
25,125,2,2,178255,309696,258399,167834
26,130,2,2,178205,309550,258447,167868
27,135,2,2,178159,309464,258446,167883
28,140,2,2,178113,309366,258491,167897
29,145,2,2,178077,309308,258540,167917
30,150,2,2,178020,309158,258580,167925
31,155,2,2,177968,309070,258618,167954
32,158,2,2,177923,308975,258677,168006
33,163,2,2,177895,308845,258708,167992
34,168,2,2,177824,308755,258741,168019
35,173,2,2,177808,308683,258790,168046
36,178,2,2,177782,308589,258820,168079
37,183,2,2,177761,308549,258885,168099
38,188,2,2,177706,308458,258932,168116
39,193,2,2,177699,308389,258959,168152
40,198,2,2,177666,308305,258988,168166
41,203,2,2,177631,308233,259087,168224
42,208,2,2,177589,308159,259089,168225
43,213,2,2,177551,308027,259150,168244
44,218,2,2,177514,308002,259188,168268
45,223,2,2,177484,307878,259235,168298
46,228,2,2,177445,307787,259278,168317
47,233,2,2,177395,307733,259323,168350
48,238,2,2,177351,307652,259351,168364
49,243,2,2,177325,307572,259407,168383
50,248,2,2,177292,307532,259451,168420
51,253,2,2,177266,307431,259492,168443
52,258,2,2,177227,307347,259532,168466
53,263,2,2,177212,307317,259581,168496
54,268,2,2,177174,307284,259649,168510
55,273,2,2,177153,307208,259679,168549
56,278,2,2,177117,307183,259744,168577
57,283,2,2,177079,307114,259781,168595
58,288,2,2,177046,307028,259841,168631
59,293,2,2,177010,306970,259862,168642
60,298,2,2,176974,306899,259913,168663
61,303,2,2,176939,306805,259962,168707
62,308,2,2,176888,306735,260011,168726
63,313,2,2,176853,306649,260058,168766
64,323,2,2,176814,306575,260099,168800
65,328,2,2,176807,306518,260149,168826
66,333,2,2,176770,306464,260177,168850
67,338,2,2,176738,306399,260223,168879
68,343,2,2,176695,306345,260268,168896
69,348,2,2,176701,306286,260283,168926
70,353,2,2,176656,306224,260316,168953
71,358,2,2,176608,306171,260343,168971
72,363,2,2,176588,306085,260404,168997
73,368,2,2,176547,306001,260455,169055
74,373,2,2,176517,305945,260476,169063
75,378,2,2,176480,305867,260529,169078
76,383,2,2,176431,305845,260588,169129
77,388,2,2,176405,305769,260629,169148
78,393,2,2,176389,305755,260675,169159
79,398,2,2,176377,305702,260708,169188
80,403,2,2,176354,305714,260736,169204
81,408,2,2,176339,305655,260782,169232
82,413,2,2,176315,305631,260799,169237
83,418,2,2,176321,305630,260827,169251
84,423,2,2,176320,305614,260868,169277
85,428,2,2,176289,305599,260888,169298
86,433,2,2,176297,305551,260915,169317
87,438,2,2,176294,305561,260949,169319
88,443,2,2,176256,305558,260980,169341
89,448,2,2,176258,305514,261009,169351
90,453,2,2,176268,305492,261027,169370
91,458,2,2,176255,305477,261064,169382
92,463,2,2,176252,305500,261106,169386
93,468,2,2,176242,305481,261115,169413
94,473,2,2,176251,305461,261135,169421
95,478,2,2,176259,305487,261164,169440
96,477,2,2,176244,305432,261212,169465
97,482,2,2,176256,305465,261199,169449
98,487,2,2,176273,305488,261212,169476
99,492,2,2,176262,305468,261229,169467
100,497,2,2,176261,305491,261248,169464
101,502,2,2,176256,305457,261242,169471
102,507,2,2,176246,305483,261246,169469
103,512,2,2,176249,305473,261253,169480
104,517,2,2,176216,305477,261295,169494
105,522,2,2,176239,305491,261256,169442
106,527,2,2,176249,305506,261249,169452
107,532,2,2,176251,305533,261258,169443
108,537,2,2,176248,305581,261241,169448
109,542,2,2,176271,305626,261255,169427
110,547,2,2,176296,305691,261263,169432
111,552,2,2,176302,305770,261282,169449
112,557,2,2,176337,305853,261287,169421
113,562,2,2,176364,305898,261301,169416
114,567,2,2,176391,305994,261307,169411
115,572,2,2,176392,306076,261343,169407
116,577,2,2,176428,306134,261347,169417
117,582,2,2,176435,306250,261381,169421
118,587,2,2,176469,306351,261397,169423
119,592,2,2,176498,306443,261427,169417
120,597,2,2,176541,306589,261441,169428
121,602,2,2,176607,306740,261469,169428
122,607,2,2,176651,306891,261499,169431
123,612,2,2,176706,307084,261510,169424
124,617,2,2,176804,307300,261508,169420
125,622,2,2,176876,307505,261520,169414
126,627,2,2,176970,307702,261531,169402
127,632,2,2,177040,307890,261549,169395
128,637,2,2,177145,308142,261559,169395
129,642,2,2,177235,308395,261579,169389
130,647,2,2,177351,308649,261607,169393
131,652,2,2,177475,308945,261679,169374
132,657,2,2,177594,309295,261661,169351
133,662,2,2,177703,309619,261706,169346
134,667,2,2,177847,309987,261747,169349
135,672,2,2,177992,310364,261767,169327
136,677,2,2,178140,310754,261805,169337
137,682,2,2,178292,311121,261842,169327
138,687,2,2,178453,311463,261880,169321
139,692,2,2,178591,311821,261899,169299
140,697,2,2,178746,312130,261929,169308
141,702,2,2,178918,312485,261923,169256
142,707,2,2,179091,312885,261932,169223
143,712,2,2,179276,313343,261968,169196
144,717,2,2,179505,313834,262001,169184
145,722,2,2,179752,314381,262034,169151
146,727,2,2,179994,314911,262086,169157
147,732,2,2,180257,315430,262087,169144
148,737,2,2,180515,315944,262112,169127
149,742,2,2,180790,316533,262028,169105
150,747,2,2,181127,317110,261970,169077
151,752,2,2,181443,317764,261880,169037
152,757,2,2,181771,318278,261807,168994
153,762,2,2,182054,318717,261726,168938
154,767,2,2,182315,319081,261643,168924
155,772,2,2,182544,319477,261605,168841
156,777,2,2,182851,319898,261541,168813
157,782,2,2,183137,320384,261511,168787
158,787,2,2,183475,320982,261489,168765
159,792,2,2,183840,321520,261453,168769
160,801,2,2,184216,322120,261479,168777
161,806,2,2,184598,322688,261454,168790
162,811,2,2,184984,323249,261477,168805
163,816,2,2,185337,323668,261500,168850
164,821,2,2,185609,324080,261517,168875
165,826,2,2,185841,324363,261538,168946
166,831,2,2,186051,324542,261539,169007
167,836,2,2,186177,324571,261554,169086
168,841,2,2,186265,324558,261531,169161
169,846,2,2,186306,324448,261486,169242
170,851,2,2,186292,324203,261435,169325
171,856,2,2,186202,323952,261387,169397
172,861,2,2,186055,323507,261272,169426
173,866,2,2,185692,322861,261143,169382
174,871,2,2,185181,321762,260991,169321
175,876,2,2,184605,320487,260861,169252
176,881,2,2,184279,319634,260813,169204
177,886,2,2,184129,319270,260806,169194
178,891,2,2,184080,319049,260836,169206
179,896,2,2,184085,318894,260769,169184
180,901,2,2,184204,319011,260824,169246
181,906,2,2,184420,319070,260834,169276
182,911,2,2,184704,319151,260836,169282
183,916,2,2,185155,319470,260841,169323
184,921,2,2,185770,320085,260865,169337
185,926,2,2,186474,320753,260909,169382
186,931,2,2,187209,321471,260948,169410
187,936,2,2,188066,322236,260997,169447
188,941,2,2,188993,323081,261052,169497
189,946,2,2,189975,323941,261031,169476
190,951,2,2,190884,324723,261032,169484
191,956,2,2,191687,325313,261050,169514
192,961,2,2,192327,325788,261026,169525
193,963,2,2,192818,326121,261055,169545
194,968,2,2,193217,326311,260950,169517
195,973,2,2,193482,326418,260869,169489
196,978,2,2,193686,326457,260795,169470
197,983,2,2,193849,326473,260708,169446
198,988,2,2,193979,326467,260573,169418
199,993,2,2,194056,326444,260455,169359
200,998,2,2,194117,326408,260316,169324
201,1003,2,2,194139,326324,260168,169261
202,1008,2,2,194134,326255,260007,169198
203,1013,2,2,194114,326165,259869,169121
204,1018,2,2,194074,326049,259687,169078
205,1023,2,2,193988,325915,259547,169003
206,1028,2,2,193962,325756,259379,168927
207,1033,2,2,193909,325640,259209,168868
208,1038,2,2,193875,325532,259050,168788
209,1043,2,2,193805,325395,258856,168696
210,1048,2,2,193760,325265,258679,168625
211,1053,2,2,193707,325115,258509,168547
212,1058,2,2,193624,324954,258295,168435
213,1063,2,2,193569,324840,258093,168343
214,1068,2,2,193513,324687,257905,168259
215,1073,2,2,193473,324563,257714,168158
216,1078,2,2,193412,324428,257515,168052
217,1083,2,2,193360,324271,257336,167971
218,1088,2,2,193237,324104,257107,167876
219,1093,2,2,193155,323952,256904,167792
220,1098,2,2,193096,323813,256673,167687
221,1103,2,2,193033,323720,256492,167577
222,1108,2,2,193009,323622,256249,167481
223,1113,2,2,192968,323587,256045,167370
224,1118,2,2,192972,323524,255829,167245
225,1124,2,2,192982,323551,255585,167163
226,1129,2,2,193031,323507,255341,167025
227,1134,2,2,193054,323496,255082,166898
228,1139,2,2,193080,323485,254808,166773
229,1144,2,2,193105,323473,254551,166620
230,1149,2,2,193144,323484,254257,166495
231,1154,2,2,193186,323500,253979,166341
232,1159,2,2,193226,323513,253658,166192
233,1164,2,2,193239,323492,253330,166023
234,1169,2,2,193245,323511,253008,165851
235,1174,2,2,193262,323414,252690,165704
236,1179,2,2,193230,323391,252340,165519
