frame_number,frame_timestamp,node0.proximity,node0.ambient_light_COFV,node0.red_data,node0.ir_data,node0.green_data,node0.blue_data
0,0,2,2,178808,313360,257494,167077
1,5,2,2,178796,313339,257524,167075
2,10,2,2,178817,313320,257479,167052
3,15,2,2,178810,313342,257466,167058
4,20,2,2,178821,313370,257466,167058
5,25,2,2,178826,313356,257458,167065
6,30,2,2,178821,313350,257487,167070
7,35,2,2,178812,313333,257478,167071
8,40,2,2,178807,313340,257501,167082
9,45,2,2,178815,313317,257501,167082
10,50,2,2,178790,313337,257476,167079
11,55,2,2,178776,313331,257515,167100
12,60,2,2,178806,313338,257515,167102
13,65,2,2,178798,313288,257513,167102
14,70,2,2,178778,313300,257533,167115
15,75,2,2,178788,313291,257540,167114
16,80,2,2,178772,313269,257538,167114
17,85,2,2,178764,313259,257552,167112
18,90,2,2,178771,313246,257535,167130
19,95,2,2,178733,313231,257594,167129
20,100,2,2,178742,313222,257569,167134
21,105,2,2,178745,313209,257562,167128
22,110,2,2,178748,313170,257576,167149
23,115,2,2,178741,313205,257581,167144
24,120,2,2,178711,313199,257580,167149
25,125,2,2,178703,313154,257578,167149
26,130,2,2,178711,313146,257587,167186
27,135,2,2,178704,313118,257593,167165
28,140,2,2,178685,313120,257615,167178
29,145,2,2,178697,313137,257651,167205
30,150,2,2,178697,313155,257625,167187
31,155,2,2,178703,313119,257634,167174
32,161,2,2,178702,313111,257645,167190
33,166,2,2,178706,313127,257633,167190
34,171,2,2,178703,313164,257649,167189
35,176,2,2,178714,313128,257649,167200
36,181,2,2,178679,313109,257707,167210
37,186,2,2,178701,313133,257679,167212
38,191,2,2,178713,313117,257670,167232
39,196,2,2,178702,313079,257661,167229
40,201,2,2,178702,313097,257688,167229
41,206,2,2,178677,313060,257681,167244
42,211,2,2,178680,313073,257703,167254
43,216,2,2,178671,313032,257703,167240
44,221,2,2,178666,313013,257704,167265
45,226,2,2,178651,313007,257741,167268
46,231,2,2,178660,313005,257751,167272
47,236,2,2,178665,312969,257746,167295
48,241,2,2,178636,312984,257780,167284
49,246,2,2,178643,312938,257757,167290
50,251,2,2,178652,312904,257752,167279
51,256,2,2,178643,312928,257764,167292
52,261,2,2,178639,312904,257793,167308
53,266,2,2,178649,312926,257801,167312
54,271,2,2,178634,312901,257768,167342
55,276,2,2,178634,312865,257811,167320
56,281,2,2,178617,312876,257811,167323
57,286,2,2,178593,312828,257818,167341
58,291,2,2,178587,312842,257837,167352
59,296,2,2,178589,312778,257849,167352
60,301,2,2,178557,312754,257865,167366
61,306,2,2,178552,312706,257866,167368
62,311,2,2,178554,312704,257911,167387
63,316,2,2,178550,312640,257870,167381
64,322,2,2,178507,312588,257901,167397
65,327,2,2,178496,312564,257912,167403
66,332,2,2,178494,312518,257926,167421
67,337,2,2,178452,312464,257940,167427
68,342,2,2,178441,312394,257952,167436
69,347,2,2,178408,312353,257976,167455
70,352,2,2,178382,312306,257974,167476
71,357,2,2,178356,312248,258028,167480
72,362,2,2,178356,312220,258045,167476
73,367,2,2,178319,312145,258039,167496
74,372,2,2,178292,312105,258076,167513
75,377,2,2,178279,312041,258192,167523
76,382,2,2,178254,311990,258196,167530
77,387,2,2,178218,311902,258281,167553
78,392,2,2,178196,311875,258236,167565
79,397,2,2,178157,311781,258274,167591
80,402,2,2,178129,311727,258302,167593
81,407,2,2,178120,311691,258318,167620
82,412,2,2,178109,311642,258350,167640
83,417,2,2,178090,311589,258373,167633
84,422,2,2,178095,311561,258419,167683
85,427,2,2,178088,311519,258425,167680
86,432,2,2,178056,311499,258441,167686
87,437,2,2,178053,311447,258464,167713
88,442,2,2,178052,311441,258501,167724
