frame_number,frame_timestamp,node0.proximity,node0.ambient_light_COFV,node0.red_data,node0.ir_data,node0.green_data,node0.blue_data
0,0,2,2,155017,335445,354257,263841
1,5,2,2,154998,335399,354174,263784
2,10,2,2,154975,335389,354143,263710
3,15,2,2,154911,335276,354101,263603
4,20,2,2,154824,335211,354054,263513
5,25,2,2,154750,335177,354015,263442
6,30,2,2,154697,335163,353994,263373
7,35,2,2,154703,335119,353966,263359
8,40,2,2,154707,335049,353895,263367
9,45,2,2,154742,335044,353877,263416
10,50,2,2,154764,335035,353837,263439
11,55,2,2,154815,335035,353777,263465
12,60,2,2,154870,335054,353745,263505
13,65,2,2,154903,335038,353720,263535
14,70,2,2,154897,335054,353723,263510
15,75,2,2,154825,334986,353663,263481
16,80,2,2,154787,334905,353615,263392
17,85,2,2,154742,334892,353585,263340
18,90,2,2,154691,334856,353566,263280
19,95,2,2,154624,334752,353535,263227
20,100,2,2,154564,334715,353512,263160
21,105,2,2,154490,334675,353462,263111
22,110,2,2,154423,334561,353430,263078
23,115,2,2,154365,334488,353402,262999
24,120,2,2,154308,334415,353360,262965
25,125,2,2,154267,334367,353298,262946
26,130,2,2,154227,334272,353273,262919
27,135,2,2,154205,334261,353247,262884
28,140,2,2,154170,334216,353226,262859
29,145,2,2,154152,334178,353172,262854
30,150,2,2,154105,334128,353159,262824
31,155,2,2,154095,334082,353104,262783
32,162,2,2,154052,334051,353056,262754
33,167,2,2,154030,334001,353071,262749
34,172,2,2,153990,333972,353018,262732
35,177,2,2,153982,333918,353000,262706
36,182,2,2,153956,333891,352940,262689
37,187,2,2,153926,333921,352914,262653
38,192,2,2,153888,333813,352883,262638
39,197,2,2,153885,333817,352871,262609
40,202,2,2,153847,333787,352833,262620
41,207,2,2,153863,333723,352814,262588
42,212,2,2,153872,333712,352767,262604
43,217,2,2,153878,333746,352760,262606
44,222,2,2,153902,333740,352725,262664
45,227,2,2,153918,333689,352683,262659
46,232,2,2,153946,333729,352659,262664
47,237,2,2,153970,333710,352660,262684
48,242,2,2,153976,333733,352638,262665
49,247,2,2,153957,333691,352573,262665
50,252,2,2,153954,333670,352549,262664
51,257,2,2,153947,333685,352564,262659
52,262,2,2,153921,333650,352520,262663
53,267,2,2,153888,333605,352488,262614
54,272,2,2,153846,333520,352451,262587
55,277,2,2,153799,333513,352450,262551
56,282,2,2,153748,333466,352437,262527
57,287,2,2,153709,333405,352421,262472
58,292,2,2,153666,333394,352387,262439
59,297,2,2,153645,333345,352373,262403
60,302,2,2,153615,333330,352329,262390
61,307,2,2,153610,333319,352315,262400
62,312,2,2,153592,333281,352297,262395
63,317,2,2,153625,333286,352316,262468
64,322,2,2,153651,333269,352283,262404
65,327,2,2,153635,333290,352237,262410
66,332,2,2,153650,333257,352240,262435
67,337,2,2,153637,333256,352217,262437
68,342,2,2,153631,333222,352199,262426
69,347,2,2,153661,333241,352186,262468
70,352,2,2,153663,333247,352168,262460
71,357,2,2,153671,333239,352136,262454
72,362,2,2,153669,333201,352124,262450
73,367,2,2,153677,333226,352076,262457
74,372,2,2,153644,333217,352072,262458
75,377,2,2,153631,333198,352036,262399
76,382,2,2,153607,333157,352057,262415
77,387,2,2,153555,333102,352054,262365
78,392,2,2,153513,333110,352007,262320
79,397,2,2,153471,333036,352001,262277
80,402,2,2,153447,333024,351971,262249
81,407,2,2,153425,332983,351969,262245
82,412,2,2,153435,332974,351952,262231
83,417,2,2,153415,332947,351949,262234
84,422,2,2,153432,332971,351912,262265
85,427,2,2,153439,332946,351864,262206
86,432,2,2,153409,332906,351872,262228
87,437,2,2,153409,332939,351870,262219
88,442,2,2,153391,332893,351840,262223
89,447,2,2,153415,332922,351845,262225
90,452,2,2,153390,332888,351815,262232
91,457,2,2,153398,332885,351778,262241
92,462,2,2,153409,332877,351761,262242
93,467,2,2,153386,332842,351769,262242
94,472,2,2,153359,332855,351743,262199
95,477,2,2,153349,332792,351737,262202
96,482,2,2,153306,332794,351721,262165
97,487,2,2,153268,332738,351715,262156
98,492,2,2,153248,332711,351696,262126
99,497,2,2,153217,332707,351700,262110
100,502,2,2,153176,332645,351681,262091
101,507,2,2,153127,332573,351665,262011
102,512,2,2,153067,332566,351651,261963
103,517,2,2,153007,332531,351647,261960
104,522,2,2,152955,332490,351621,261929
105,527,2,2,152931,332446,351607,261916
106,532,2,2,152892,332377,351619,261919
107,537,2,2,152892,332343,351589,261943
108,542,2,2,152862,332302,351589,261913
109,547,2,2,152852,332296,351566,261892
110,552,2,2,152833,332281,351536,261882
111,557,2,2,152798,332247,351525,261890
112,562,2,2,152784,332233,351506,261855
113,567,2,2,152745,332182,351483,261852
114,572,2,2,152736,332164,351487,261817
115,577,2,2,152715,332148,351501,261818
116,582,2,2,152707,332171,351488,261800
117,587,2,2,152706,332156,351448,261833
118,592,2,2,152706,332123,351456,261832
119,597,2,2,152704,332122,351444,261796
120,602,2,2,152719,332142,351413,261810
121,607,2,2,152730,332122,351400,261809
122,612,2,2,152775,332118,351390,261827
123,617,2,2,152815,332136,351378,261883
124,622,2,2,152854,332175,351410,261956
125,627,2,2,152887,332150,351360,261980
126,632,2,2,152881,332122,351375,261952
127,637,2,2,152871,332155,351327,261970
128,643,2,2,152826,332109,351337,261930
129,648,2,2,152790,332125,351314,261893
130,653,2,2,152735,332092,351303,261854
131,658,2,2,152716,332076,351342,261864
132,663,2,2,152689,332051,351308,261894
133,668,2,2,152687,332021,351321,261790
134,673,2,2,152678,332014,351305,261799
135,678,2,2,152669,332036,351302,261817
136,683,2,2,152683,332001,351274,261816
137,688,2,2,152678,332043,351259,261770
138,693,2,2,152685,332025,351273,261843
139,698,2,2,152680,331996,351259,261827
140,703,2,2,152669,331995,351223,261781
141,708,2,2,152649,331979,351236,261773
142,713,2,2,152603,331954,351243,261758
143,718,2,2,152576,331925,351210,261730
144,723,2,2,152547,331938,351189,261700
145,728,2,2,152544,331905,351217,261702
146,733,2,2,152513,331889,351181,261678
147,738,2,2,152508,331864,351189,261693
148,743,2,2,152481,331869,351173,261698
149,748,2,2,152485,331846,351165,261663
150,753,2,2,152463,331789,351154,261671
151,758,2,2,152439,331811,351118,261663
152,763,2,2,152416,331791,351132,261634
153,768,2,2,152384,331785,351145,261616
154,773,2,2,152349,331758,351126,261628
155,778,2,2,152318,331773,351135,261644
156,783,2,2,152311,331741,351099,261576
157,788,2,2,152277,331759,351084,261558
158,793,2,2,152269,331710,351065,261544
159,798,2,2,152267,331673,351104,261537
160,801,2,2,152260,331663,351025,261524
161,806,2,2,152204,331647,351046,261500
162,811,2,2,152203,331636,351024,261484
163,816,2,2,152174,331642,351020,261470
164,821,2,2,152176,331612,350993,261461
165,826,2,2,152176,331601,350985,261489
166,831,2,2,152195,331617,350971,261513
167,836,2,2,152235,331640,350957,261514
168,841,2,2,152274,331631,350915,261527
169,846,2,2,152342,331689,350902,261581
170,851,2,2,152430,331728,350837,261692
171,856,2,2,152508,331795,350881,261694
172,861,2,2,152582,331866,350858,261721
173,866,2,2,152662,331935,350845,261748
174,871,2,2,152732,332004,350802,261686
175,876,2,2,152756,332059,350782,261661
176,881,2,2,152767,332086,350759,261612
177,886,2,2,152764,332087,350702,261518
178,891,2,2,152735,332057,350659,261487
179,896,2,2,152711,332050,350653,261455
180,901,2,2,152654,332016,350631,261399
181,906,2,2,152645,331957,350571,261351
182,911,2,2,152626,331959,350501,261331
183,916,2,2,152615,331882,350485,261312
184,921,2,2,152594,331876,350440,261282
185,926,2,2,152536,331764,350401,261217
186,931,2,2,152425,331688,350376,261117
187,936,2,2,152252,331515,350306,260991
188,941,2,2,151997,331316,350222,260775
189,946,2,2,151725,331077,350173,260566
190,951,2,2,151482,330905,350105,260297
191,956,2,2,151271,330699,350083,260076
192,963,2,2,151046,330522,350033,259878
193,968,2,2,150839,330375,349995,259767
194,973,2,2,150693,330238,349912,259531
195,978,2,2,150565,330107,349855,259402
196,983,2,2,150462,329986,349800,259262
197,988,2,2,150359,329840,349753,259183
198,993,2,2,150344,329721,349687,259245
199,998,2,2,150368,329555,349663,259371
200,1003,2,2,150380,329352,349617,259601
201,1008,2,2,150428,329052,349517,259981
202,1013,2,2,150462,328713,349520,260600
203,1018,2,2,150352,328204,349527,261207
204,1023,2,2,150197,327693,349593,261723
205,1028,2,2,150054,327161,349591,262215
206,1033,2,2,149992,326766,349656,262620
207,1038,2,2,150111,326601,349704,262910
208,1043,2,2,150229,326569,349766,263084
209,1048,2,2,150208,326612,349834,263084
