frame_number,frame_timestamp,root.position.x,root.position.y,root.position.z,root.rotation.w,root.rotation.x,root.rotation.y,root.rotation.z,hips.position.x,hips.position.y,hips.position.z,hips.rotation.w,hips.rotation.x,hips.rotation.y,hips.rotation.z,left_upper_leg.position.x,left_upper_leg.position.y,left_upper_leg.position.z,left_upper_leg.rotation.w,left_upper_leg.rotation.x,left_upper_leg.rotation.y,left_upper_leg.rotation.z,right_upper_leg.position.x,right_upper_leg.position.y,right_upper_leg.position.z,right_upper_leg.rotation.w,right_upper_leg.rotation.x,right_upper_leg.rotation.y,right_upper_leg.rotation.z,left_lower_leg.position.x,left_lower_leg.position.y,left_lower_leg.position.z,left_lower_leg.rotation.w,left_lower_leg.rotation.x,left_lower_leg.rotation.y,left_lower_leg.rotation.z,right_lower_leg.position.x,right_lower_leg.position.y,right_lower_leg.position.z,right_lower_leg.rotation.w,right_lower_leg.rotation.x,right_lower_leg.rotation.y,right_lower_leg.rotation.z,left_foot.position.x,left_foot.position.y,left_foot.position.z,left_foot.rotation.w,left_foot.rotation.x,left_foot.rotation.y,left_foot.rotation.z,right_foot.position.x,right_foot.position.y,right_foot.position.z,right_foot.rotation.w,right_foot.rotation.x,right_foot.rotation.y,right_foot.rotation.z,spine.position.x,spine.position.y,spine.position.z,spine.rotation.w,spine.rotation.x,spine.rotation.y,spine.rotation.z,upper_spine.position.x,upper_spine.position.y,upper_spine.position.z,upper_spine.rotation.w,upper_spine.rotation.x,upper_spine.rotation.y,upper_spine.rotation.z,neck.position.x,neck.position.y,neck.position.z,neck.rotation.w,neck.rotation.x,neck.rotation.y,neck.rotation.z,head.position.x,head.position.y,head.position.z,head.rotation.w,head.rotation.x,head.rotation.y,head.rotation.z,left_shoulder.position.x,left_shoulder.position.y,left_shoulder.position.z,left_shoulder.rotation.w,left_shoulder.rotation.x,left_shoulder.rotation.y,left_shoulder.rotation.z,right_shoulder.position.x,right_shoulder.position.y,right_shoulder.position.z,right_shoulder.rotation.w,right_shoulder.rotation.x,right_shoulder.rotation.y,right_shoulder.rotation.z,left_upper_arm.position.x,left_upper_arm.position.y,left_upper_arm.position.z,left_upper_arm.rotation.w,left_upper_arm.rotation.x,left_upper_arm.rotation.y,left_upper_arm.rotation.z,right_upper_arm.position.x,right_upper_arm.position.y,right_upper_arm.position.z,right_upper_arm.rotation.w,right_upper_arm.rotation.x,right_upper_arm.rotation.y,right_upper_arm.rotation.z,left_lower_arm.position.x,left_lower_arm.position.y,left_lower_arm.position.z,left_lower_arm.rotation.w,left_lower_arm.rotation.x,left_lower_arm.rotation.y,left_lower_arm.rotation.z,right_lower_arm.position.x,right_lower_arm.position.y,right_lower_arm.position.z,right_lower_arm.rotation.w,right_lower_arm.rotation.x,right_lower_arm.rotation.y,right_lower_arm.rotation.z,left_hand.position.x,left_hand.position.y,left_hand.position.z,left_hand.rotation.w,left_hand.rotation.x,left_hand.rotation.y,left_hand.rotation.z,right_hand.position.x,right_hand.position.y,right_hand.position.z,right_hand.rotation.w,right_hand.rotation.x,right_hand.rotation.y,right_hand.rotation.z,mass_center.x,mass_center.y,mass_center.z,PelvisTilt.angle,PelvisTilt.angular_v,PelvisTilt.angular_acc,PelvisList.angle,PelvisList.angular_v,PelvisList.angular_acc,PelvisRotation.angle,PelvisRotation.angular_v,PelvisRotation.angular_acc,HipFlexExtR.angle,HipFlexExtR.angular_v,HipFlexExtR.angular_acc,HipAddAbdR.angle,HipAddAbdR.angular_v,HipAddAbdR.angular_acc,HipRotR.angle,HipRotR.angular_v,HipRotR.angular_acc,KneeFlexExtR.angle,KneeFlexExtR.angular_v,KneeFlexExtR.angular_acc,AnkleFlexExtR.angle,AnkleFlexExtR.angular_v,AnkleFlexExtR.angular_acc,AnkleProSupR.angle,AnkleProSupR.angular_v,AnkleProSupR.angular_acc,HipFlexExtL.angle,HipFlexExtL.angular_v,HipFlexExtL.angular_acc,HipAddAbdL.angle,HipAddAbdL.angular_v,HipAddAbdL.angular_acc,HipRotL.angle,HipRotL.angular_v,HipRotL.angular_acc,KneeFlexExtL.angle,KneeFlexExtL.angular_v,KneeFlexExtL.angular_acc,AnkleFlexExtL.angle,AnkleFlexExtL.angular_v,AnkleFlexExtL.angular_acc,AnkleProSupL.angle,AnkleProSupL.angular_v,AnkleProSupL.angular_acc,ElbowFlexExtR.angle,ElbowFlexExtR.angular_v,ElbowFlexExtR.angular_acc,ForearmProSupR.angle,ForearmProSupR.angular_v,ForearmProSupR.angular_acc,WristFlexExtR.angle,WristFlexExtR.angular_v,WristFlexExtR.angular_acc,WristDeviationR.angle,WristDeviationR.angular_v,WristDeviationR.angular_acc,ElbowFlexExtL.angle,ElbowFlexExtL.angular_v,ElbowFlexExtL.angular_acc,ForearmProSupL.angle,ForearmProSupL.angular_v,ForearmProSupL.angular_acc,WristFlexExtL.angle,WristFlexExtL.angular_v,WristFlexExtL.angular_acc,WristDeviationL.angle,WristDeviationL.angular_v,WristDeviationL.angular_acc,LumbarLatFlex.angle,LumbarLatFlex.angular_v,LumbarLatFlex.angular_acc,LumbarRot.angle,LumbarRot.angular_v,LumbarRot.angular_acc,LumbarFlexExt.angle,LumbarFlexExt.angular_v,LumbarFlexExt.angular_acc,LowerThoraxLatFlex.angle,LowerThoraxLatFlex.angular_v,LowerThoraxLatFlex.angular_acc,LowerThoraxRot.angle,LowerThoraxRot.angular_v,LowerThoraxRot.angular_acc,LowerThoraxFlexExt.angle,LowerThoraxFlexExt.angular_v,LowerThoraxFlexExt.angular_acc,UpperThoraxLatFlex.angle,UpperThoraxLatFlex.angular_v,UpperThoraxLatFlex.angular_acc,UpperThoraxRot.angle,UpperThoraxRot.angular_v,UpperThoraxRot.angular_acc,UpperThoraxFlexExt.angle,UpperThoraxFlexExt.angular_v,UpperThoraxFlexExt.angular_acc,ScapulaDeprElevR.angle,ScapulaDeprElevR.angular_v,ScapulaDeprElevR.angular_acc,ScapulaProtrRetrR.angle,ScapulaProtrRetrR.angular_v,ScapulaProtrRetrR.angular_acc,ScapulaDeprElevL.angle,ScapulaDeprElevL.angular_v,ScapulaDeprElevL.angular_acc,ScapulaProtrRetrL.angle,ScapulaProtrRetrL.angular_v,ScapulaProtrRetrL.angular_acc,ShoulderAddAbdR.angle,ShoulderAddAbdR.angular_v,ShoulderAddAbdR.angular_acc,ShoulderRotR.angle,ShoulderRotR.angular_v,ShoulderRotR.angular_acc,ShoulderFlexExtR.angle,ShoulderFlexExtR.angular_v,ShoulderFlexExtR.angular_acc,ShoulderAddAbdL.angle,ShoulderAddAbdL.angular_v,ShoulderAddAbdL.angular_acc,ShoulderRotL.angle,ShoulderRotL.angular_v,ShoulderRotL.angular_acc,ShoulderFlexExtL.angle,ShoulderFlexExtL.angular_v,ShoulderFlexExtL.angular_acc,left_foot.contact,right_foot.contact
0,5,0.452180,0.938604,0.188741,0.997870,0.021079,0.061347,0.006970,0.452180,0.938604,0.188741,0.997870,0.021079,0.061347,0.006970,0.522834,0.863785,0.120133,0.996358,-0.026181,0.079900,0.014186,0.369492,0.861236,0.139006,0.998585,-0.027787,0.040625,-0.020118,0.534669,0.459852,0.140963,0.997228,-0.002896,0.073447,0.011572,0.355642,0.457380,0.162684,0.998458,0.010319,0.050639,-0.020271,0.545793,0.052010,0.134220,0.998999,0.021245,0.038234,-0.009389,0.340621,0.049917,0.146789,0.997336,0.004147,0.068220,-0.025495,0.438899,1.024173,0.092386,0.998033,0.008614,0.061745,0.006571,0.436568,1.208122,0.096024,0.998166,0.024407,0.055152,0.005189,0.435648,1.327973,0.101940,0.998166,0.024407,0.055152,0.005189,0.434498,1.477786,0.109335,0.998166,0.024407,0.055152,0.005189,0.435771,1.311993,0.101151,0.970764,0.006741,0.044398,-0.235796,0.435771,1.311993,0.101151,0.966898,0.029913,0.075236,0.241976,0.616013,1.357089,0.104835,0.998572,0.002405,0.048106,-0.023101,0.260388,1.362390,0.154468,0.998209,0.004487,0.054589,0.024049,0.604066,1.058949,0.143511,0.995133,-0.025370,0.080700,-0.050549,0.280442,1.064599,0.190090,0.998922,-0.021082,0.026716,0.031555,0.592163,0.824272,0.169369,0.995395,-0.037589,0.081558,-0.033516,0.287517,0.829489,0.213685,0.999044,-0.029938,0.026270,0.017991,0.000000,0.000000,0.000000,2.460228,22.861395,-939.786560,0.648851,1.177788,1012.637939,-352.950104,-2.507990,-328.072968,5.352669,43.061520,430.320038,-3.501164,0.454903,787.977966,-2.241099,-15.252351,213.725250,4.245236,21.186178,852.079834,0.727190,1.918890,-533.507324,-0.669658,-9.416651,-2120.937744,5.428913,16.594973,-2767.100098,-0.552482,9.254862,2034.255371,-2.163734,-7.695415,-101.880157,2.615077,-2.591415,-2866.428711,-2.972542,1.913808,-1528.271973,2.312388,-11.491364,-2536.358398,4.404903,1.217799,59.609985,86.786819,0.685258,254.665955,-1.581379,-0.297958,-38.983265,-0.973664,2.924654,536.019775,-174.857101,3.398548,478.787292,93.918793,5.421031,226.832611,-1.833546,-0.187560,98.719139,-1.555323,-9.938153,-241.928940,-0.135067,-0.782390,-349.037720,0.051677,0.260259,480.612335,-1.422690,-0.661059,1085.243530,0.083423,-0.776497,-337.197144,-0.282398,0.280001,486.843872,0.170058,-0.664492,1084.479370,-0.134008,-0.774252,-345.151764,-0.485400,0.275655,487.704407,1.640624,-0.671679,1080.581543,4.851130,1.110510,275.815399,3.246199,6.123608,284.875885,5.407790,-0.101826,109.574585,1.772755,4.644697,466.310059,-4.488113,-2.959121,-255.702942,-12.518571,-1.929630,-777.189453,0.255614,18.331751,2291.316895,-7.147031,-0.947259,-157.417053,-7.630919,2.306765,-288.604462,0.709121,6.135117,1750.003052,1,1
1,26,0.454763,0.938195,0.190399,0.997806,0.023813,0.061352,0.007262,0.454763,0.938195,0.190399,0.997806,0.023813,0.061352,0.007262,0.525432,0.863772,0.121378,0.996338,-0.027292,0.079657,0.014873,0.372092,0.861081,0.140243,0.998585,-0.028538,0.039271,-0.021714,0.537884,0.459883,0.143103,0.997286,-0.001761,0.072616,0.012003,0.356961,0.457280,0.164615,0.998429,0.012768,0.050011,-0.021789,0.549303,0.052066,0.135422,0.999005,0.021018,0.038102,-0.009795,0.340620,0.049949,0.146780,0.997356,0.004045,0.068084,-0.025101,0.441456,1.024289,0.094517,0.998035,0.010449,0.061443,0.006448,0.439285,1.208231,0.098632,0.998221,0.024428,0.054220,0.004241,0.438587,1.328083,0.104540,0.998221,0.024428,0.054220,0.004241,0.437714,1.477899,0.111924,0.998221,0.024428,0.054220,0.004241,0.438680,1.312103,0.103752,0.970696,0.006945,0.043246,-0.236286,0.438680,1.312103,0.103752,0.967118,0.029692,0.074528,0.241344,0.618994,1.357136,0.107940,0.998669,0.002445,0.046225,-0.022758,0.263338,1.362664,0.156884,0.998212,0.004752,0.054534,0.024011,0.607141,1.058930,0.146523,0.995221,-0.024368,0.079840,-0.050662,0.283375,1.064738,0.192302,0.998991,-0.018446,0.027485,0.030366,0.595112,0.824208,0.171914,0.995462,-0.036918,0.080685,-0.034384,0.289887,0.829492,0.214673,0.999060,-0.028326,0.027084,0.018545,0.000000,0.000000,0.000000,2.775102,11.661988,-414.792816,0.662989,0.523633,-24.227940,-352.946960,0.116419,97.200333,5.731509,14.031110,-1075.200317,-3.746869,-9.100182,-353.891998,-2.382896,-5.251752,370.392548,4.600488,13.157475,-297.359406,1.031220,11.260359,345.980316,-0.476522,7.153174,613.697205,5.870589,16.358393,-8.762218,-0.572674,-0.747837,-370.470337,-2.140265,0.869212,317.208435,2.867275,9.340666,441.928925,-2.822617,5.552786,134.776993,2.409925,3.612483,559.401733,4.103907,-11.148011,-457.992981,86.882172,3.531562,105.418648,-1.385589,7.251492,279.609253,-1.095141,-4.499137,-274.955231,-174.945297,-3.266511,-246.854065,94.038452,4.431830,-36.637077,-1.745626,3.256317,127.550972,-1.584662,-1.086646,327.833588,-0.187775,-1.952157,-43.324734,0.015210,-1.350619,-59.662151,-1.522936,-3.712835,-113.028755,0.030011,-1.978251,-44.509384,-0.317494,-1.299873,-58.513828,0.069409,-3.727746,-113.453850,-0.186542,-1.945715,-43.387527,-0.520991,-1.318157,-59.030075,1.539529,-3.744258,-113.799210,4.883489,1.198451,3.257050,3.270777,0.910264,-193.086807,5.354855,-1.960560,-68.841988,1.802101,1.086884,-131.770859,-4.448697,1.459881,163.666763,-12.478422,1.486990,126.541496,0.225785,-1.104785,-719.871765,-7.195607,-1.799124,-31.550575,-7.588976,1.553412,-27.901964,0.690549,-0.687866,-252.703064,1,1
2,38,0.456014,0.936608,0.191763,0.997481,0.034473,0.061388,0.008608,0.456014,0.936608,0.191763,0.997481,0.034473,0.061388,0.008608,0.526770,0.863781,0.121148,0.996183,-0.027459,0.081408,0.015403,0.373438,0.860473,0.139980,0.998673,-0.032215,0.033161,-0.022698,0.539699,0.459914,0.142946,0.997141,-0.002297,0.074479,0.012533,0.357497,0.456826,0.167382,0.998579,0.016107,0.045573,-0.022434,0.551553,0.052102,0.135645,0.999054,0.021212,0.036653,-0.009857,0.340625,0.049646,0.146788,0.997343,0.004147,0.068163,-0.025379,0.442567,1.024721,0.097752,0.997958,0.018856,0.060539,0.007705,0.440106,1.208580,0.104509,0.998259,0.028324,0.051464,0.005309,0.439184,1.328381,0.111361,0.998259,0.028324,0.051464,0.005309,0.438032,1.478132,0.119925,0.998259,0.028324,0.051464,0.005309,0.439307,1.312408,0.110447,0.970924,0.011218,0.040824,-0.235616,0.439307,1.312408,0.110447,0.966694,0.032114,0.073636,0.243002,0.619518,1.357520,0.116258,0.998833,0.004615,0.042575,-0.022338,0.263892,1.362107,0.164024,0.998117,0.001892,0.055769,0.025486,0.607586,1.059095,0.153466,0.995589,-0.021064,0.076526,-0.050022,0.285111,1.064220,0.200977,0.998951,-0.015869,0.033196,0.027263,0.595608,0.824205,0.177280,0.995840,-0.034408,0.077337,-0.033735,0.290332,0.828834,0.222192,0.998935,-0.025893,0.032877,0.019433,0.000000,0.000000,0.000000,4.004526,102.451973,7565.832031,0.741475,6.540547,501.409454,-352.930664,1.358032,103.467773,7.337906,133.866425,9986.276367,-4.142227,-32.946487,-1987.192261,-3.036350,-54.454502,-4100.229004,5.382910,65.201797,4337.026855,1.420032,32.400986,1761.718872,-0.476142,0.031695,-593.456604,7.099617,102.418938,7171.712402,-0.410419,13.521276,1189.092651,-2.364747,-18.706839,-1631.337524,2.826004,-3.439267,-1064.994385,-2.919860,-8.103649,-1138.036255,2.482893,6.080687,205.683670,3.341216,-63.557629,-4367.468262,87.408218,43.837231,3358.805664,-0.935040,37.545799,2524.525635,-1.118775,-1.969566,210.797623,-175.067612,-10.192871,-577.196716,94.066833,2.365112,-172.226501,-1.744850,0.064661,-265.971283,-1.669541,-7.073174,-498.877350,-0.208783,-1.750627,16.794214,-0.091774,-8.915392,-630.397766,-1.781328,-21.532663,-1484.985718,0.006639,-1.947677,2.547860,-0.423431,-8.828021,-627.345703,-0.189451,-21.571646,-1486.991699,-0.207802,-1.771677,14.503161,-0.627477,-8.873895,-629.644836,1.280550,-21.581560,-1486.441895,4.934510,4.251758,254.442307,3.594681,26.992043,2173.481445,5.387790,2.744635,392.099579,1.883033,6.744345,471.455078,-4.529162,-6.189676,-588.427490,-12.402320,5.854020,335.925323,0.818956,45.628521,3594.869873,-7.188194,0.570261,182.260361,-7.576018,0.996773,-42.818367,0.855033,12.652636,1026.192505,1,1
3,47,0.456636,0.935987,0.190940,0.997289,0.039736,0.061224,0.009306,0.456636,0.935987,0.190940,0.997289,0.039736,0.061224,0.009306,0.527465,0.863965,0.119575,0.996217,-0.027503,0.080719,0.016734,0.374130,0.860345,0.138330,0.998664,-0.035126,0.029902,-0.023281,0.541452,0.460117,0.141359,0.997208,-0.000740,0.073401,0.013688,0.357718,0.456846,0.168115,0.998661,0.017007,0.043204,-0.022806,0.554168,0.052357,0.132736,0.999025,0.022603,0.036523,-0.010251,0.340580,0.049716,0.146766,0.997402,0.003858,0.067836,-0.023945,0.443149,1.025082,0.097865,0.997881,0.022924,0.060345,0.008215,0.440614,1.208889,0.105874,0.998222,0.029994,0.051214,0.005422,0.439683,1.328666,0.113127,0.998222,0.029994,0.051214,0.005422,0.438520,1.478388,0.122192,0.998222,0.029994,0.051214,0.005422,0.439807,1.312696,0.112160,0.970922,0.012803,0.040599,-0.235579,0.439807,1.312696,0.112160,0.966529,0.033351,0.074274,0.243297,0.620007,1.357767,0.118389,0.998870,0.005518,0.041598,-0.022299,0.264511,1.362197,0.166303,0.998022,0.000394,0.057450,0.025523,0.607995,1.059325,0.155071,0.995747,-0.020797,0.075047,-0.049227,0.285864,1.064377,0.204066,0.998947,-0.016038,0.034527,0.025589,0.596328,0.824404,0.178730,0.995968,-0.033371,0.075805,-0.034471,0.290346,0.828986,0.225391,0.998854,-0.026021,0.034242,0.020981,0.000000,0.000000,0.000000,4.611729,60.720348,-4173.162598,0.784741,4.326600,-221.394684,-352.942413,-1.174927,-253.295898,8.255599,91.769310,-4209.711426,-4.363692,-22.146559,1079.992920,-3.355361,-31.901051,2255.345215,5.808033,42.512276,-2268.952148,1.568485,14.845347,-1755.563721,-0.284979,19.116280,1908.458618,7.709037,60.942078,-4147.686035,-0.446334,-3.591496,-1711.277100,-2.316435,4.831219,2353.805664,3.004844,17.884016,2132.328369,-2.911455,0.840521,894.416992,2.654675,17.178179,1109.749268,3.135627,-20.558857,4299.877441,87.372932,-3.528595,-4736.582520,-0.567242,36.779709,-76.609039,-1.125573,-0.679708,128.985855,-175.015381,5.223083,1541.595459,94.001556,-6.527710,-889.282227,-1.578858,16.599117,1653.445679,-1.565621,10.391974,1746.514893,-0.237626,-2.884355,-113.372818,-0.095650,-0.387561,852.783020,-1.917120,-13.579178,795.348511,-0.022216,-2.885427,-93.775024,-0.426431,-0.300035,852.798645,-0.325421,-13.597054,797.459229,-0.235783,-2.798103,-102.642555,-0.630910,-0.343210,853.068542,1.144323,-13.622665,795.889465,4.946310,1.180029,-307.172913,3.746866,15.218544,-1177.349854,5.393637,0.584698,-215.993729,1.928602,4.556918,-218.742706,-4.578419,-4.925632,126.404381,-12.364194,3.812599,-204.142044,1.093700,27.474451,-1815.406982,-7.191558,-0.336409,-90.666916,-7.555011,2.100754,110.398087,0.918332,6.329894,-632.274170,1,1
4,57,0.458174,0.935266,0.191780,0.997195,0.042095,0.061139,0.009617,0.458174,0.935266,0.191780,0.997195,0.042095,0.061139,0.009617,0.529036,0.863606,0.120084,0.996012,-0.028657,0.082671,0.017457,0.375700,0.859847,0.138801,0.998650,-0.036897,0.027292,-0.024323,0.543723,0.459811,0.142765,0.997101,0.000362,0.074774,0.014085,0.358427,0.456452,0.170068,0.998669,0.019434,0.041530,-0.023616,0.556672,0.052079,0.133202,0.999013,0.022059,0.036760,-0.011659,0.340600,0.049460,0.146746,0.997401,0.003643,0.067803,-0.024095,0.444670,1.024797,0.099128,0.997864,0.024548,0.059995,0.008097,0.442292,1.208587,0.107571,0.998268,0.030131,0.050328,0.004445,0.441591,1.328364,0.114843,0.998268,0.030131,0.050328,0.004445,0.440715,1.478086,0.123934,0.998268,0.030131,0.050328,0.004445,0.441684,1.312394,0.113874,0.970882,0.013135,0.039570,-0.235902,0.441684,1.312394,0.113874,0.966642,0.032923,0.074909,0.242711,0.621943,1.357495,0.120711,0.998987,0.007112,0.038734,-0.021770,0.266622,1.362084,0.168439,0.997868,-0.001790,0.060116,0.025348,0.609995,1.058883,0.156373,0.995787,-0.019042,0.073651,-0.051195,0.288181,1.064242,0.207351,0.998848,-0.014739,0.037468,0.026115,0.597289,0.823942,0.179275,0.996155,-0.031957,0.074443,-0.033343,0.292994,0.828804,0.228065,0.998785,-0.024682,0.037183,0.020920,0.000000,0.000000,0.000000,4.883921,27.219152,-3350.119873,0.804073,1.933187,-239.341278,-352.948730,-0.631714,54.321289,8.708782,45.318317,-4645.099121,-4.561469,-19.777632,236.892700,-3.622448,-26.708721,519.232971,6.275795,46.776295,426.401917,1.880079,31.159342,1631.399536,-0.240721,4.425830,-1469.045044,8.108406,39.936878,-2100.520020,-0.479715,-3.338155,25.334095,-2.557199,-24.076344,-2890.756348,3.258850,25.400568,751.655151,-2.749472,16.198301,1535.778076,2.864024,20.934963,375.678436,2.775995,-35.963203,-1540.434692,87.393158,2.022552,555.114746,-0.637607,-7.036429,-4381.614258,-1.116670,0.890231,156.993866,-174.955765,5.961609,73.852539,94.182442,18.088531,2461.624268,-1.932224,-35.336529,-5193.564453,-1.628436,-6.281531,-1667.350586,-0.289729,-5.210278,-232.592255,-0.128474,-3.282439,-289.487762,-1.998634,-8.151448,542.772949,-0.075203,-5.298769,-241.334274,-0.457545,-3.111372,-281.133636,-0.407306,-8.188456,540.859802,-0.288292,-5.250906,-245.280273,-0.662079,-3.116906,-277.369629,1.062003,-8.232021,539.064392,4.982011,3.570080,239.005081,3.928688,18.182158,296.361359,5.317315,-7.632208,-821.690552,1.951185,2.258289,-229.862946,-4.578714,-0.029516,489.611633,-12.245662,11.853218,804.061890,1.265817,17.211689,-1026.276123,-7.235077,-4.351950,-401.554108,-7.442712,11.229897,912.914246,0.730532,-18.780024,-2510.991699,1,1
5,70,0.458291,0.935640,0.191034,0.997132,0.043799,0.061151,0.008404,0.458291,0.935640,0.191034,0.997132,0.043799,0.061151,0.008404,0.528953,0.864028,0.119093,0.995966,-0.028315,0.083089,0.018589,0.375610,0.860611,0.137823,0.998637,-0.038785,0.025029,-0.024346,0.544538,0.460243,0.141424,0.997059,0.001111,0.075121,0.015151,0.358297,0.457312,0.170622,0.998728,0.020088,0.039867,-0.023459,0.558301,0.052554,0.131181,0.998946,0.023393,0.037243,-0.013127,0.340629,0.050345,0.146737,0.997474,0.003548,0.067212,-0.022697,0.445007,1.025508,0.098676,0.997842,0.026250,0.059707,0.007590,0.442701,1.209268,0.107741,0.998257,0.031853,0.049402,0.005343,0.441799,1.329018,0.115435,0.998257,0.031853,0.049402,0.005343,0.440671,1.478705,0.125054,0.998257,0.031853,0.049402,0.005343,0.441919,1.313052,0.114409,0.971003,0.014964,0.038866,-0.235411,0.441919,1.313052,0.114409,0.966476,0.034199,0.074179,0.243419,0.622096,1.358194,0.121783,0.999013,0.007854,0.037905,-0.021771,0.266748,1.362451,0.169036,0.997878,-0.001728,0.059965,0.025329,0.610078,1.059529,0.156987,0.995844,-0.018218,0.073077,-0.051218,0.288333,1.064620,0.207931,0.998831,-0.014621,0.039066,0.024445,0.597311,0.824553,0.179502,0.996197,-0.031911,0.073881,-0.033380,0.292412,0.829166,0.228624,0.998736,-0.024628,0.038802,0.020363,0.000000,0.000000,0.000000,5.070410,15.540798,-973.196228,0.653327,-12.562181,-1207.947388,-352.952362,-0.302633,27.423433,9.120079,34.274738,-920.298279,-4.467252,7.851402,2302.419434,-3.883890,-21.786829,410.157684,6.560387,23.715973,-1921.693481,1.970809,7.560909,-1966.536011,-0.107884,11.069737,553.658997,8.277125,14.059941,-2156.411377,-0.738452,-21.561373,-1518.601440,-2.589182,-2.665281,1784.255249,3.303785,3.744582,-1804.665405,-2.845012,-7.961690,-2013.332642,3.148113,23.674089,228.260513,2.708452,-5.628566,2527.886475,87.600899,17.311731,1274.098267,-0.512214,10.449355,1457.148804,-1.128031,-0.946701,-153.077652,-174.960434,-0.389099,-529.225647,94.209023,2.215068,-1322.788696,-1.925010,0.601153,2994.806885,-1.716189,-7.312715,-85.932014,-0.206621,6.925667,1011.328674,-0.160753,-2.689935,49.375294,-2.004264,-0.469118,640.194153,0.006778,6.831794,1010.880310,-0.492598,-2.921119,15.854339,-0.412156,-0.404221,648.686157,-0.206482,6.817474,1005.698303,-0.697625,-2.962197,12.892385,1.058355,-0.304013,660.667358,4.954710,-2.275069,-487.095734,3.996647,5.663275,-1043.240234,5.358447,3.427625,921.652832,1.977672,2.207269,-4.251619,-4.636457,-4.811923,-398.533844,-12.233151,1.042525,-900.891052,1.399837,11.168311,-503.614838,-7.211106,1.997590,529.128296,-7.462361,-1.637419,-1072.276245,0.835051,8.709947,2290.830811,1,1
6,80,0.457434,0.935382,0.192696,0.997199,0.043822,0.059882,0.009395,0.457434,0.935382,0.192696,0.997199,0.043822,0.059882,0.009395,0.528418,0.863916,0.120928,0.995859,-0.029774,0.083807,0.018854,0.375034,0.860209,0.139255,0.998678,-0.039551,0.022017,-0.024352,0.544330,0.460193,0.144438,0.997038,0.001431,0.075380,0.015180,0.357644,0.456930,0.172677,0.998770,0.022529,0.037604,-0.023182,0.558092,0.052511,0.133930,0.998943,0.023481,0.037285,-0.013094,0.340201,0.050078,0.146761,0.997374,0.003536,0.068767,-0.022440,0.444226,1.025242,0.100320,0.997911,0.026272,0.058484,0.007991,0.441881,1.209002,0.109390,0.998314,0.031852,0.048300,0.004616,0.441144,1.328754,0.117075,0.998314,0.031852,0.048300,0.004616,0.440223,1.478443,0.126682,0.998314,0.031852,0.048300,0.004616,0.441243,1.312787,0.116050,0.970823,0.015153,0.037605,-0.236346,0.441243,1.312787,0.116050,0.966614,0.033722,0.074061,0.242972,0.621462,1.357516,0.123955,0.999050,0.008103,0.035920,-0.023288,0.266186,1.362331,0.170778,0.997788,-0.002776,0.061420,0.025294,0.608472,1.058913,0.159009,0.995989,-0.017916,0.071651,-0.050508,0.287901,1.064476,0.210206,0.998790,-0.013497,0.040828,0.023857,0.595978,0.823906,0.181354,0.996303,-0.031237,0.072421,-0.034050,0.291744,0.828974,0.230388,0.998668,-0.023960,0.040568,0.021047,0.000000,0.000000,0.000000,5.079186,0.877619,-1466.317993,0.772934,11.960685,2452.286621,-353.092743,-14.038086,-1373.545288,9.204649,8.456993,-2581.774658,-4.584692,-11.743975,-1959.537720,-4.066327,-18.243694,354.313477,6.919372,35.898495,1218.252197,2.261963,29.115345,2155.443604,-0.150700,-4.281566,-1535.130249,8.436217,15.909195,184.925369,-0.667196,7.125515,2868.688965,-2.828811,-23.962950,-2129.766846,3.504182,20.039654,1629.507080,-2.819371,2.564192,1052.588257,3.147258,-0.085521,-2375.960938,2.449822,-25.863052,-2023.448608,87.633774,3.287506,-1402.422607,-0.370640,14.157468,370.811279,-1.185288,-5.725729,-477.902893,-175.011047,-5.061340,-467.224121,94.252388,4.336548,212.148026,-1.772719,15.229070,1462.791748,-1.659575,5.661321,1297.403564,-0.271902,-6.528071,-1345.373779,-0.157536,0.321737,301.167267,-2.000667,0.359702,82.882050,-0.058371,-6.514936,-1334.673096,-0.487124,0.547412,346.853149,-0.409150,0.300646,70.486710,-0.271630,-6.514721,-1333.219482,-0.691696,0.592852,355.504852,1.060516,0.216079,52.009224,4.980802,2.609205,488.427429,4.109958,11.331081,566.780640,5.382973,2.452612,-97.501274,2.001032,2.336037,12.876773,-4.621959,1.449823,626.174622,-12.138350,9.480190,843.766479,1.462682,6.284511,-488.379974,-7.178797,3.230906,123.331543,-7.417470,4.489088,612.650757,0.792270,-4.278094,-1298.804077,1,1
