frame_number,frame_timestamp,node0.proximity,node0.ambient_light_COFV,node0.red_data,node0.ir_data,node0.green_data,node0.blue_data
0,0,2,2,50782,263273,118644,97176
1,5,2,2,50775,263322,118649,97185
2,10,2,2,50779,263300,118644,97174
3,15,2,2,50775,263315,118645,97170
4,20,2,2,50775,263311,118632,97175
5,25,2,2,50782,263301,118645,97176
6,30,2,2,50779,263286,118656,97175
7,35,2,2,50773,263278,118655,97177
8,40,2,2,50774,263291,118630,97178
9,45,2,2,50784,263293,118638,97170
10,50,2,2,50771,263313,118642,97176
11,55,2,2,50781,263295,118635,97174
12,60,2,2,50782,263299,118639,97177
13,65,2,2,50786,263302,118644,97176
14,70,2,2,50782,263327,118636,97179
15,75,2,2,50776,263284,118623,97167
16,80,2,2,50781,263330,118640,97172
17,85,2,2,50784,263318,118630,97171
18,90,2,2,50765,263303,118641,97175
19,95,2,2,50783,263334,118635,97172
20,100,2,2,50783,263325,118626,97168
21,105,2,2,50778,263289,118638,97183
22,110,2,2,50784,263315,118646,97196
23,115,2,2,50780,263334,118641,97175
24,120,2,2,50773,263304,118643,97174
25,125,2,2,50785,263317,118641,97179
26,130,2,2,50779,263331,118631,97174
27,135,2,2,50779,263341,118633,97174
28,140,2,2,50779,263312,118633,97179
29,145,2,2,50779,263323,118642,97173
30,150,2,2,50784,263324,118628,97174
31,155,2,2,50769,263296,118633,97176
32,160,2,2,50770,263315,118647,97169
33,165,2,2,50781,263340,118636,97173
34,170,2,2,50785,263320,118637,97180
35,175,2,2,50772,263309,118639,97173
36,180,2,2,50780,263329,118635,97181
37,185,2,2,50781,263325,118629,97173
38,190,2,2,50777,263329,118634,97175
39,195,2,2,50783,263333,118641,97177
40,200,2,2,50780,263309,118631,97174
41,205,2,2,50781,263356,118638,97174
42,210,2,2,50773,263335,118639,97163
43,215,2,2,50777,263327,118627,97191
44,220,2,2,50776,263325,118637,97176
45,225,2,2,50773,263329,118638,97170
46,230,2,2,50777,263302,118631,97169
47,235,2,2,50772,263325,118624,97177
48,240,2,2,50778,263330,118646,97174
49,245,2,2,50780,263302,118636,97167
50,250,2,2,50769,263340,118633,97170
51,255,2,2,50779,263333,118632,97164
52,260,2,2,50777,263304,118626,97177
53,265,2,2,50774,263341,118634,97179
54,270,2,2,50774,263320,118641,97168
55,275,2,2,50782,263331,118642,97165
56,280,2,2,50775,263308,118634,97171
57,285,2,2,50775,263305,118631,97173
58,290,2,2,50772,263306,118629,97165
59,295,2,2,50773,263310,118633,97177
60,300,2,2,50767,263295,118632,97182
61,305,2,2,50774,263290,118627,97166
62,310,2,2,50769,263304,118631,97168
63,315,2,2,50764,263296,118631,97171
64,320,2,2,50773,263269,118627,97170
65,325,2,2,50780,263278,118624,97174
66,330,2,2,50770,263292,118628,97182
67,335,2,2,50771,263299,118630,97174
68,340,2,2,50762,263307,118627,97174
69,345,2,2,50770,263312,118623,97175
70,350,2,2,50756,263302,118633,97172
71,355,2,2,50755,263278,118627,97163
72,360,2,2,50769,263295,118624,97181
73,365,2,2,50764,263287,118631,97177
74,370,2,2,50764,263281,118629,97164
75,375,2,2,50765,263290,118622,97168
76,380,2,2,50769,263293,118623,97161
77,385,2,2,50762,263296,118629,97168
78,390,2,2,50771,263281,118634,97164
79,395,2,2,50764,263277,118614,97176
80,400,2,2,50761,263287,118632,97167
81,405,2,2,50764,263303,118614,97172
82,410,2,2,50766,263299,118623,97174
83,415,2,2,50767,263286,118620,97162
84,420,2,2,50776,263271,118616,97161
85,425,2,2,50765,263290,118619,97173
86,430,2,2,50762,263259,118618,97160
87,435,2,2,50763,263278,118616,97166
88,440,2,2,50762,263292,118617,97172
89,445,2,2,50768,263271,118624,97168
90,450,2,2,50762,263290,118610,97165
91,455,2,2,50764,263302,118619,97161
92,460,2,2,50762,263266,118607,97173
93,465,2,2,50760,263310,118624,97169
94,470,2,2,50753,263281,118618,97164
95,475,2,2,50759,263295,118619,97181
96,481,2,2,50750,263282,118609,97170
97,486,2,2,50765,263310,118614,97165
98,491,2,2,50766,263292,118617,97171
99,496,2,2,50766,263295,118615,97173
100,501,2,2,50771,263305,118619,97166
101,506,2,2,50765,263290,118616,97162
102,511,2,2,50764,263285,118606,97162
103,516,2,2,50763,263296,118617,97164
104,521,2,2,50761,263294,118611,97164
105,526,2,2,50765,263283,118608,97175
106,531,2,2,50761,263296,118607,97163
107,536,2,2,50764,263283,118623,97165
108,541,2,2,50758,263286,118614,97168
109,546,2,2,50763,263303,118615,97168
110,551,2,2,50764,263307,118611,97165
111,556,2,2,50769,263301,118608,97162
112,561,2,2,50768,263300,118600,97167
113,566,2,2,50761,263257,118602,97160
114,571,2,2,50760,263291,118610,97164
115,576,2,2,50765,263301,118605,97160
116,581,2,2,50759,263300,118606,97174
117,586,2,2,50768,263296,118603,97168
118,591,2,2,50762,263296,118598,97153
119,596,2,2,50764,263306,118616,97167
120,601,2,2,50765,263316,118603,97152
121,606,2,2,50755,263274,118605,97159
122,611,2,2,50763,263322,118612,97166
123,616,2,2,50765,263306,118598,97158
124,621,2,2,50758,263311,118612,97160
125,626,2,2,50762,263305,118607,97168
126,631,2,2,50759,263308,118601,97167
127,636,2,2,50765,263306,118609,97175
128,638,2,2,50761,263300,118600,97166
129,643,2,2,50763,263311,118611,97164
130,648,2,2,50764,263303,118601,97168
131,653,2,2,50762,263308,118600,97159
132,658,2,2,50764,263317,118605,97175
133,663,2,2,50762,263343,118604,97170
134,668,2,2,50766,263287,118602,97168
135,673,2,2,50772,263294,118605,97168
136,678,2,2,50762,263332,118592,97165
137,683,2,2,50769,263315,118606,97151
138,688,2,2,50766,263315,118601,97155
139,693,2,2,50756,263306,118601,97168
140,698,2,2,50764,263296,118600,97159
141,703,2,2,50761,263318,118599,97159
142,708,2,2,50760,263311,118597,97160
143,713,2,2,50762,263321,118600,97158
144,718,2,2,50768,263325,118601,97159
145,723,2,2,50762,263327,118602,97177
146,728,2,2,50757,263331,118612,97174
147,733,2,2,50755,263303,118617,97159
148,738,2,2,50761,263301,118594,97168
149,743,2,2,50763,263324,118601,97164
150,748,2,2,50767,263331,118597,97164
151,753,2,2,50757,263345,118595,97159
152,758,2,2,50763,263323,118594,97163
153,763,2,2,50760,263317,118595,97167
154,768,2,2,50755,263322,118614,97168
155,773,2,2,50766,263318,118593,97166
156,778,2,2,50769,263349,118601,97160
157,783,2,2,50758,263316,118597,97159
158,788,2,2,50755,263326,118596,97161
159,793,2,2,50759,263319,118593,97165
160,800,2,2,50760,263350,118595,97184
161,805,2,2,50759,263349,118600,97158
162,810,2,2,50764,263322,118599,97159
163,815,2,2,50769,263302,118599,97149
164,820,2,2,50758,263325,118589,97158
165,825,2,2,50759,263333,118588,97156
166,830,2,2,50763,263371,118590,97161
167,835,2,2,50759,263319,118594,97159
168,840,2,2,50764,263338,118594,97167
169,845,2,2,50764,263324,118601,97158
170,850,2,2,50765,263330,118590,97159
171,855,2,2,50763,263332,118592,97158
172,860,2,2,50764,263327,118585,97164
173,865,2,2,50762,263337,118598,97169
174,870,2,2,50754,263309,118620,97153
175,875,2,2,50765,263335,118587,97151
176,880,2,2,50758,263311,118592,97161
177,885,2,2,50764,263323,118580,97153
178,890,2,2,50756,263320,118591,97163
179,895,2,2,50757,263316,118599,97172
180,900,2,2,50763,263327,118592,97151
181,905,2,2,50757,263360,118591,97164
182,910,2,2,50763,263332,118584,97148
183,915,2,2,50760,263362,118594,97154
184,920,2,2,50753,263338,118597,97171
185,925,2,2,50753,263340,118588,97153
186,930,2,2,50760,263307,118588,97154
187,935,2,2,50761,263331,118598,97150
188,940,2,2,50748,263336,118585,97154
189,945,2,2,50755,263352,118586,97166
190,950,2,2,50756,263343,118594,97156
191,955,2,2,50757,263347,118591,97163
192,959,2,2,50761,263345,118590,97153
193,964,2,2,50760,263344,118583,97154
194,969,2,2,50759,263359,118590,97161
195,974,2,2,50761,263356,118599,97166
196,979,2,2,50757,263353,118595,97154
197,984,2,2,50758,263324,118590,97156
198,989,2,2,50758,263356,118592,97157
199,994,2,2,50756,263341,118587,97161
200,999,2,2,50757,263340,118597,97156
201,1004,2,2,50753,263356,118604,97160
202,1009,2,2,50772,263355,118621,97170
203,1014,2,2,50754,263363,118595,97170
204,1019,2,2,50755,263342,118588,97152
