frame_number,frame_timestamp,node0.proximity,node0.ambient_light_COFV,node0.red_data,node0.ir_data,node0.green_data,node0.blue_data
0,0,2,2,177836,300152,228407,153855
1,5,2,2,177845,300135,228413,153858
2,10,2,2,177841,300151,228410,153856
3,15,2,2,177825,300148,228438,153861
4,20,2,2,177820,300140,228451,153869
5,25,2,2,177829,300157,228438,153857
6,30,2,2,177852,300153,228455,153877
7,35,2,2,177831,300171,228461,153869
8,40,2,2,177846,300154,228451,153877
9,45,2,2,177832,300178,228482,153899
10,50,2,2,177847,300191,228472,153885
11,55,2,2,177829,300190,228496,153911
12,60,2,2,177838,300186,228508,153902
13,65,2,2,177807,300154,228543,153916
14,70,2,2,177830,300185,228520,153916
15,75,2,2,177813,300167,228525,153916
16,80,2,2,177820,300175,228519,153928
17,85,2,2,177811,300189,228568,153946
18,90,2,2,177807,300165,228554,153941
19,95,2,2,177823,300186,228558,153948
20,100,2,2,177788,300209,228600,153942
21,105,2,2,177826,300205,228596,153959
22,110,2,2,177819,300186,228599,153959
23,115,2,2,177818,300199,228599,153975
24,120,2,2,177802,300209,228650,153971
25,125,2,2,177809,300209,228630,153977
26,130,2,2,177824,300238,228629,153987
27,135,2,2,177816,300247,228644,153988
28,140,2,2,177804,300209,228670,153980
29,145,2,2,177789,300219,228669,153995
30,150,2,2,177806,300241,228669,153998
31,155,2,2,177799,300228,228702,154003
32,158,2,2,177781,300247,228703,154008
33,163,2,2,177808,300225,228688,154004
34,168,2,2,177794,300231,228708,154019
35,173,2,2,177786,300224,228711,154049
36,178,2,2,177792,300243,228713,154027
37,183,2,2,177777,300241,228720,154019
38,188,2,2,177778,300228,228759,154039
39,193,2,2,177792,300259,228737,154033
40,198,2,2,177799,300263,228730,154045
41,203,2,2,177805,300233,228754,154042
42,208,2,2,177815,300279,228769,154066
43,213,2,2,177783,300269,228759,154063
44,218,2,2,177782,300268,228773,154060
45,223,2,2,177775,300279,228772,154060
46,228,2,2,177784,300293,228785,154065
47,233,2,2,177780,300289,228807,154062
48,238,2,2,177785,300313,228791,154059
49,243,2,2,177796,300306,228826,154062
50,248,2,2,177799,300297,228818,154078
51,253,2,2,177792,300286,228824,154075
52,258,2,2,177799,300296,228832,154079
53,263,2,2,177785,300316,228845,154089
54,268,2,2,177790,300318,228839,154105
55,273,2,2,177803,300310,228860,154104
56,278,2,2,177789,300302,228872,154100
57,283,2,2,177768,300317,228870,154107
58,288,2,2,177771,300299,228894,154118
59,293,2,2,177769,300338,228878,154116
60,298,2,2,177770,300337,228892,154125
61,303,2,2,177751,300310,228913,154129
62,308,2,2,177756,300324,228912,154137
63,313,2,2,177778,300341,228923,154146
64,320,2,2,177776,300344,228938,154148
65,325,2,2,177776,300292,228940,154161
66,330,2,2,177793,300366,228960,154144
67,335,2,2,177762,300375,228971,154164
68,340,2,2,177804,300373,228984,154176
69,345,2,2,177791,300396,229001,154183
70,350,2,2,177792,300378,229004,154178
71,355,2,2,177770,300399,228997,154181
72,360,2,2,177782,300387,229023,154192
73,365,2,2,177771,300365,228987,154164
74,370,2,2,177765,300360,228976,154160
75,375,2,2,177765,300370,228963,154156
76,380,2,2,177764,300380,228986,154146
77,385,2,2,177757,300356,228977,154157
78,390,2,2,177773,300387,228931,154133
79,395,2,2,177759,300375,228908,154120
80,400,2,2,177752,300373,228887,154142
81,405,2,2,177752,300366,228879,154116
82,410,2,2,177742,300383,228852,154110
83,415,2,2,177751,300378,228835,154115
84,420,2,2,177742,300355,228826,154096
85,425,2,2,177728,300350,228802,154078
86,430,2,2,177737,300339,228812,154085
87,435,2,2,177740,300342,228781,154063
88,440,2,2,177743,300305,228770,154056
89,445,2,2,177746,300356,228760,154052
90,450,2,2,177717,300331,228754,154041
91,455,2,2,177730,300340,228744,154024
92,460,2,2,177727,300345,228729,154031
93,465,2,2,177715,300335,228747,154049
94,470,2,2,177718,300353,228728,154036
95,475,2,2,177722,300363,228723,154026
96,482,2,2,177720,300335,228708,154022
97,487,2,2,177705,300330,228711,154025
98,492,2,2,177729,300350,228707,154023
99,497,2,2,177721,300347,228709,154008
100,502,2,2,177718,300334,228723,154023
101,507,2,2,177723,300342,228722,154015
102,512,2,2,177712,300354,228726,154028
103,517,2,2,177713,300332,228720,154034
104,522,2,2,177706,300374,228713,154030
105,527,2,2,177712,300387,228735,154031
106,532,2,2,177705,300356,228728,154031
107,537,2,2,177711,300386,228747,154039
108,542,2,2,177724,300355,228746,154039
109,547,2,2,177710,300388,228757,154046
110,552,2,2,177719,300370,228769,154049
111,557,2,2,177725,300377,228787,154062
112,562,2,2,177713,300400,228786,154067
113,567,2,2,177709,300354,228797,154066
114,572,2,2,177716,300395,228818,154071
115,577,2,2,177687,300391,228807,154080
116,582,2,2,177706,300381,228836,154078
117,587,2,2,177703,300421,228838,154090
118,592,2,2,177707,300401,228838,154088
