frame_number,frame_timestamp,node0.is_heartrate_valid,node0.is_spo2_valid,node0.heartrate,node0.spo2
0,0,0,0,81,0
1,664,0,0,90,0
2,1378,0,0,84,0
3,2083,0,0,85,0
4,2833,0,0,80,0
5,2676,1,0,65,0
6,3123,1,0,134,0
7,3713,1,0,101,0
8,4296,0,0,102,0
9,4935,0,0,93,0
10,5523,0,0,102,0
11,6113,1,0,142,0
