frame_number,frame_timestamp,node0.proximity,node0.ambient_light_COFV,node0.red_data,node0.ir_data,node0.green_data,node0.blue_data
0,0,2,2,145115,266320,230636,150582
1,5,2,2,145108,266313,230653,150583
2,10,2,2,145097,266299,230653,150605
3,15,2,2,145094,266283,230660,150597
4,20,2,2,145081,266259,230668,150603
5,25,2,2,145077,266216,230665,150609
6,30,2,2,145066,266222,230677,150612
7,35,2,2,145047,266206,230682,150608
8,40,2,2,145043,266152,230691,150612
9,45,2,2,145031,266131,230713,150616
10,50,2,2,145022,266116,230701,150604
11,55,2,2,145012,266109,230711,150621
12,60,2,2,145034,266104,230701,150615
13,65,2,2,145035,266105,230722,150621
14,70,2,2,145050,266122,230721,150635
15,75,2,2,145047,266115,230734,150628
16,80,2,2,145055,266119,230743,150650
17,85,2,2,145048,266117,230761,150655
18,90,2,2,145051,266110,230765,150659
19,95,2,2,145065,266126,230775,150664
20,100,2,2,145055,266116,230778,150654
21,105,2,2,145058,266114,230779,150660
22,110,2,2,145058,266129,230790,150674
23,115,2,2,145064,266127,230801,150673
24,120,2,2,145064,266119,230806,150679
25,125,2,2,145071,266151,230799,150687
26,130,2,2,145068,266103,230789,150678
27,135,2,2,145069,266131,230810,150675
28,140,2,2,145079,266140,230802,150676
29,145,2,2,145080,266130,230795,150649
30,150,2,2,145087,266152,230794,150670
31,155,2,2,145085,266140,230771,150669
32,161,2,2,145103,266163,230771,150641
33,166,2,2,145120,266181,230781,150658
34,171,2,2,145125,266201,230822,150658
35,176,2,2,145138,266188,230747,150650
36,181,2,2,145141,266239,230757,150645
37,186,2,2,145161,266266,230765,150644
38,191,2,2,145161,266266,230756,150638
39,196,2,2,145172,266284,230760,150628
40,201,2,2,145178,266281,230742,150640
41,206,2,2,145173,266270,230749,150630
42,211,2,2,145191,266311,230753,150649
43,216,2,2,145183,266280,230760,150650
44,221,2,2,145187,266250,230773,150640
45,226,2,2,145187,266320,230786,150639
46,231,2,2,145208,266331,230789,150666
47,236,2,2,145217,266339,230805,150641
48,241,2,2,145241,266342,230813,150651
49,246,2,2,145234,266377,230814,150650
50,251,2,2,145254,266398,230829,150664
51,256,2,2,145272,266401,230832,150655
52,261,2,2,145288,266444,230830,150657
53,266,2,2,145289,266412,230857,150668
54,271,2,2,145313,266503,230862,150676
55,276,2,2,145334,266506,230895,150679
