frame_number,frame_timestamp,node0.proximity,node0.ambient_light_COFV,node0.red_data,node0.ir_data,node0.green_data,node0.blue_data
0,0,2,2,34197,198470,75713,60558
1,5,2,2,34199,198451,75715,60559
2,10,2,2,34201,198447,75708,60556
3,15,2,2,34192,198454,75709,60562
4,20,2,2,34192,198475,75710,60555
5,25,2,2,34189,198443,75706,60549
6,30,2,2,34193,198459,75718,60558
7,35,2,2,34190,198444,75703,60552
8,40,2,2,34194,198455,75705,60552
9,45,2,2,34196,198453,75703,60558
10,50,2,2,34191,198468,75706,60555
11,55,2,2,34192,198454,75706,60547
12,60,2,2,34200,198453,75707,60549
13,65,2,2,34194,198452,75700,60553
14,70,2,2,34194,198474,75710,60556
15,75,2,2,34198,198456,75695,60548
16,80,2,2,34199,198480,75702,60553
17,85,2,2,34203,198454,75708,60557
18,90,2,2,34195,198475,75702,60555
19,95,2,2,34198,198443,75707,60547
20,100,2,2,34194,198466,75703,60552
21,105,2,2,34189,198445,75714,60547
22,110,2,2,34195,198460,75704,60552
23,115,2,2,34194,198448,75706,60549
24,120,2,2,34195,198465,75706,60544
25,125,2,2,34200,198437,75705,60544
26,130,2,2,34190,198467,75712,60553
27,135,2,2,34197,198461,75714,60552
28,140,2,2,34198,198462,75712,60554
29,145,2,2,34197,198481,75713,60553
30,150,2,2,34198,198496,75712,60567
31,155,2,2,34200,198486,75712,60545
32,160,2,2,34200,198471,75712,60554
33,165,2,2,34197,198479,75716,60547
34,170,2,2,34200,198480,75707,60541
35,175,2,2,34198,198480,75716,60549
36,180,2,2,34201,198467,75717,60542
37,185,2,2,34195,198473,75711,60546
38,190,2,2,34195,198473,75706,60550
39,195,2,2,34192,198458,75705,60551
40,200,2,2,34184,198422,75698,60545
41,205,2,2,34195,198425,75699,60543
42,210,2,2,34183,198429,75685,60539
43,215,2,2,34182,198382,75691,60540
44,220,2,2,34189,198399,75678,60536
45,225,2,2,34188,198392,75681,60540
46,230,2,2,34186,198400,75673,60535
47,235,2,2,34186,198394,75674,60541
48,240,2,2,34190,198382,75663,60539
49,245,2,2,34187,198411,75668,60535
50,250,2,2,34186,198394,75659,60539
51,255,2,2,34184,198398,75656,60530
52,260,2,2,34188,198378,75655,60533
53,265,2,2,34187,198376,75657,60529
54,270,2,2,34191,198381,75658,60531
55,275,2,2,34186,198380,75643,60528
56,280,2,2,34190,198401,75639,60521
57,285,2,2,34189,198388,75635,60528
58,290,2,2,34186,198368,75632,60528
59,295,2,2,34188,198370,75642,60515
60,300,2,2,34187,198378,75634,60523
61,305,2,2,34182,198371,75628,60530
62,310,2,2,34186,198383,75630,60526
63,315,2,2,34174,198336,75635,60521
64,320,2,2,34193,198368,75638,60521
65,325,2,2,34185,198381,75628,60519
66,330,2,2,34188,198388,75634,60522
67,335,2,2,34189,198385,75631,60522
68,340,2,2,34190,198390,75638,60525
69,345,2,2,34191,198396,75635,60518
70,350,2,2,34191,198394,75630,60518
71,355,2,2,34192,198408,75644,60517
72,360,2,2,34193,198398,75632,60519
73,365,2,2,34183,198427,75639,60516
74,370,2,2,34192,198413,75637,60515
75,375,2,2,34189,198404,75631,60517
76,380,2,2,34189,198387,75628,60521
77,385,2,2,34190,198421,75639,60521
78,390,2,2,34188,198422,75638,60522
79,395,2,2,34194,198415,75638,60517
80,400,2,2,34187,198408,75635,60519
81,405,2,2,34189,198398,75648,60536
82,410,2,2,34190,198415,75641,60520
83,415,2,2,34189,198376,75632,60522
84,420,2,2,34196,198425,75639,60524
85,425,2,2,34193,198419,75638,60522
86,430,2,2,34191,198428,75628,60528
87,435,2,2,34189,198404,75632,60519
88,440,2,2,34194,198434,75638,60518
89,445,2,2,34194,198417,75630,60520
90,450,2,2,34191,198424,75642,60524
91,455,2,2,34193,198406,75635,60525
92,460,2,2,34194,198428,75628,60519
93,465,2,2,34199,198423,75624,60517
94,470,2,2,34177,198427,75648,60524
95,475,2,2,34195,198411,75630,60516
96,477,2,2,34189,198409,75623,60520
97,482,2,2,34187,198404,75629,60517
98,487,2,2,34192,198424,75637,60522
99,492,2,2,34195,198412,75631,60520
100,497,2,2,34189,198434,75631,60517
101,502,2,2,34189,198419,75633,60517
102,507,2,2,34193,198441,75633,60517
103,512,2,2,34195,198445,75625,60516
104,517,2,2,34191,198420,75633,60521
105,522,2,2,34196,198437,75636,60515
106,527,2,2,34196,198453,75636,60521
107,532,2,2,34197,198454,75631,60518
108,537,2,2,34200,198442,75635,60517
109,542,2,2,34195,198440,75633,60511
110,547,2,2,34198,198448,75636,60513
111,552,2,2,34192,198459,75634,60511
112,557,2,2,34192,198448,75632,60517
113,562,2,2,34199,198441,75623,60512
114,567,2,2,34196,198453,75634,60514
115,572,2,2,34197,198451,75633,60509
116,577,2,2,34193,198429,75632,60510
117,582,2,2,34186,198448,75640,60502
118,587,2,2,34207,198440,75635,60509
119,592,2,2,34194,198454,75633,60508
120,597,2,2,34192,198457,75635,60509
121,602,2,2,34198,198457,75632,60507
122,607,2,2,34205,198466,75631,60512
123,612,2,2,34206,198495,75634,60512
124,617,2,2,34204,198483,75644,60506
125,622,2,2,34201,198491,75640,60513
126,627,2,2,34205,198484,75641,60521
127,632,2,2,34205,198507,75638,60514
128,640,2,2,34207,198499,75637,60516
129,645,2,2,34204,198494,75639,60513
130,650,2,2,34205,198507,75649,60510
131,655,2,2,34202,198483,75638,60516
132,660,2,2,34207,198489,75645,60519
133,665,2,2,34203,198500,75648,60511
134,670,2,2,34203,198502,75647,60508
135,675,2,2,34204,198518,75646,60513
136,680,2,2,34203,198498,75646,60516
137,685,2,2,34202,198490,75646,60518
138,690,2,2,34203,198509,75644,60511
139,695,2,2,34203,198503,75647,60514
140,700,2,2,34206,198512,75658,60515
141,705,2,2,34200,198519,75652,60508
142,710,2,2,34206,198501,75653,60521
143,715,2,2,34205,198498,75662,60525
144,720,2,2,34191,198516,75664,60511
145,725,2,2,34197,198488,75644,60506
146,730,2,2,34204,198527,75644,60515
147,735,2,2,34204,198489,75642,60510
148,740,2,2,34198,198498,75648,60511
149,745,2,2,34196,198520,75637,60513
150,750,2,2,34206,198502,75629,60511
151,755,2,2,34201,198506,75632,60510
152,760,2,2,34203,198506,75620,60512
153,765,2,2,34205,198512,75622,60522
154,770,2,2,34198,198511,75629,60520
155,775,2,2,34208,198516,75615,60520
156,780,2,2,34207,198542,75613,60513
157,785,2,2,34207,198529,75606,60516
158,790,2,2,34206,198528,75604,60519
159,795,2,2,34210,198534,75608,60513
160,799,2,2,34204,198521,75594,60507
161,804,2,2,34202,198536,75601,60516
162,809,2,2,34205,198535,75601,60518
163,814,2,2,34201,198532,75595,60516
164,819,2,2,34205,198531,75592,60506
165,824,2,2,34207,198551,75588,60515
166,829,2,2,34207,198547,75586,60518
167,834,2,2,34207,198547,75585,60520
168,839,2,2,34207,198555,75589,60522
169,844,2,2,34207,198552,75584,60522
170,849,2,2,34208,198560,75588,60528
171,854,2,2,34215,198571,75587,60518
172,859,2,2,34218,198582,75593,60516
173,864,2,2,34223,198621,75595,60524
174,869,2,2,34227,198624,75589,60525
175,874,2,2,34225,198659,75600,60526
176,879,2,2,34228,198657,75607,60535
177,884,2,2,34237,198687,75601,60529
178,889,2,2,34240,198717,75609,60528
