frame_number,frame_timestamp,node0.proximity,node0.ambient_light_COFV,node0.red_data,node0.ir_data,node0.green_data,node0.blue_data
0,0,2,2,148817,319957,368678,270062
1,5,2,2,148782,319945,368735,270035
2,10,2,2,148783,319946,368687,270024
3,15,2,2,148739,319946,368635,270012
4,20,2,2,148708,319953,368622,269987
5,25,2,2,148685,319962,368595,270003
6,30,2,2,148674,319976,368608,269993
7,35,2,2,148626,319952,368594,269949
8,40,2,2,148613,319952,368548,269946
9,45,2,2,148618,319975,368558,269960
10,50,2,2,148587,319957,368523,269925
11,55,2,2,148587,319920,368544,269935
12,60,2,2,148606,319983,368530,269951
13,65,2,2,148613,319942,368511,269951
14,70,2,2,148619,319933,368512,269936
15,75,2,2,148627,319927,368496,269934
16,80,2,2,148637,319961,368540,269960
17,85,2,2,148639,319954,368527,269986
18,90,2,2,148653,319989,368522,269929
19,95,2,2,148679,319998,368541,269920
20,100,2,2,148681,319997,368520,269914
21,105,2,2,148706,320020,368524,269873
22,110,2,2,148708,319990,368519,269871
23,115,2,2,148694,320020,368517,269852
24,120,2,2,148701,320025,368517,269837
25,125,2,2,148695,320007,368488,269834
26,130,2,2,148671,320047,368481,269799
27,135,2,2,148660,320057,368486,269787
28,140,2,2,148627,320052,368477,269820
29,145,2,2,148628,320065,368480,269810
30,150,2,2,148596,320071,368507,269825
31,155,2,2,148547,320069,368463,269799
32,162,2,2,148562,320071,368499,269838
33,167,2,2,148527,320086,368456,269834
34,172,2,2,148530,320083,368446,269795
35,177,2,2,148544,320117,368479,269788
36,182,2,2,148523,320113,368464,269785
37,187,2,2,148532,320125,368480,269789
38,192,2,2,148542,320164,368447,269749
39,197,2,2,148537,320176,368473,269720
40,202,2,2,148550,320183,368481,269712
41,207,2,2,148568,320180,368459,269643
42,212,2,2,148592,320194,368464,269647
43,217,2,2,148593,320216,368456,269602
44,222,2,2,148605,320188,368511,269615
45,227,2,2,148609,320212,368490,269614
46,232,2,2,148615,320227,368530,269596
47,237,2,2,148613,320208,368466,269601
48,242,2,2,148614,320250,368453,269584
49,247,2,2,148628,320239,368434,269595
50,252,2,2,148610,320263,368435,269596
51,257,2,2,148608,320233,368421,269570
52,262,2,2,148605,320201,368369,269555
53,267,2,2,148633,320176,368405,269558
54,272,2,2,148625,320183,368384,269567
55,277,2,2,148642,320174,368364,269547
56,282,2,2,148668,320165,368351,269554
57,287,2,2,148671,320183,368410,269605
58,292,2,2,148669,320207,368376,269566
59,297,2,2,148673,320183,368416,269559
60,302,2,2,148661,320159,368365,269546
61,307,2,2,148665,320180,368372,269529
62,312,2,2,148679,320164,368346,269538
63,317,2,2,148687,320183,368318,269534
64,322,2,2,148686,320186,368369,269516
65,327,2,2,148687,320178,368344,269501
66,332,2,2,148690,320126,368323,269521
67,337,2,2,148689,320145,368322,269496
68,342,2,2,148697,320147,368304,269505
69,347,2,2,148679,320151,368294,269505
70,352,2,2,148665,320130,368315,269505
71,357,2,2,148668,320096,368289,269535
72,362,2,2,148687,320126,368295,269501
73,367,2,2,148710,320094,368301,269519
74,372,2,2,148706,320126,368334,269538
75,377,2,2,148686,320118,368276,269518
76,382,2,2,148694,320045,368287,269502
77,387,2,2,148700,320108,368258,269491
78,392,2,2,148667,320121,368274,269472
79,397,2,2,148662,320080,368259,269491
80,402,2,2,148637,320113,368246,269484
