Fecha y Hora del Ejercicio,Sujeto,Sesion,Tiempo,Tipo de Captura,Resultado,frame_number,frame_timestamp,4.0.acc.x,4.0.acc.y,4.0.acc.z,4.0.gyro.x,4.0.gyro.y,4.0.gyro.z,4.0.mag.x,4.0.mag.y,4.0.mag.z,4.0.lin_acc.x,4.0.lin_acc.y,4.0.lin_acc.z,4.0.q6.w,4.0.q6.x,4.0.q6.y,4.0.q6.z,4.0.q9.w,4.0.q9.x,4.0.q9.y,4.0.q9.z,4.0.imu_timestamp,4.0.temp,0.0.acc.x,0.0.acc.y,0.0.acc.z,0.0.gyro.x,0.0.gyro.y,0.0.gyro.z,0.0.mag.x,0.0.mag.y,0.0.mag.z,0.0.lin_acc.x,0.0.lin_acc.y,0.0.lin_acc.z,0.0.q6.w,0.0.q6.x,0.0.q6.y,0.0.q6.z,0.0.q9.w,0.0.q9.x,0.0.q9.y,0.0.q9.z,0.0.imu_timestamp,0.0.temp,0.1.acc.x,0.1.acc.y,0.1.acc.z,0.1.gyro.x,0.1.gyro.y,0.1.gyro.z,0.1.mag.x,0.1.mag.y,0.1.mag.z,0.1.lin_acc.x,0.1.lin_acc.y,0.1.lin_acc.z,0.1.q6.w,0.1.q6.x,0.1.q6.y,0.1.q6.z,0.1.q9.w,0.1.q9.x,0.1.q9.y,0.1.q9.z,0.1.imu_timestamp,0.1.temp,0.2.acc.x,0.2.acc.y,0.2.acc.z,0.2.gyro.x,0.2.gyro.y,0.2.gyro.z,0.2.mag.x,0.2.mag.y,0.2.mag.z,0.2.lin_acc.x,0.2.lin_acc.y,0.2.lin_acc.z,0.2.q6.w,0.2.q6.x,0.2.q6.y,0.2.q6.z,0.2.q9.w,0.2.q9.x,0.2.q9.y,0.2.q9.z,0.2.imu_timestamp,0.2.temp,1.0.acc.x,1.0.acc.y,1.0.acc.z,1.0.gyro.x,1.0.gyro.y,1.0.gyro.z,1.0.mag.x,1.0.mag.y,1.0.mag.z,1.0.lin_acc.x,1.0.lin_acc.y,1.0.lin_acc.z,1.0.q6.w,1.0.q6.x,1.0.q6.y,1.0.q6.z,1.0.q9.w,1.0.q9.x,1.0.q9.y,1.0.q9.z,1.0.imu_timestamp,1.0.temp,1.1.acc.x,1.1.acc.y,1.1.acc.z,1.1.gyro.x,1.1.gyro.y,1.1.gyro.z,1.1.mag.x,1.1.mag.y,1.1.mag.z,1.1.lin_acc.x,1.1.lin_acc.y,1.1.lin_acc.z,1.1.q6.w,1.1.q6.x,1.1.q6.y,1.1.q6.z,1.1.q9.w,1.1.q9.x,1.1.q9.y,1.1.q9.z,1.1.imu_timestamp,1.1.temp,1.2.acc.x,1.2.acc.y,1.2.acc.z,1.2.gyro.x,1.2.gyro.y,1.2.gyro.z,1.2.mag.x,1.2.mag.y,1.2.mag.z,1.2.lin_acc.x,1.2.lin_acc.y,1.2.lin_acc.z,1.2.q6.w,1.2.q6.x,1.2.q6.y,1.2.q6.z,1.2.q9.w,1.2.q9.x,1.2.q9.y,1.2.q9.z,1.2.imu_timestamp,1.2.temp,7.0.acc.x,7.0.acc.y,7.0.acc.z,7.0.gyro.x,7.0.gyro.y,7.0.gyro.z,7.0.mag.x,7.0.mag.y,7.0.mag.z,7.0.lin_acc.x,7.0.lin_acc.y,7.0.lin_acc.z,7.0.q6.w,7.0.q6.x,7.0.q6.y,7.0.q6.z,7.0.q9.w,7.0.q9.x,7.0.q9.y,7.0.q9.z,7.0.imu_timestamp,7.0.temp,7.1.acc.x,7.1.acc.y,7.1.acc.z,7.1.gyro.x,7.1.gyro.y,7.1.gyro.z,7.1.mag.x,7.1.mag.y,7.1.mag.z,7.1.lin_acc.x,7.1.lin_acc.y,7.1.lin_acc.z,7.1.q6.w,7.1.q6.x,7.1.q6.y,7.1.q6.z,7.1.q9.w,7.1.q9.x,7.1.q9.y,7.1.q9.z,7.1.imu_timestamp,7.1.temp,7.2.acc.x,7.2.acc.y,7.2.acc.z,7.2.gyro.x,7.2.gyro.y,7.2.gyro.z,7.2.mag.x,7.2.mag.y,7.2.mag.z,7.2.lin_acc.x,7.2.lin_acc.y,7.2.lin_acc.z,7.2.q6.w,7.2.q6.x,7.2.q6.y,7.2.q6.z,7.2.q9.w,7.2.q9.x,7.2.q9.y,7.2.q9.z,7.2.imu_timestamp,7.2.temp,6.0.acc.x,6.0.acc.y,6.0.acc.z,6.0.gyro.x,6.0.gyro.y,6.0.gyro.z,6.0.mag.x,6.0.mag.y,6.0.mag.z,6.0.lin_acc.x,6.0.lin_acc.y,6.0.lin_acc.z,6.0.q6.w,6.0.q6.x,6.0.q6.y,6.0.q6.z,6.0.q9.w,6.0.q9.x,6.0.q9.y,6.0.q9.z,6.0.imu_timestamp,6.0.temp,6.1.acc.x,6.1.acc.y,6.1.acc.z,6.1.gyro.x,6.1.gyro.y,6.1.gyro.z,6.1.mag.x,6.1.mag.y,6.1.mag.z,6.1.lin_acc.x,6.1.lin_acc.y,6.1.lin_acc.z,6.1.q6.w,6.1.q6.x,6.1.q6.y,6.1.q6.z,6.1.q9.w,6.1.q9.x,6.1.q9.y,6.1.q9.z,6.1.imu_timestamp,6.1.temp,6.2.acc.x,6.2.acc.y,6.2.acc.z,6.2.gyro.x,6.2.gyro.y,6.2.gyro.z,6.2.mag.x,6.2.mag.y,6.2.mag.z,6.2.lin_acc.x,6.2.lin_acc.y,6.2.lin_acc.z,6.2.q6.w,6.2.q6.x,6.2.q6.y,6.2.q6.z,6.2.q9.w,6.2.q9.x,6.2.q9.y,6.2.q9.z,6.2.imu_timestamp,6.2.temp,6.3.acc.x,6.3.acc.y,6.3.acc.z,6.3.gyro.x,6.3.gyro.y,6.3.gyro.z,6.3.mag.x,6.3.mag.y,6.3.mag.z,6.3.lin_acc.x,6.3.lin_acc.y,6.3.lin_acc.z,6.3.q6.w,6.3.q6.x,6.3.q6.y,6.3.q6.z,6.3.q9.w,6.3.q9.x,6.3.q9.y,6.3.q9.z,6.3.imu_timestamp,6.3.temp
2025-07-09-07-19-59,SUB4,S10,T1,CC,OK,0,0,-0.129287,9.706094,-0.981623,0,2,0,-16,-13,12,-0.086191,9.648633,-0.888249,-0.243767,-0.271468,0.690428,0.624654,-0.314404,-0.350415,0.653414,0.592798,2803869,34,0.847547,9.710882,0.794875,0,2,1,-15,-7,-18,0.90022,9.758766,0.773327,0.733651,0.677285,-0.054017,0.01108,0.705735,0.631579,-0.249307,-0.202216,2804563,36,-4.453215,8.796297,0.100556,-2,1,-1,22,3,8,-4.390966,8.805874,0.093374,-0.375346,-0.602493,0.353186,0.609407,0.512465,0.217452,0.666507,0.495845,2804565,31,-2.659958,9.210494,-1.549049,-1,2,-3,15,1,12,-2.659958,9.210494,-1.546654,-0.015235,-0.250693,0.716352,0.65097,0.382271,0.234072,0.722544,0.526316,2804570,25,-0.009577,10.065224,0.727837,0,3,0,8,-14,18,-0.007183,10.06283,0.725443,0.664052,0.617729,0.290859,0.304709,0.152355,0.137119,0.668975,0.714464,2806423,35,3.737349,8.956709,0.311246,2,3,-1,-4,-12,-18,3.660734,9.045294,0.344765,0.279778,0.490305,0.48615,0.667071,0.709681,0.677285,-0.132964,0.141274,2806428,29,2.511518,9.495404,-0.347159,0,3,-1,-11,-9,-17,2.664747,9.526528,-0.486023,0.51385,0.639868,0.32964,0.466759,0.692957,0.6759,-0.243767,-0.059557,2806426,25,0.876278,8.949526,-0.430956,0,2,0,15,-15,18,0.876278,8.947132,-0.430956,0.628809,0.696398,0.216066,0.270083,0.217452,0.300554,0.663643,0.649584,2418997,36,-1.996764,9.380483,0.344765,1,0,0,-16,-5,26,-1.867477,9.363723,0.263362,0.076177,-0.059557,0.693906,0.713544,-0.126039,-0.252078,0.649584,0.706124,2418996,30,0.847547,4.189853,-8.585608,0,0,0,-17,-10,7,0.663194,4.161122,-8.616732,-0.058172,-0.073407,0.970628,0.221607,0.204986,0.782851,-0.578947,-0.099723,2418990,25,-0.043096,9.619903,-0.794875,0,1,0,-16,-10,-14,-0.040701,9.617508,-0.794875,0.65928,0.702796,0.203601,0.17313,0.626039,0.680936,-0.270083,-0.267313,2424301,36,0.153229,9.572019,-0.306458,0,0,0,-16,-3,25,0.134075,9.579201,-0.407014,0.67313,0.696772,0.17313,0.177285,-0.198061,-0.195291,0.690621,0.66759,2424288,31,-0.167594,4.812346,-8.480263,0,0,0,-14,13,20,-0.167594,4.809951,-8.477868,0.096953,0.32133,0.911731,0.236842,-0.056787,-0.260388,0.931031,0.249307,2424290,25,1.316811,9.44752,-2.15957,0,1,0,-7,4,-3,1.316811,9.445126,-2.15957,0.524931,0.710829,0.328255,0.333795,0.0,0.103878,0.776189,0.621884,2424292,30
2025-07-09-07-19-59,SUB4,S10,T1,CC,OK,1,6,-0.014365,9.509769,-0.976834,0,1,0,-16,-12,12,0.0,9.552865,-0.988805,-0.243767,-0.272853,0.689881,0.624654,-0.314404,-0.350415,0.653414,0.592798,2803886,34,0.972046,9.734824,0.545878,0,2,1,-15,-7,-18,0.847547,9.710882,0.792481,0.733629,0.677285,-0.054017,0.012465,0.706131,0.631579,-0.249307,-0.200831,2804572,36,-4.46758,8.844181,0.177171,-3,1,-1,20,2,8,-4.453215,8.796297,0.098162,-0.375346,-0.602493,0.353186,0.609407,0.512465,0.217452,0.665475,0.49723,2804574,31,-2.65517,9.215282,-1.54426,-1,1,-2,15,0,11,-2.65517,9.215282,-1.541866,-0.015235,-0.250693,0.716352,0.65097,0.382271,0.232687,0.722992,0.526316,2804579,25,-0.153229,9.787497,0.713472,0,3,0,8,-14,18,-0.150835,9.785102,0.711078,0.664052,0.617729,0.290859,0.304709,0.152355,0.137119,0.668975,0.714464,2806430,35,3.79481,9.028535,0.368707,1,3,0,-5,-12,-19,3.737349,8.954314,0.311246,0.279778,0.490305,0.48615,0.667071,0.708356,0.67867,-0.132964,0.141274,2806437,29,2.521094,9.476251,-0.519542,0,3,-1,-11,-9,-17,2.511518,9.49301,-0.347159,0.51385,0.639153,0.331025,0.466759,0.693443,0.6759,-0.242382,-0.059557,2806434,25,0.732626,8.968679,-0.469264,0,2,0,14,-13,18,0.732626,8.966286,-0.469264,0.628809,0.696398,0.216066,0.270083,0.217452,0.300554,0.663643,0.649584,2419015,36,-1.848324,9.394848,0.354342,1,0,0,-15,-4,26,-1.972822,9.445126,0.368707,0.076177,-0.059557,0.693906,0.713544,-0.126039,-0.252078,0.649584,0.706124,2419013,30,0.861913,4.333505,-8.681376,0,0,0,-19,-9,7,0.727837,4.29041,-8.611943,-0.058172,-0.073407,0.970628,0.221607,0.204986,0.782851,-0.578947,-0.099723,2419008,25,-0.45011,9.500193,-0.857124,0,1,0,-15,-8,-16,-0.447716,9.497798,-0.857124,0.65928,0.702796,0.203601,0.17313,0.626039,0.680936,-0.270083,-0.267313,2424321,36,0.062249,9.586384,-0.454898,0,0,0,-15,-3,25,-0.055067,9.406818,-0.373495,0.67313,0.696772,0.17313,0.177285,-0.198061,-0.195291,0.690621,0.66759,2424304,30,-0.306458,4.817134,-8.39886,0,0,0,-14,16,21,-0.304064,4.81474,-8.396465,0.096953,0.32133,0.911731,0.236842,-0.056787,-0.260388,0.931031,0.249307,2424307,25,1.206678,9.337387,-2.102109,0,0,0,-7,4,-3,1.206678,9.334992,-2.102109,0.524931,0.710829,0.328255,0.333795,0.0,0.102493,0.776374,0.621884,2424311,30
2025-07-09-07-19-59,SUB4,S10,T1,CC,OK,2,15,-0.21069,9.591172,-1.039083,0,2,0,-18,-11,12,-0.014365,9.509769,-0.97444,-0.243767,-0.272853,0.689881,0.624654,-0.314404,-0.350415,0.653414,0.592798,2803895,34,0.775721,9.825804,0.54109,0,2,1,-13,-9,-17,0.972046,9.734824,0.543484,0.733629,0.677285,-0.054017,0.012465,0.706131,0.631579,-0.249307,-0.200831,2804581,36,-4.424485,8.805874,0.162806,-3,1,-1,20,2,8,-4.46758,8.844181,0.174777,-0.375346,-0.602493,0.353186,0.609407,0.512465,0.217452,0.665475,0.49723,2804582,31,-2.722207,9.196129,-1.477222,-1,1,-2,15,0,11,-2.722207,9.196129,-1.474828,-0.015235,-0.250693,0.716352,0.65097,0.382271,0.232687,0.722992,0.526316,2804588,25,-0.067038,9.859323,0.761356,0,3,0,9,-14,18,-0.064643,9.856929,0.758962,0.664052,0.617729,0.290859,0.304709,0.152355,0.137119,0.668975,0.714464,2806439,35,3.809175,8.904037,0.435745,2,2,-1,-5,-12,-19,3.79481,9.02614,0.368707,0.279778,0.490305,0.48615,0.667071,0.708615,0.67867,-0.131579,0.141274,2806445,29,2.664747,9.533711,-0.505177,1,3,0,-10,-9,-17,2.521094,9.473856,-0.519542,0.51385,0.639153,0.331025,0.466759,0.693443,0.6759,-0.242382,-0.059557,2806443,25,0.794875,8.829816,-0.512359,0,1,0,14,-12,16,0.794875,8.827422,-0.512359,0.628809,0.696398,0.216066,0.270083,0.217452,0.300554,0.663643,0.649584,2419024,36,-1.824382,9.524135,0.306458,1,0,0,-15,-4,26,-1.848324,9.392453,0.354342,0.076177,-0.059557,0.693906,0.713544,-0.126039,-0.252078,0.649584,0.706124,2419022,29,0.713472,4.29041,-8.48984,0,0,0,-19,-9,7,0.859518,4.333505,-8.678981,-0.058172,-0.073407,0.970628,0.221607,0.204986,0.782851,-0.578947,-0.099723,2419016,25,-0.258574,9.643845,-0.770933,0,0,0,-15,-10,-16,-0.25618,9.64145,-0.770933,0.65928,0.702394,0.204986,0.17313,0.626039,0.680936,-0.270083,-0.267313,2424335,36,0.177171,9.504981,-0.349553,0,0,0,-17,-4,25,0.047884,9.49301,-0.306458,0.67313,0.696772,0.17313,0.177285,-0.198061,-0.195291,0.690621,0.66759,2424324,31,-0.282516,4.807557,-8.422802,0,0,0,-14,15,20,-0.198719,4.838682,-8.497022,0.096953,0.32133,0.911731,0.236842,-0.056787,-0.260388,0.931031,0.249307,2424329,25,1.331176,9.385271,-2.178724,0,2,0,-7,3,-3,1.331176,9.382876,-2.178724,0.524931,0.710829,0.328255,0.333795,-0.001385,0.099723,0.776733,0.621884,2424332,30
2025-07-09-07-19-59,SUB4,S10,T1,CC,OK,3,27,-0.11971,9.615114,-0.986411,0,1,0,-16,-11,12,-0.21069,9.591172,-1.036689,-0.243767,-0.272853,0.689881,0.624654,-0.314404,-0.350415,0.653414,0.592798,2803904,34,0.78051,9.715671,0.723049,0,2,1,-15,-8,-18,0.775721,9.825804,0.538695,0.733629,0.677285,-0.054017,0.012465,0.706131,0.631579,-0.249307,-0.200831,2804590,36,-4.553771,8.853758,0.02873,-2,1,-1,21,3,11,-4.424485,8.805874,0.160412,-0.375346,-0.602493,0.353186,0.609407,0.512465,0.216066,0.665926,0.49723,2804591,31,-2.80361,9.239224,-1.553837,0,1,-1,15,0,11,-2.80361,9.239224,-1.551443,-0.015235,-0.250693,0.716352,0.65097,0.382271,0.232687,0.722992,0.526316,2804597,25,-0.11971,9.849746,0.814029,0,2,0,8,-12,18,-0.117316,9.847352,0.811634,0.663415,0.617729,0.290859,0.306094,0.152355,0.137119,0.668975,0.714464,2806449,35,3.82354,8.817844,0.349553,1,2,0,-5,-11,-20,3.809175,8.901642,0.435745,0.279778,0.490305,0.48615,0.667071,0.708615,0.67867,-0.131579,0.141274,2806455,29,2.688689,9.32781,-0.385466,0,3,-1,-10,-9,-17,2.664747,9.531317,-0.505177,0.51385,0.639153,0.331025,0.466759,0.693443,0.6759,-0.242382,-0.059557,2806452,25,0.852336,8.992621,-0.488417,0,1,0,13,-13,18,0.852336,8.990228,-0.488417,0.628809,0.696398,0.216066,0.270083,0.216066,0.300554,0.664095,0.649584,2419033,37,-1.82917,9.385271,0.344765,1,0,0,-15,-3,27,-1.824382,9.52174,0.306458,0.076177,-0.059557,0.693906,0.713544,-0.126039,-0.252078,0.649584,0.706124,2419031,30,0.775721,4.175488,-8.585608,0,0,0,-18,-10,6,0.711078,4.29041,-8.487445,-0.058172,-0.073407,0.970628,0.221607,0.204986,0.782851,-0.578947,-0.099723,2419025,25,-0.282516,9.710882,-0.68953,0,1,0,-16,-10,-16,-0.280122,9.708488,-0.68953,0.65928,0.702394,0.204986,0.17313,0.626039,0.680936,-0.270083,-0.267313,2424346,36,0.038307,9.662998,-0.335188,0,0,0,-16,-3,24,0.038307,9.660604,-0.335188,0.67313,0.696772,0.17313,0.177285,-0.198061,-0.195291,0.690621,0.66759,2424337,30,-0.306458,4.793192,-8.494628,0,0,0,-13,15,22,-0.304064,4.790798,-8.492233,0.096953,0.32133,0.911731,0.236842,-0.056787,-0.260388,0.931031,0.249307,2424340,25,1.25935,9.332599,-2.173935,0,2,-1,-7,2,-3,1.25935,9.330204,-2.173935,0.524931,0.710829,0.328255,0.333795,-0.00277,0.098338,0.776906,0.621884,2424343,31
2025-07-09-07-19-59,SUB4,S10,T1,CC,OK,4,36,-0.095768,9.500193,-0.881066,0,2,0,-16,-11,12,-0.117316,9.615114,-0.984017,-0.243767,-0.272853,0.689881,0.624654,-0.314404,-0.350415,0.653414,0.592798,2803913,34,0.847547,9.792285,0.785298,0,1,0,-15,-8,-18,0.78051,9.715671,0.720655,0.733629,0.677285,-0.054017,0.012465,0.706131,0.631579,-0.249307,-0.200831,2804599,36,-4.592079,8.882488,0.162806,-2,2,-1,20,2,10,-4.553771,8.853758,0.026336,-0.376731,-0.602493,0.353186,0.608552,0.512465,0.216066,0.665926,0.49723,2804600,31,-2.741361,9.315839,-1.505953,0,1,-2,15,1,11,-2.741361,9.315839,-1.503559,-0.015235,-0.252078,0.715866,0.65097,0.382271,0.232687,0.722992,0.526316,2804606,25,-0.067038,9.744401,0.746991,0,3,1,8,-12,18,-0.064643,9.742006,0.744597,0.663415,0.617729,0.290859,0.306094,0.15097,0.137119,0.668975,0.714758,2806457,35,3.847482,8.913613,0.373495,1,2,-1,-5,-12,-21,3.82354,8.815451,0.349553,0.278393,0.490305,0.487535,0.66664,0.708615,0.67867,-0.131579,0.141274,2806464,29,2.568978,9.404425,-0.337582,0,2,-1,-10,-9,-17,2.688689,9.325416,-0.385466,0.51385,0.639153,0.331025,0.466759,0.693443,0.6759,-0.242382,-0.059557,2806461,25,0.837971,8.930372,-0.483629,0,1,0,13,-13,16,0.837971,8.927979,-0.483629,0.628809,0.695859,0.216066,0.271468,0.216066,0.299169,0.66472,0.649584,2419050,36,-1.80044,9.514558,0.339977,1,0,0,-15,-4,26,-1.853112,9.52174,0.35913,0.076177,-0.059557,0.693906,0.713544,-0.126039,-0.252078,0.649584,0.706124,2419049,30,0.746991,4.299986,-8.628703,0,0,0,-18,-10,6,0.778116,4.237737,-8.645462,-0.058172,-0.073407,0.970628,0.221607,0.204986,0.782851,-0.578947,-0.099723,2419043,25,-0.282516,9.710882,-0.68953,0,1,0,-16,-10,-16,-0.280122,9.708488,-0.68953,0.65928,0.702394,0.204986,0.17313,0.626039,0.680936,-0.270083,-0.267313,2424346,36,0.038307,9.662998,-0.335188,0,0,0,-16,-3,24,0.038307,9.660604,-0.335188,0.67313,0.696772,0.17313,0.177285,-0.198061,-0.195291,0.690621,0.66759,2424337,30,-0.306458,4.793192,-8.494628,0,0,0,-13,15,22,-0.304064,4.790798,-8.492233,0.096953,0.32133,0.911731,0.236842,-0.056787,-0.260388,0.931031,0.249307,2424340,25,1.25935,9.332599,-2.173935,0,2,-1,-7,2,-3,1.25935,9.330204,-2.173935,0.524931,0.710829,0.328255,0.333795,-0.00277,0.098338,0.776906,0.621884,2424343,31
2025-07-09-07-19-59,SUB4,S10,T1,CC,OK,5,46,-0.033519,9.548077,-0.957681,0,1,0,-16,-11,13,-0.095768,9.500193,-0.878672,-0.243767,-0.272853,0.689881,0.624654,-0.314404,-0.350415,0.653414,0.592798,2803921,34,1.13964,9.859323,0.636858,0,2,0,-13,-8,-19,0.847547,9.792285,0.782904,0.733629,0.677285,-0.054017,0.012465,0.706131,0.631579,-0.249307,-0.200831,2804608,36,-4.534618,8.834604,0.014365,-2,2,0,20,2,10,-4.592079,8.882488,0.160412,-0.376731,-0.602493,0.353186,0.608552,0.512465,0.216066,0.665926,0.49723,2804609,30,-2.86586,9.306262,-1.553837,0,2,-1,15,1,11,-2.86586,9.306262,-1.551443,-0.015235,-0.252078,0.715866,0.65097,0.382271,0.232687,0.722992,0.526316,2804614,25,-0.071826,9.80665,0.679953,0,2,0,8,-14,17,-0.069432,9.804255,0.677559,0.662806,0.617729,0.292244,0.306094,0.15097,0.137119,0.668975,0.714758,2806467,35,3.852271,8.860941,0.354342,1,2,-1,-5,-12,-21,3.847482,8.911219,0.373495,0.278393,0.490305,0.487535,0.66664,0.708615,0.67867,-0.131579,0.141274,2806472,29,2.626439,9.399636,-0.380678,0,2,0,-9,-9,-16,2.568978,9.40203,-0.337582,0.51385,0.639153,0.331025,0.466759,0.693443,0.6759,-0.242382,-0.059557,2806469,25,0.766145,8.90643,-0.517148,0,0,0,15,-13,18,0.766145,8.904037,-0.517148,0.628809,0.695427,0.217452,0.271468,0.216066,0.299169,0.66472,0.649584,2419059,36,-1.877054,9.533711,0.287304,1,0,0,-17,-5,27,-1.80044,9.512163,0.339977,0.076177,-0.059557,0.693906,0.713544,-0.126039,-0.252078,0.649584,0.706124,2419056,30,0.718261,4.070143,-8.738836,0,0,0,-18,-10,6,0.744597,4.299986,-8.626308,-0.058172,-0.073407,0.970628,0.221607,0.204986,0.783874,-0.577562,-0.099723,2419052,25,-0.225055,9.634268,-0.761356,0,1,0,-16,-9,-15,-0.222661,9.631873,-0.761356,0.65928,0.702394,0.204986,0.17313,0.626039,0.680936,-0.270083,-0.267313,2424362,36,0.02873,9.557653,-0.349553,0,0,0,-16,-3,24,0.009577,9.583989,-0.483629,0.67313,0.696772,0.17313,0.177285,-0.198061,-0.195291,0.691957,0.666205,2424349,30,-0.3304,4.817134,-8.513782,0,0,0,-14,14,21,-0.3304,4.81474,-8.511387,0.096953,0.32133,0.911731,0.236842,-0.056787,-0.260388,0.931031,0.249307,2424352,25,1.197101,9.32781,-2.25055,0,1,0,-7,2,-3,1.197101,9.325416,-2.25055,0.524931,0.710177,0.328255,0.33518,-0.004155,0.096953,0.777074,0.621884,2424353,30
2025-07-09-07-19-59,SUB4,S10,T1,CC,OK,6,56,-0.09098,9.634268,-1.010353,0,1,0,-16,-11,11,-0.033519,9.548077,-0.955287,-0.243767,-0.272853,0.689881,0.624654,-0.314404,-0.350415,0.653414,0.592798,2803930,34,0.957681,9.830592,0.761356,0,2,1,-14,-7,-18,0.938527,9.706094,0.711078,0.733629,0.677285,-0.054017,0.012465,0.706131,0.631579,-0.249307,-0.200831,2804625,36,-4.46758,8.911219,0.105345,-2,2,0,20,3,9,-4.572925,8.848969,-0.033519,-0.376731,-0.602493,0.353186,0.608552,0.512465,0.216066,0.665926,0.49723,2804627,31,-2.722207,9.143456,-1.448492,-1,3,0,14,0,11,-2.722207,9.143456,-1.446098,-0.015235,-0.252078,0.715866,0.65097,0.382271,0.232687,0.721981,0.527701,2804632,25,-0.129287,9.883265,0.723049,0,3,0,7,-15,18,-0.126893,9.880871,0.720655,0.662806,0.617729,0.292244,0.306094,0.15097,0.135734,0.668975,0.715022,2806476,35,3.833117,8.889671,0.3304,1,1,0,-4,-14,-19,3.852271,8.858546,0.354342,0.278393,0.490305,0.487535,0.66664,0.708615,0.67867,-0.131579,0.141274,2806481,29,2.549825,9.476251,-0.447716,0,1,-1,-11,-8,-16,2.626439,9.397242,-0.380678,0.51385,0.639153,0.331025,0.466759,0.693443,0.6759,-0.242382,-0.059557,2806479,25,0.80924,8.882488,-0.378284,0,1,0,15,-13,18,0.80924,8.880095,-0.378284,0.628809,0.695427,0.217452,0.271468,0.216066,0.299169,0.66472,0.649584,2419067,36,-2.011129,9.5385,0.301669,0,0,-1,-13,-3,26,-1.877054,9.531317,0.287304,0.076177,-0.059557,0.693906,0.713544,-0.126039,-0.252078,0.649584,0.706124,2419066,30,0.761356,4.132392,-8.671799,0,0,0,-18,-9,7,0.715866,4.070143,-8.736442,-0.058172,-0.073407,0.970628,0.221607,0.204986,0.783874,-0.577562,-0.099723,2419060,25,-0.263362,9.706094,-0.727837,0,1,0,-16,-10,-16,-0.260968,9.703699,-0.727837,0.657895,0.703691,0.204986,0.17313,0.626039,0.680936,-0.270083,-0.267313,2424376,36,0.038307,9.533711,-0.373495,0,0,-1,-16,-2,26,0.071826,9.694122,-0.454898,0.67313,0.696772,0.17313,0.177285,-0.198061,-0.195291,0.691957,0.666205,2424366,30,-0.215478,4.841076,-8.504205,0,0,0,-14,14,20,-0.213084,4.838682,-8.50181,0.096953,0.32133,0.911731,0.236842,-0.056787,-0.260388,0.931031,0.249307,2424369,25,1.393425,9.394848,-2.121263,0,2,0,-8,3,-3,1.393425,9.392453,-2.121263,0.524931,0.709535,0.32964,0.33518,-0.00554,0.095568,0.777237,0.621884,2424373,30
2025-07-09-07-19-59,SUB4,S10,T1,CC,OK,7,66,-0.09098,9.634268,-1.010353,0,1,0,-16,-11,11,-0.033519,9.548077,-0.955287,-0.243767,-0.272853,0.689881,0.624654,-0.314404,-0.350415,0.653414,0.592798,2803930,34,0.876278,9.725247,0.742203,0,2,0,-14,-7,-16,0.957681,9.830592,0.758962,0.733629,0.677285,-0.054017,0.012465,0.706131,0.631579,-0.249307,-0.200831,2804634,36,-4.458004,8.848969,0.105345,-1,2,0,20,3,9,-4.46758,8.911219,0.102951,-0.376731,-0.602493,0.351801,0.609354,0.512465,0.216066,0.665926,0.49723,2804635,31,-2.607286,9.224859,-1.458069,0,2,0,14,0,11,-2.607286,9.224859,-1.455675,-0.015235,-0.252078,0.715866,0.65097,0.382271,0.232687,0.721981,0.527701,2804641,25,-0.177171,9.835381,0.751779,0,1,0,9,-14,18,-0.174777,9.832987,0.749385,0.662806,0.617729,0.292244,0.306094,0.15097,0.135734,0.668975,0.715022,2806494,35,3.785233,8.865729,0.435745,1,1,0,-5,-12,-19,3.890578,8.949526,0.306458,0.278393,0.490305,0.487535,0.66664,0.708615,0.67867,-0.131579,0.141274,2806499,29,2.698265,9.562442,-0.466869,0,2,-1,-9,-9,-17,2.559402,9.464279,-0.28491,0.51385,0.639153,0.331025,0.466759,0.693925,0.6759,-0.240997,-0.059557,2806496,25,0.833182,8.75799,-0.416591,0,0,0,15,-13,18,0.833182,8.755595,-0.416591,0.628809,0.695427,0.217452,0.271468,0.216066,0.299169,0.66472,0.649584,2419076,37,-1.790863,9.485827,0.320823,1,0,0,-13,-3,26,-2.011129,9.536105,0.301669,0.076177,-0.059557,0.693906,0.713544,-0.126039,-0.252078,0.649584,0.706124,2419075,29,0.828394,4.232949,-8.595184,0,0,0,-18,-9,7,0.758962,4.132392,-8.669404,-0.058172,-0.073407,0.970628,0.221607,0.204986,0.783874,-0.577562,-0.099723,2419069,25,-0.263362,9.706094,-0.727837,0,1,0,-16,-10,-16,-0.260968,9.703699,-0.727837,0.657895,0.703691,0.204986,0.17313,0.626039,0.680936,-0.270083,-0.267313,2424376,36,0.038307,9.533711,-0.373495,0,0,-1,-16,-2,26,0.071826,9.694122,-0.454898,0.67313,0.696772,0.17313,0.177285,-0.198061,-0.195291,0.691957,0.666205,2424366,30,-0.215478,4.841076,-8.504205,0,0,0,-14,14,20,-0.213084,4.838682,-8.50181,0.096953,0.32133,0.911731,0.236842,-0.056787,-0.260388,0.931031,0.249307,2424369,25,1.393425,9.394848,-2.121263,0,2,0,-8,3,-3,1.393425,9.392453,-2.121263,0.524931,0.709535,0.32964,0.33518,-0.00554,0.095568,0.777237,0.621884,2424373,30
