frame_number,frame_timestamp,node0.proximity,node0.ambient_light_COFV,node0.red_data,node0.ir_data,node0.green_data,node0.blue_data
0,0,2,2,51647,241842,64266,47349
1,5,2,2,51646,241843,64268,47352
2,10,2,2,51646,241845,64281,47351
3,15,2,2,51643,241872,64274,47353
4,20,2,2,51647,241862,64283,47355
5,25,2,2,51649,241861,64285,47352
6,30,2,2,51658,241878,64288,47366
7,35,2,2,51646,241875,64295,47364
8,40,2,2,51651,241856,64295,47359
9,45,2,2,51658,241830,64279,47357
10,50,2,2,51648,241858,64276,47355
11,55,2,2,51653,241855,64271,47360
12,60,2,2,51651,241834,64256,47352
13,65,2,2,51648,241825,64244,47354
14,70,2,2,51649,241837,64238,47344
15,75,2,2,51651,241820,64224,47345
16,80,2,2,51637,241806,64207,47341
17,85,2,2,51642,241795,64194,47337
18,90,2,2,51639,241812,64189,47344
19,95,2,2,51643,241790,64178,47335
20,100,2,2,51640,241792,64169,47338
21,105,2,2,51647,241770,64152,47337
22,110,2,2,51636,241776,64155,47333
23,115,2,2,51638,241778,64146,47331
24,120,2,2,51633,241751,64143,47334
25,125,2,2,51643,241753,64135,47329
26,130,2,2,51638,241751,64132,47328
27,135,2,2,51638,241738,64124,47332
28,140,2,2,51633,241730,64120,47332
29,145,2,2,51636,241755,64112,47328
30,150,2,2,51629,241730,64115,47330
31,155,2,2,51628,241721,64106,47329
32,160,2,2,51633,241719,64106,47330
33,165,2,2,51632,241670,64093,47331
34,170,2,2,51622,241681,64098,47333
35,175,2,2,51622,241680,64099,47327
36,180,2,2,51618,241660,64092,47339
37,185,2,2,51615,241650,64091,47333
38,190,2,2,51615,241637,64094,47331
39,195,2,2,51626,241675,64105,47338
40,200,2,2,51627,241682,64100,47337
41,196,2,2,51632,241735,64117,47349
42,201,2,2,51637,241728,64125,47355
43,206,2,2,51646,241776,64127,47345
44,211,2,2,51650,241788,64134,47344
45,216,2,2,51667,241818,64151,47351
46,221,2,2,51678,241886,64168,47354
47,226,2,2,51691,241908,64188,47362
48,231,2,2,51688,241931,64195,47362
49,236,2,2,51722,241989,64204,47375
50,241,2,2,51728,241992,64220,47375
51,246,2,2,51736,242034,64231,47374
52,251,2,2,51745,242038,64239,47382
53,256,2,2,51754,242080,64248,47384
54,261,2,2,51761,242106,64250,47390
55,266,2,2,51769,242109,64261,47388
56,271,2,2,51770,242132,64261,47386
57,276,2,2,51789,242162,64263,47398
58,281,2,2,51785,242173,64269,47394
59,286,2,2,51789,242197,64270,47396
60,291,2,2,51798,242186,64270,47398
61,296,2,2,51800,242222,64280,47394
62,301,2,2,51804,242227,64282,47398
63,306,2,2,51807,242247,64291,47404
64,311,2,2,51814,242263,64290,47412
65,316,2,2,51812,242260,64296,47399
66,321,2,2,51813,242304,64303,47410
67,326,2,2,51808,242301,64316,47413
68,331,2,2,51810,242313,64313,47406
69,336,2,2,51824,242327,64308,47401
70,341,2,2,51844,242378,64315,47407
71,346,2,2,51837,242436,64325,47401
72,351,2,2,51846,242439,64327,47406
73,357,2,2,51856,242470,64320,47408
74,362,2,2,51854,242476,64331,47407
75,367,2,2,51852,242508,64339,47426
76,372,2,2,51861,242545,64335,47416
77,377,2,2,51864,242541,64335,47408
78,382,2,2,51864,242549,64345,47408
79,387,2,2,51871,242580,64344,47410
80,392,2,2,51862,242575,64347,47409
81,397,2,2,51859,242567,64347,47406
82,402,2,2,51853,242552,64352,47407
83,407,2,2,51848,242572,64360,47407
84,412,2,2,51853,242558,64360,47409
85,417,2,2,51842,242598,64366,47415
86,422,2,2,51850,242619,64372,47412
87,427,2,2,51856,242671,64374,47412
88,432,2,2,51860,242691,64374,47411
89,437,2,2,51869,242725,64373,47418
90,442,2,2,51864,242760,64371,47423
91,447,2,2,51868,242747,64373,47415
92,452,2,2,51867,242797,64376,47420
93,457,2,2,51867,242837,64382,47420
94,462,2,2,51867,242834,64376,47417
95,467,2,2,51865,242857,64372,47416
96,472,2,2,51870,242874,64372,47409
97,477,2,2,51867,242903,64368,47419
98,482,2,2,51875,242924,64369,47411
99,487,2,2,51871,242955,64368,47411
100,492,2,2,51879,242978,64371,47423
101,497,2,2,51885,243003,64366,47410
102,502,2,2,51893,242996,64360,47412
103,507,2,2,51889,243030,64359,47408
104,512,2,2,51896,243049,64353,47406
105,518,2,2,51897,243063,64352,47405
106,523,2,2,51896,243060,64354,47404
107,528,2,2,51908,243095,64346,47401
108,533,2,2,51898,243039,64341,47401
109,538,2,2,51875,243033,64338,47394
110,543,2,2,51883,242972,64343,47399
111,548,2,2,51873,242918,64333,47377
112,553,2,2,51871,242848,64327,47370
113,558,2,2,51870,242791,64320,47364
114,563,2,2,51846,242699,64316,47353
115,568,2,2,51831,242530,64312,47357
116,573,2,2,51817,242402,64305,47345
117,578,2,2,51791,242260,64296,47349
118,583,2,2,51777,242113,64301,47332
119,588,2,2,51757,241955,64307,47326
120,593,2,2,51726,241754,64289,47324
121,598,2,2,51706,241575,64279,47323
122,603,2,2,51663,241363,64274,47321
123,608,2,2,51628,241167,64279,47310
124,613,2,2,51592,240943,64278,47306
125,618,2,2,51558,240678,64257,47302
126,623,2,2,51504,240401,64251,47287
127,628,2,2,51466,240138,64256,47293
128,633,2,2,51420,239870,64249,47284
129,638,2,2,51378,239548,64248,47291
130,643,2,2,51327,239189,64239,47303
131,648,2,2,51278,238825,64229,47299
132,653,2,2,51221,238448,64205,47302
133,658,2,2,51157,238100,64193,47306
134,663,2,2,51108,237734,64177,47294
135,668,2,2,51051,237364,64154,47291
136,673,2,2,51006,237050,64136,47287
137,676,2,2,50955,236755,64117,47294
138,681,2,2,50906,236463,64087,47288
139,686,2,2,50865,236219,64060,47281
140,691,2,2,50827,235948,64037,47260
141,696,2,2,50789,235693,64005,47241
142,701,2,2,50747,235476,63980,47223
143,706,2,2,50717,235239,63949,47199
144,711,2,2,50676,235064,63921,47174
145,716,2,2,50646,234879,63888,47146
146,721,2,2,50616,234692,63859,47110
147,726,2,2,50590,234559,63835,47085
148,731,2,2,50558,234451,63814,47053
149,736,2,2,50542,234356,63793,47023
150,741,2,2,50536,234333,63771,46985
151,746,2,2,50532,234306,63755,46952
152,751,2,2,50535,234299,63726,46923
