frame_number,frame_timestamp,mean_rr,sdnn,sdsd,rmssd,sd1,sd2,lf_hf
0,0,834.714294,180.676605,244.545563,241.862473,172.919830,224.360062,0.480235
1,3968,793.447388,151.509125,179.671814,177.800751,127.047157,194.523880,0.901232
